BiGG,MNXM,Unnamed: 0,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,SMR_VSA1,SlogP_VSA2,SlogP_VSA3,TPSA,FractionCSP3,HeavyAtomCount,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR
M_fuc__L_c,MNXM1106903,-0.938869168247245,-0.6362864168536199,0.7467160317484436,-0.6362864168536199,0.38496817191260374,0.2568554098622488,-0.5659728800980687,-0.575383114836145,-0.565996636477969,-0.5334608633143025,-0.3666166388541897,0.607603369203914,-0.7671163600119401,-0.5445951492431758,0.03757532192448204,0.03936136179004267,0.044132881279708,-0.746853645848722,0.09021969052781004,0.48851404438057827,-0.5189275354706002,0.1366736954818147,-0.5718401371743178,-0.8232231117214528,-0.17720812548663983,-0.026336433320560175,-0.6060726809388634,-0.5480005552101607,-0.5339132019765886,-0.5630197041597813,-0.5494042518725716,-0.5114812090688743,-0.5752743250699558,-0.48567005438711924,-0.5628746515553151,-0.4479316562881319,-0.5287708299622397,-0.45197682371153547,-0.5421702842148597,0.7284845587281981,-0.032811255969790606,-0.5222789051766067,-0.5446724623229053,-0.08194901225886733,-0.5533360738591461,-0.3308530346913241,-0.4135981960321527,-0.2115383151564219,-0.6569360338456078,-0.5195676475489671,1.3016132051674107,-0.550672066558385,-0.5244053669840388,-0.4831572809593629,-0.5708641081318927,-0.6688265680464843,-0.31313155240038787,-0.5528281556937749
M_2dglc_c,MNXM1107111,-0.935271968368903,-0.628000851258222,0.8856476167320241,-0.628000851258222,-0.5728931661090619,0.4002447243942601,-0.5659728800980687,-0.575383114836145,-0.565996636477969,-0.5334608633143025,-0.42333442829864065,0.5915753085160377,-0.7529964828003889,-0.6475906703835013,0.04954676964706107,0.054313998152497225,0.05907587116155652,-0.7479284367394989,0.097963178804573,0.3973401966351261,-0.4651659069854039,0.12699773147020083,-0.4556150719374621,-0.8486992635071577,-0.07856021955788711,-0.12264079447206208,-0.6034800902615911,-0.553607400413595,-0.5410041201264142,-0.5699695213322472,-0.5434904104501589,-0.5087093662768608,-0.5726597879806528,-0.4949619308502752,-0.5715322370600245,-0.46132500231302165,-0.5412962842720095,-0.4413314696784794,-0.5324309962644382,0.7284845587281981,-0.032811255969790606,-0.5222789051766067,-0.5244362180256558,-0.08096084046151818,-0.5533360738591461,-0.3308530346913241,-0.4135981960321527,-0.20685374791988345,-0.6569360338456078,-0.5195676475489671,1.3016132051674107,-0.550672066558385,-0.5244053669840388,-0.4831572809593629,-0.5708641081318927,-0.6194187753931578,-0.3128248217130486,-0.552670441137676
M_udcpdp_c,MNXM1107136,-0.9316747684905611,0.2545483939812103,-1.0867873234825935,0.2545483939812103,-0.01715344341749856,-1.2346508467608661,0.7550073250977947,0.7077002649205062,0.7548053177921994,0.7793828947897774,-0.17586440235437276,-0.4731300199822372,0.18495282982302144,-0.19820248832639115,0.01844906364895537,0.008474822303847454,0.0014986632730589254,0.8714203338977651,0.09801274736903713,-0.009408637805952023,-0.4869061931153699,0.6279392702996468,0.0718008844360069,0.6760280686286332,-0.33758324602755446,1.4099313954852113,0.7474937081745445,0.8198383343306715,1.0468799822974515,1.062524862762769,0.7901219854901858,0.9572354636586321,1.0071542226393724,1.0047027559933064,1.0639664579458534,0.8528082523042404,0.95461066866873,0.727907500814395,0.7975251043348849,-0.4335497778419296,-0.032811255969790606,0.8261258324560777,1.0501867615673937,0.025789188229166145,0.8802806909595935,-0.35735544104210365,-0.286196830369698,-0.6262817184245267,-0.17857917433599602,-0.3754854324412515,-0.06739335964436731,0.7957112438642936,-0.3787666161821269,-0.3199296150888607,-0.29304117136321917,1.0604461748199434,3.279777524416359,1.1463081806681013
M_mal__L_c,MNXM1107192,-0.9280775686122191,-0.43971597619479214,0.5161504232589871,-0.43971597619479214,0.7766897518588111,0.7799925965543844,-0.6217351680886312,-0.6205448824186036,-0.6217498698604866,-0.5951380868493936,-0.5503981856932691,0.17077468988525935,-0.3822933028389073,-0.8783295274351322,0.0551999532938345,0.053649436536388144,0.044132881279708,-0.7723402819534715,0.18739918335501612,-0.14057462029060716,-0.03589544836965556,-0.3784142715625288,-0.2840791244431283,-0.3231277524948845,-0.2964400742562023,0.8300416028464778,-0.6028505742816072,-0.5876864560803785,-0.6086397139051697,-0.6362592459041051,-0.6029307124243004,-0.60371989099922,-0.6622783411960425,-0.6080500644758848,-0.6769006403436797,-0.6130688544335139,-0.6832071020013188,-0.6092363940243983,-0.686044901581327,0.2927216825143999,-0.032811255969790606,-0.5477689573516479,-0.5450402709399293,-0.07658642590428963,-0.6113783271076393,-0.3356882316444099,-0.4179287681433557,-0.47219392193012594,-0.4814630468863801,-0.47246647447866114,-0.4096450008473117,-0.6014789839328257,-0.5244053669840388,-0.4831572809593629,-0.5708641081318927,-0.5206031900865048,-0.613919332672481,-0.652736025676298
M_uamr_c,MNXM1107410,-0.9244803687338772,0.7955194355660002,-1.1323907717702693,0.7955194355660002,0.36034897764727325,-1.136472260818267,0.32424425863601264,0.3573102226697237,0.3243654446130074,0.27715407457546487,0.28174437400463215,-0.6685288441535601,0.3570889015729543,0.6327829019918063,0.04505747675109393,0.05057583906188359,0.05608727318518683,0.871433264901185,0.0762999278954255,0.6709660282544585,-0.6528948728104155,0.8066877240732726,-0.6527238405116725,0.6906853347674534,-0.29553960471747515,-0.7921463935850039,0.3888971031061406,0.29581600028885296,0.1826317217505179,0.21547413174133687,0.2703695208074606,0.12771749614569497,0.22941467070849114,0.1425323967800466,0.2867788755902132,0.14358067350865025,0.36050811026104473,0.15997906970391326,0.4116554125939393,-0.33671358312775324,-0.032811255969790606,0.1757004766968502,-0.005579670032945323,-0.061854239548398596,0.24130218573400083,0.4177600752647648,0.6398224692887458,0.4290646184195415,0.6723074233181603,0.6386019127146023,0.2748582815585771,0.2876420701198866,0.713524014832212,0.7410502130694037,0.7487948415193064,-0.026525263553239697,-1.0551322557420928,0.12862489829798088
M_2fe2s_c,MNXM1107419,-0.9208831688555352,-4.250763139822197,1.3644654006932935,-4.250763139822197,-0.5968705275958008,1.1139743820999453,-0.5456967904020675,-0.530708271648152,-0.5455736745014116,-0.7096815019859912,1.4004725812412657,1.6498905060691633,0.6835839163239334,-1.2654510860015185,0.02410744323658062,0.007960825428888077,-0.0051789853303921335,-2.5862378543458293,-3.7853805931844007,-3.5335212749144813,3.851028424033354,-3.2514555433974097,3.864667613495125,-3.494742837776482,0.5388679728554806,-2.258843294477047,-0.7038465529888315,-0.8433628507927805,-0.732129561602266,-0.5936451994633622,-0.8189946200127353,-0.7557097789519236,-0.8056426042763092,-0.7416391577866341,-0.8013705471940766,-0.7004242809536279,-0.7649018780158251,-0.657367232816798,-0.7300791438281229,1.667292602288372,-0.032811255969790606,0.34386637935562986,0.3543756779498362,-0.06071955327519673,-0.5659974305523142,-0.8092654721838745,-0.2607795803841466,-0.6878236236996541,0.4062889466501704,-0.9302224591822443,-2.120903206862034,-0.7284962773689275,-0.8885022439888184,-0.8912264456356184,-0.640319842324061,-0.6688265680464843,0.35500456729642466,-0.691847801820112
M_fmnh2_c,MNXM1107623,-0.9172859689771934,0.6077867221906031,-0.7492025631650411,0.6077867221906031,-0.4563278038879906,-0.06626821167551247,-0.058173880838253714,-0.043114591142110054,-0.05815955008634408,-0.07528720276791227,0.2517301512435932,-0.6547653904732058,0.3449640238501945,0.5782791819918818,0.04481611691797742,0.04987644155460749,0.05791899452554243,0.8641453751096777,0.10018772960931124,0.36144384519297884,-0.5429661962300693,0.5693726632848269,-0.39211190176719807,0.6085289299482569,-0.2256720382305723,-0.6185603833394778,0.12658889529640263,-0.04995254892242026,-0.0829511559712569,-0.08292761637841489,-0.04987827610593313,-0.10972281824922399,-0.09308232865858075,-0.06839518858733112,-0.06475334023480855,-0.03347885380519136,-0.07843641880227878,-0.03955557892878974,-0.10151673751779638,-0.38997349022055033,-0.032811255969790606,-0.15590365312067306,-0.28196934436020266,-0.07229603324804382,-0.06418226056229157,0.05649331526817547,-0.08588349217178247,-0.06803517297768955,-0.4995548877342316,0.04742297257298547,-0.7116317430852039,-0.042602892813977986,0.05814963622360863,0.006525716652143708,0.0542374995976227,-0.32297201947319876,-0.15563684685243687,-0.06125339086414851
M_LalaDgluMdap_c,MNXM1107671,-0.9136887690988514,0.1966723038218752,0.7663205148928897,0.1966723038218752,-0.5326479876650841,-0.6406040874066874,-0.17279713410813938,-0.17658639571777618,-0.17280940938663544,-0.14577545823658772,-0.05361392787718675,0.31457276494830055,-0.5089718326178325,0.02379578508589756,0.034471613255665244,0.03537399209338812,0.03682741955969316,-0.7755769266284799,0.11310331459056858,0.17796682902013242,-0.06699281833577997,0.010822323118864654,-0.13008023220136866,-0.2800762863549852,0.17852741544507614,1.8558223716726276,-0.22977709701404264,-0.11659945284358424,-0.1526710090805126,-0.18936378498619758,-0.15258094650617932,-0.1713268187876261,-0.25442414119875245,-0.17889634251641603,-0.2770422202214585,-0.21373378498770468,-0.309749031304349,-0.2725306169192932,-0.3779974183680675,-0.4964933044061457,-0.032811255969790606,-0.1273828319469289,-0.12713935033118962,-0.05843648530682677,-0.15678986132510978,-0.10580141466228879,-0.16237479496867951,0.05180468640548853,-0.3080757624228115,0.11347394061161577,0.16077440115759561,-0.1442167275628594,-0.014669739177347296,-0.3199296150888607,-0.08467396878671404,-0.026525263553239697,0.014533504349811599,-0.11734528962503767
M_appl_c,MNXM1107675,-0.9100915692205095,-0.9752028744413914,1.2184111710878587,-0.9752028744413914,-0.09677127372953286,0.8288778865527229,-0.7207260028434286,-0.737105934375661,-0.7207629641112456,-0.6832484061852379,-0.6264122510144151,0.5955102089671934,-0.7564629228327767,-1.016365729981671,0.07348966509221914,0.06388368542446816,0.05070779682772135,-0.787704345280692,0.25624450580013314,-0.4961521494989349,0.3237755707391037,-0.6862414559504738,0.15622757286408603,-1.0767671190983865,1.0639052992093867,-0.09931411212740525,-0.6902196992340255,-0.6961103536019556,-0.6545244046863614,-0.6812308850073234,-0.697486577952252,-0.6375573597291311,-0.694195489332074,-0.6389384211902143,-0.7056804665084632,-0.6532824827105107,-0.7208148784805903,-0.657367232816798,-0.7300791438281229,0.7865862755567045,-0.032811255969790606,-0.6242961811577604,-0.5858852903844184,-0.07538108915709973,-0.6939644201609699,-0.6031656544944387,-0.7551256210729014,-0.5224366936612411,-0.8282376158135172,-0.7195426473348892,1.3016132051674107,-0.7030928186817071,-0.7428634931869066,-0.7279987797651162,-0.7792313107083978,-0.6194187753931578,-0.02179491143193673,-0.6520377803233877
M_galct__D_c,MNXM1107694,-0.9064943693421675,-0.28930834818722423,0.2836641016130759,-0.28930834818722423,2.524162653206097,0.36551561742236205,-0.48956606742260034,-0.4851479404686791,-0.4895620485794673,-0.46297260784562716,-0.5000735399670728,0.17842456778382157,-0.38903244232149986,-0.7869435061613612,0.03351358073289272,0.024408725427588103,0.015954671788222203,-0.7689763178894227,0.10208971712869845,0.33560380535806755,-0.3436542320511379,-0.08797578166594848,-0.5568582012770668,-0.34583570217205556,-0.3055098613717104,1.525592142559472,-0.5438700435790954,-0.4493531615766902,-0.5057734765620271,-0.5354399263676195,-0.4825557211600526,-0.5106402383951985,-0.5744810805816044,-0.5040956646821396,-0.580042475216997,-0.4959038303313753,-0.5736343967664073,-0.5271858698012738,-0.6109780057871032,0.23461996568589366,-0.032811255969790606,-0.42244920830002736,-0.4578655941237901,-0.07810906536069553,-0.4931349851979939,-0.04442380950169576,-0.15706212801364547,-0.15892278276288085,-0.4814630468863801,-0.1960090089431802,0.16077440115759561,-0.47446169049672393,-0.305947240781171,-0.2383157821536096,-0.36249690555538755,-0.4217876047798518,-1.0562633251516569,-0.5566491492574416
M_glcr_c,MNXM1107695,-0.9028971694638256,-0.28930834818722423,0.2836641016130759,-0.28930834818722423,2.524162653206097,0.36551561742236205,-0.48956606742260034,-0.4851479404686791,-0.4895620485794673,-0.46297260784562716,-0.5000735399670728,0.17842456778382157,-0.38903244232149986,-0.7869435061613612,0.03351358073289272,0.024408725427588103,0.015954671788222203,-0.7689763178894227,0.10208971712869845,0.33560380535806755,-0.3436542320511379,-0.08797578166594848,-0.5568582012770668,-0.34583570217205556,-0.3055098613717104,1.525592142559472,-0.5438700435790954,-0.4493531615766902,-0.5057734765620271,-0.5354399263676195,-0.4825557211600526,-0.5106402383951985,-0.5744810805816044,-0.5040956646821396,-0.580042475216997,-0.4959038303313753,-0.5736343967664073,-0.5271858698012738,-0.6109780057871032,0.23461996568589366,-0.032811255969790606,-0.42244920830002736,-0.4578655941237901,-0.07810906536069553,-0.4931349851979939,-0.04442380950169576,-0.15706212801364547,-0.15892278276288085,-0.4814630468863801,-0.1960090089431802,0.16077440115759561,-0.47446169049672393,-0.305947240781171,-0.2383157821536096,-0.36249690555538755,-0.4217876047798518,-1.0562633251516569,-0.5566491492574416
M_23ddhb_c,MNXM1107702,-0.8992999695854836,-0.13964961506544507,0.799255539548974,-0.13964961506544507,-0.3296942138864256,1.0125714900696048,-0.5799108452443728,-0.5828806225007377,-0.5799537932176594,-0.5598939591150559,-0.04115279743355356,0.3650634449642942,-0.5534514621897874,0.046424322562601775,0.05553249350835059,0.06029505269747906,0.06206446913792622,-0.7758104005568415,0.08749532910804325,0.2291365348864256,-0.16632580859467258,0.05178039000552749,-0.13491943400284223,-0.2585232421718259,0.19267962068031994,0.17789892695812004,-0.5222642885280937,-0.5536074004135949,-0.5533518376034913,-0.5820715336739154,-0.5446234612463943,-0.5336571574176779,-0.5961917593542788,-0.5288485662967066,-0.6031056705863623,-0.49683278665237124,-0.5745031565171658,-0.48602454179006926,-0.5733200730703474,0.2781962533072734,-0.032811255969790606,-0.545937513928179,-0.5534530371905336,-0.08208552059010142,-0.5566528554612711,-0.5180010500411603,-0.4995716478982251,-0.3758068282141079,-0.6548503313499487,-0.576007060928183,-1.1430413748536215,-0.550672066558385,-0.5972247423849947,-0.6463849468298651,-0.640319842324061,-0.6194187753931578,-0.028868887908699157,-0.5363527196562159
M_dtdp4addg_c,MNXM1107704,-0.8957027697071417,0.5918249526793561,-0.9724790466897518,0.5918249526793561,-0.38407884941890064,-0.5138393407290643,0.09822155824915851,0.11659473022569643,0.09831751423450133,0.05687827623585416,0.2817838284683019,-0.6579893136847434,0.34780413038415675,0.6328545485261086,0.04809309385217648,0.053545005425285286,0.061979080624315654,0.8714330630739868,0.08231173711207881,0.6022647440893989,-0.5765301171729836,0.803459671061916,-0.6432238727655054,0.6906725531678278,-0.1742791759950131,-0.913387655577399,0.15834955025316713,0.060272498670456004,0.0008511923337308247,0.03731082224215524,0.04270976940697775,-0.028115216765434665,0.08242566801079244,0.019506635504033334,0.17215121649978038,0.04059253158023176,0.26419362217305997,0.021587276260392987,0.28504266471008544,0.19588548780022236,-0.032811255969790606,-0.024556128928200395,-0.18485337069841587,-0.06770403870260569,0.029029752382687582,0.054291046263275376,0.21665216449312752,0.09570224121110207,0.3276185568866824,0.2787835702751947,0.44598410216004947,0.059010941934903416,0.34942713782743234,0.3329810483931481,0.40151617055846456,-0.27356422681987225,-0.4066805779052791,-0.017056037170493827
M_ocdcea_c,MNXM1107708,-0.8921055698287998,-0.18899438785656159,0.969369676788774,-0.18899438785656159,-0.2707409776143983,0.22461004108248986,-0.36211189187401654,-0.3946476837088592,-0.36222667791004365,-0.30437403304110744,-0.6740228113977945,0.17045777402277953,-0.3820141166571384,-1.1028231629405443,0.03233781354585371,0.03098788542706811,0.03427050795768796,-0.7766897061904415,0.11949185675581543,-0.33411677132972945,0.1272286529740644,-0.003473688377587553,0.0361940033668661,-0.3946009804663366,-0.250043123465408,0.34850300348601215,-0.5182399229053813,-0.3315720769217981,-0.21718269353800285,-0.25259176237843395,-0.29603812381428596,-0.13930748132796525,-0.22422194300612588,-0.20137165767964504,-0.29798330392425004,-0.19700079798342748,-0.2941003454719547,-0.19041520230164247,-0.3028711552446271,0.4428177843213748,-0.032811255969790606,-0.2573250307586501,0.08548156404944346,-0.03899840809914647,-0.28572946234184593,-0.6210209222712612,-0.6734827413180321,-0.6322206293427641,-0.6548503313499487,-0.7474207110863662,0.7311938031625034,-0.32204093837340186,-0.7428634931869066,-0.7279987797651162,-0.7792313107083978,0.07229032175341332,1.0226039082903942,-0.19521183350840554
M_cpmp_c,MNXM1107741,-0.8885083699504579,0.7224961138558966,-0.4924059814227602,0.7224961138558966,-0.5720581527476659,0.2732855523203562,-0.2530759899688899,-0.23500416293489967,-0.2530355350132013,-0.2779409372403541,0.2590974683095843,-0.6546016847706214,0.3448198077491742,0.5916577122211132,0.05488187134951476,0.06445578629398817,0.07700745901977475,0.8641712000710827,0.07439538389692955,0.7007569851157937,-0.6881139401638495,0.6327945147196601,-0.7044165914017242,0.6153081507846662,-0.16822273800876847,-0.8287531871157334,-0.06328628759477133,-0.281326391856145,-0.3068556125815028,-0.3023766361897379,-0.23886750344982113,-0.28521713916652625,-0.2609682105536153,-0.24980504714107252,-0.2190672848056263,-0.18845521470499754,-0.16088309476442844,-0.1159917882159944,-0.06630830018941561,-0.13335757422798042,-0.032811255969790606,-0.3756575793498312,-0.46287197118016277,-0.07978159677641247,-0.27587860799360847,-0.23215153116439882,-0.2776967761443535,-0.2059757993303368,0.008728545984106072,-0.10248994867883014,-0.4096450008473117,-0.2458305623117408,-0.014669739177347296,-0.0750881162831074,-0.015218234594545672,-0.6688265680464843,-0.2800870720399663,-0.304313745227144
M_hemeO_c,MNXM1107744,-0.884911170072116,0.4622344566491361,0.8578912995220879,0.4622344566491361,-0.5968705275958008,-0.92556112386052,0.6031095735164469,0.6059180263414232,0.6030841737567242,0.5502960645165822,3.5645242593948554,-0.11778737624638748,3.052484259299717,1.317837648372135,0.030524342121776588,0.032772064409977944,0.04078970388241307,-2.5862378543458293,-3.7853805931844007,-3.5335212749144813,3.851028424033354,-3.2514555433974097,3.864667613495125,-3.494742837776482,0.5388679728554806,-2.2588367569157355,1.260935060773871,0.609004174470027,0.753252537220454,0.7455725150294027,0.6566601768556558,0.6946130938294549,0.5623725491361325,0.7630033724494285,0.6005606355109294,0.8514391301040442,0.686400448832441,0.8864723812453568,0.6823584795641311,-1.6055192564671492,-0.032811255969790606,0.4477706977489897,0.30104224770574023,-0.054374532653267214,0.7335783762925425,-0.14617188499860595,-0.1272779744440268,-0.43620155092990204,0.3679996693446577,-0.2265746638079533,-0.7938050062791883,0.6686939504281918,-0.23312786538021507,-0.3199296150888607,-0.2235854371710508,0.17110590706006634,1.7714753790285007,0.853617206153846
M_cit_c,MNXM1107753,-0.881313970193774,-0.21447747857588678,0.07898810587833716,-0.21447747857588678,1.4123638582458102,0.9413718570880352,-0.5226261560732415,-0.5152263319245011,-0.5226330537694392,-0.4982167355799649,-0.5163802753357923,0.1708074708204597,-0.38232218111613137,-0.8165553920237952,0.040568183855126796,0.03453051004217273,0.026431185573518208,-0.770900305732897,0.07328734380096749,0.295873590612898,-0.3911092297162213,0.04999105377183663,-0.5324109068593212,-0.27340503147776296,-0.3382672305441734,1.669247552889218,-0.5232569093133806,-0.47746140848750235,-0.5240436616120812,-0.5533465561047177,-0.5098054378241746,-0.5331026784231157,-0.5956687477676551,-0.5128362964480926,-0.5881864456172681,-0.5271860332451459,-0.6028895061750068,-0.5207985129372884,-0.605134300866883,0.03610576652183,-0.032811255969790606,-0.4586583980874832,-0.5058879564846771,-0.07648115346000418,-0.5168029663028327,-0.14744368173179676,-0.24933034167858292,-0.42127549480977455,-0.3080757624228115,-0.289664726382783,-0.4096450008473117,-0.4998651491839443,-0.3787666161821269,-0.3199296150888607,-0.43195263974755593,-0.4217876047798518,-0.8995239439212789,-0.591320543762728
M_dmlz_c,MNXM1107754,-0.877716770315432,0.2905158021826476,0.6732397705868614,0.2905158021826476,-0.5904833220009226,0.6533252575765865,-0.28416877481085073,-0.2819049462118788,-0.28419314706402554,-0.2691299053067697,0.04136367074327902,0.3281598609335528,-0.520941348500589,0.19626843189369023,0.04343092135400439,0.04872301238218814,0.05556751701538339,-0.7756382318192244,0.12195232446382519,0.2746820662618681,-0.3190918578749044,0.25578232182900246,-0.3283964872613325,-0.42798033600551927,0.3304186101560618,-0.12386893472443083,-0.11414347250602466,-0.2484686009428685,-0.25157555941921184,-0.2863002504558804,-0.24325723317141143,-0.2653192407179836,-0.343082370286785,-0.24901466116332735,-0.3423740551354487,-0.19799621760584635,-0.2950312616878492,-0.22117245324184562,-0.33101054098415555,-0.21082652999932236,-0.032811255969790606,-0.30849055289389804,-0.37779437165574814,-0.0770972899372212,-0.26377540536162947,-0.23699252842756194,-0.40730343423328763,-0.03606156211742349,-0.5915562642814801,-0.1930936558711304,-0.2780097542307947,-0.2458305623117408,-0.16030848997925914,-0.0750881162831074,-0.2235854371710508,-0.4217876047798518,-0.36501888229742074,-0.24901400366847867
M_u3aga_c,MNXM1107760,-0.8741195704370901,0.9015343222965707,-1.1445984745376123,0.9015343222965707,-0.20244875175674562,-1.3568376596433314,0.5941489565221408,0.6056999443732466,0.5942141411150044,0.567918128383751,0.2817460471658698,-0.6685273165538611,0.3570875558380836,0.6327859403350724,0.040568183855126796,0.0453424163350245,0.051903236018269225,0.8714334809782501,0.07652126026848463,0.6821312331196699,-0.6297536017155386,0.8071656566514941,-0.6380602530184398,0.6906950661617187,-0.17204321354107296,-0.8929869357631618,0.5428592745444742,0.5631440698543017,0.5224123895398811,0.5484935616627706,0.5658981046382046,0.523476231473273,0.602713580340376,0.5087100303247202,0.6279601412791899,0.5053254134631785,0.6988117129365619,0.5335557389617713,0.7534355677831165,-0.33671358312775324,-0.032811255969790606,0.4557797150653162,0.3558717838283271,-0.0455839492668395,0.546648656575318,0.3266036660663897,0.6398224692887458,0.47663099343670123,0.6723074233181603,0.6257105858491315,0.6391906738068728,0.5670801156793105,0.713524014832212,0.7410502130694037,0.7487948415193064,0.4675526629800254,-0.08507728636362323,0.5086151809190008
M_u3hga_c,MNXM1107764,-0.8705223705587481,0.8161281776133921,-1.0863806679213717,0.8161281776133921,-0.13374029034085697,-1.263590919115016,0.5228446208628257,0.5304597853349658,0.5229116232203679,0.4974298729150756,0.28170141105876534,-0.6584831005046834,0.3482391305630311,0.6327048843003091,0.040568183855126796,0.0452849061951689,0.052351525714724685,0.8714334171203649,0.07833070625713047,0.6616365549541832,-0.6210623621059134,0.8044987637795413,-0.6969351796029115,0.6906897489281567,-0.17203184020770068,-0.9785179765278369,0.44236120564453824,0.48462956931483586,0.44512479325427234,0.4727438981445769,0.49129041620024666,0.4624995063174964,0.5451973640660003,0.4555609579647501,0.5784391817316781,0.47040180591514963,0.6661511627004779,0.475370163837556,0.7030941103941085,-0.09946490607801874,-0.032811255969790606,0.3917828511030861,0.2959309466977708,-0.04933143832932636,0.4721613656385495,0.33852720232734934,0.552866922578842,0.42169456695461605,0.6723074233181603,0.582891337603399,0.7115241686106099,0.4908697396176494,0.6407046394312561,0.6594363801341525,0.6793391073271381,0.4181448703266989,-0.05057008403795286,0.44465762711485707
M_his__L_c,MNXM1107769,-0.8669251706804063,-0.1678141501253943,0.9321448810612067,-0.1678141501253943,-0.17212869554499824,1.4003668237632556,-0.5816139881176118,-0.5866180962312316,-0.5816454092754058,-0.5598939591150559,-0.07026843262986793,0.35894553735840745,-0.5480619078407651,-0.006447625546606357,0.07049680316157438,0.07823821633242452,0.07999605699614445,-0.7764215874988982,0.1549288199757326,0.008484676351289215,0.11980133807232797,-0.22556805227596494,-0.15328211227889046,-0.3429595438242805,0.1822805395177816,-0.1339902747960816,-0.5195233721358282,-0.5592142456170291,-0.5454174069963678,-0.5742949889554458,-0.5407438823836749,-0.5300471133734799,-0.5927865900298247,-0.5309116311412163,-0.6050279045252148,-0.5191221674657356,-0.5953481806397434,-0.513584462060136,-0.5985342649673341,0.16683462938596932,-0.032811255969790606,-0.5517819001355435,-0.5391223847153039,-0.08050727741567432,-0.5559437484572844,-0.5084074811715367,-0.6734827413180321,-0.43552589554066573,-0.4226508963507546,-0.5111404550750729,-0.9800644028522193,-0.550672066558385,-0.5244053669840388,-0.6463849468298651,-0.5708641081318927,-0.5206031900865048,-0.014471716271711198,-0.5289652264716783
M_6pgg_c,MNXM1107797,-0.8633279708020644,0.03635913286374101,-0.7609643511115434,0.03635913286374101,0.5272565335151118,-0.510970414523936,-0.11738763999846197,-0.11096064344898582,-0.1173240169393042,-0.11934236243583442,0.25173051675637914,0.5915759402867533,-0.5738978240709101,0.2811723811812916,0.034471613255665244,0.039029080981988123,0.044132881279708,0.864145346056058,0.07711831850568106,0.6540852800818376,-0.6822049455704395,0.4288260770595344,-0.7122166800891624,0.6085241837495781,-0.3769347626804448,-0.46276969025971953,-0.2816325386802662,-0.13824355334999258,-0.20282142078650026,-0.20041260312889814,-0.1521932993593234,-0.1966739673381637,-0.17509888634561177,-0.16119894389350212,-0.15122203683308558,-0.11915216129896893,-0.15855807746666115,-0.11318802394155994,-0.16994247592008122,0.6849082711068181,-0.032811255969790606,-0.16016383199723808,-0.25957307052194534,-0.07131506029510454,-0.1693534017845078,0.3266036660663897,0.33000995598113925,0.43142690917802035,0.014349858169496415,0.14508730048665672,1.3016132051674107,-0.1442167275628594,0.13096901162456456,0.08813954958739481,0.12369323378979108,-0.37237981212652527,-0.9048150482778806,-0.23054921357103708
M_fe3dcit_c,MNXM1107801,-0.8597307709237224,-0.10444516746899604,0.2359263767036834,-0.10444516746899604,-0.5968705275958008,-0.8712787423033003,-0.07591611103508883,-0.06420274146150239,-0.07567042522970477,-0.11053133050224999,12.220730972009212,-0.5852823535847274,12.528085631202849,2.0010359394275277,0.02349778617663446,0.012225095798921417,0.001517687912954798,-2.5862378543458293,-3.7853805931844007,-3.5335212749144813,3.851028424033354,-3.2514555433974097,3.864667613495125,-3.494742837776482,0.5388679728554806,-2.258843644340559,-0.45806082102797613,-0.11155996618222404,-0.20403034477950507,-0.19266155729516,-0.2006162556356139,-0.2525619422904984,-0.33104906522559174,-0.21645684194457157,-0.3120387289124919,-0.28143534025201844,-0.37306351116529185,-0.30228080916667815,-0.4052154599642377,0.8057019919158668,-0.032811255969790606,0.062090831310043615,-0.02133739093328776,-0.046171276301244,-0.11884859301735437,0.5499684978154585,0.6659472798551722,0.1485956559631549,-0.21097433458167342,0.4372603411761564,1.3016132051674107,-0.1442167275628594,0.13096901162456456,0.25136721545789703,0.12369323378979108,-0.17474864151321923,-1.9888588093388169,-0.33895144616817285
