,BiGG,BiGG_target
3865,M_atp_c,M_adp_c
3866,M_atp_c,M_butso3_c
3867,M_atp_c,M_h_c
3868,M_atp_c,M_pi_c
3869,M_butso3_p,M_adp_c
3870,M_butso3_p,M_butso3_c
3871,M_butso3_p,M_h_c
3872,M_butso3_p,M_pi_c
3873,M_h2o_c,M_adp_c
3874,M_h2o_c,M_butso3_c
3875,M_h2o_c,M_h_c
3876,M_h2o_c,M_pi_c
3877,M_atp_c,M_adp_c
3878,M_atp_c,M_ethso3_c
3879,M_atp_c,M_h_c
3880,M_atp_c,M_pi_c
3881,M_ethso3_p,M_adp_c
3882,M_ethso3_p,M_ethso3_c
3883,M_ethso3_p,M_h_c
3884,M_ethso3_p,M_pi_c
3885,M_h2o_c,M_adp_c
3886,M_h2o_c,M_ethso3_c
3887,M_h2o_c,M_h_c
3888,M_h2o_c,M_pi_c
3889,M_melib_e,M_melib_p
3890,M_dmso_e,M_dmso_p
3891,M_duri_e,M_duri_p
3892,M_fru_e,M_fru_p
3893,M_fuc__L_e,M_fuc__L_p
3894,M_aragund_c,M_garagund_c
3895,M_aragund_c,M_h_c
3896,M_aragund_c,M_udp_c
3897,M_udpg_c,M_garagund_c
3898,M_udpg_c,M_h_c
3899,M_udpg_c,M_udp_c
3900,M_o16a2und_p,M_h_p
3901,M_o16a2und_p,M_o16a3und_p
3902,M_o16a2und_p,M_udcpdp_p
3903,M_o16aund_p,M_h_p
3904,M_o16aund_p,M_o16a3und_p
3905,M_o16aund_p,M_udcpdp_p
3906,M_o16a3und_p,M_h_p
3907,M_o16a3und_p,M_o16a4und_p
3908,M_o16a3und_p,M_udcpdp_p
3909,M_o16aund_p,M_h_p
3910,M_o16aund_p,M_o16a4und_p
3911,M_o16aund_p,M_udcpdp_p
3912,M_fum_e,M_fum_p
3913,M_accoa_c,M_3oddcoa_c
3914,M_accoa_c,M_coa_c
3915,M_dcacoa_c,M_3oddcoa_c
3916,M_dcacoa_c,M_coa_c
3917,M_colipa_p,M_h_p
3918,M_colipa_p,M_o16a4colipa_p
3919,M_colipa_p,M_udcpdp_p
3920,M_o16a4und_p,M_h_p
3921,M_o16a4und_p,M_o16a4colipa_p
3922,M_o16a4und_p,M_udcpdp_p
3923,M_5aizc_c,M_25aics_c
3924,M_5aizc_c,M_adp_c
3925,M_5aizc_c,M_h_c
3926,M_5aizc_c,M_pi_c
3927,M_asp__L_c,M_25aics_c
3928,M_asp__L_c,M_adp_c
3929,M_asp__L_c,M_h_c
3930,M_asp__L_c,M_pi_c
3931,M_atp_c,M_25aics_c
3932,M_atp_c,M_adp_c
3933,M_atp_c,M_h_c
3934,M_atp_c,M_pi_c
3935,M_accoa_c,M_acmalt_c
3936,M_accoa_c,M_coa_c
3937,M_malt_c,M_acmalt_c
3938,M_malt_c,M_coa_c
3939,M_23dhbzs_c,M_23dhb_c
3940,M_23dhbzs_c,M_ser__L_c
3941,M_h2o_c,M_23dhb_c
3942,M_h2o_c,M_ser__L_c
3943,M_mal__D_c,M_co2_c
3944,M_mal__D_c,M_nadh_c
3945,M_mal__D_c,M_pyr_c
3946,M_nad_c,M_co2_c
3947,M_nad_c,M_nadh_c
3948,M_nad_c,M_pyr_c
3949,M_fe2_e,M_fe2_p
3950,M_nmn_e,M_nmn_p
3951,M_enter_c,M_23dhbzs_c
3952,M_enter_c,M_h_c
3953,M_h2o_c,M_23dhbzs_c
3954,M_h2o_c,M_h_c
3955,M_no2_e,M_no2_p
3956,M_2h3oppan_c,M_glyc__R_c
3957,M_2h3oppan_c,M_nad_c
3958,M_h_c,M_glyc__R_c
3959,M_h_c,M_nad_c
3960,M_nadh_c,M_glyc__R_c
3961,M_nadh_c,M_nad_c
3962,M_4abz_c,M_dhpt_c
3963,M_4abz_c,M_ppi_c
3964,M_6hmhptpp_c,M_dhpt_c
3965,M_6hmhptpp_c,M_ppi_c
3966,M_feoxam_un_p,M_feoxam_un_e
3967,M_feoxam_un_p,M_h_c
3968,M_h_p,M_feoxam_un_e
3969,M_h_p,M_h_c
3970,M_arbtn_c,M_arbtn_p
3971,M_arbtn_c,M_h_c
3972,M_h_p,M_arbtn_p
3973,M_h_p,M_h_c
3974,M_h2o_c,M_10fthf_c
3975,M_h2o_c,M_h_c
3976,M_methf_c,M_10fthf_c
3977,M_methf_c,M_h_c
3978,M_arbtn_p,M_arbtn_e
3979,M_arbtn_p,M_h_c
3980,M_h_p,M_arbtn_e
3981,M_h_p,M_h_c
3982,M_mlthf_c,M_methf_c
3983,M_mlthf_c,M_nadph_c
3984,M_nadp_c,M_methf_c
3985,M_nadp_c,M_nadph_c
3986,M_lyx__L_c,M_xylu__L_c
3987,M_but_p,M_but_c
3988,M_but_p,M_h_c
3989,M_h_p,M_but_c
3990,M_h_p,M_h_c
3991,M_15dap_c,M_15dap_p
3992,M_15dap_c,M_h_c
3993,M_15dap_c,M_lys__L_c
3994,M_h_p,M_15dap_p
3995,M_h_p,M_h_c
3996,M_h_p,M_lys__L_c
3997,M_lys__L_p,M_15dap_p
3998,M_lys__L_p,M_h_c
3999,M_lys__L_p,M_lys__L_c
4000,M_dhap_c,M_h2o_c
4001,M_dhap_c,M_pi_c
4002,M_dhap_c,M_quln_c
4003,M_iasp_c,M_h2o_c
4004,M_iasp_c,M_pi_c
4005,M_iasp_c,M_quln_c
4006,M_23camp_e,M_23camp_p
4007,M_23ccmp_e,M_23ccmp_p
4008,M_23cump_e,M_23cump_p
4009,M_23cgmp_e,M_23cgmp_p
4010,M_3amp_e,M_3amp_p
4011,M_3cmp_e,M_3cmp_p
4012,M_LalaDgluMdap_c,M_26dap__M_c
4013,M_LalaDgluMdap_c,M_LalaDglu_c
4014,M_h2o_c,M_26dap__M_c
4015,M_h2o_c,M_LalaDglu_c
4016,M_dhap_c,M_dha_c
4017,M_dhap_c,M_pi_c
4018,M_h2o_c,M_dha_c
4019,M_h2o_c,M_pi_c
4020,M_gdp_e,M_gdp_p
4021,M_LalaDglu_c,M_LalaLglu_c
4022,M_enter_c,M_enter_p
4023,M_enter_c,M_h_c
4024,M_h_p,M_enter_p
4025,M_h_p,M_h_c
4026,M_tma_e,M_tma_p
4027,M_tmao_e,M_tmao_p
4028,M_tre_e,M_tre_p
4029,M_lac__L_c,M_mql8_c
4030,M_lac__L_c,M_pyr_c
4031,M_mqn8_c,M_mql8_c
4032,M_mqn8_c,M_pyr_c
4033,M_enter_p,M_enter_e
4034,M_enter_p,M_h_c
4035,M_h_p,M_enter_e
4036,M_h_p,M_h_c
4037,M_fe3hox_un_p,M_fe3hox_un_e
4038,M_fe3hox_un_p,M_h_c
4039,M_h_p,M_fe3hox_un_e
4040,M_h_p,M_h_c
4041,M_feoxam_un_c,M_feoxam_un_p
4042,M_feoxam_un_c,M_h_c
4043,M_h_p,M_feoxam_un_p
4044,M_h_p,M_h_c
4045,M_fecrm_un_c,M_fecrm_un_p
4046,M_fecrm_un_c,M_h_c
4047,M_h_p,M_fecrm_un_p
4048,M_h_p,M_h_c
4049,M_fe3hox_c,M_fe2_c
4050,M_fe3hox_c,M_fe3hox_un_c
4051,M_fe3hox_c,M_fmn_c
4052,M_fe3hox_c,M_h_c
4053,M_fmnh2_c,M_fe2_c
4054,M_fmnh2_c,M_fe3hox_un_c
4055,M_fmnh2_c,M_fmn_c
4056,M_fmnh2_c,M_h_c
4057,M_lac__L_c,M_pyr_c
4058,M_lac__L_c,M_q8h2_c
4059,M_q8_c,M_pyr_c
4060,M_q8_c,M_q8h2_c
4061,M_accoa_c,M_3otdcoa_c
4062,M_accoa_c,M_coa_c
4063,M_ddcacoa_c,M_3otdcoa_c
4064,M_ddcacoa_c,M_coa_c
4065,M_trp__L_e,M_trp__L_p
4066,M_h_p,M_h_c
4067,M_h_p,M_ptrc_c
4068,M_ptrc_p,M_h_c
4069,M_ptrc_p,M_ptrc_c
4070,M_gg4abut_c,M_4abut_c
4071,M_gg4abut_c,M_glu__L_c
4072,M_h2o_c,M_4abut_c
4073,M_h2o_c,M_glu__L_c
4074,M_pnto__R_e,M_pnto__R_p
4075,M_atp_c,M_adp_c
4076,M_atp_c,M_frulysp_c
4077,M_atp_c,M_h_c
4078,M_frulys_c,M_adp_c
4079,M_frulys_c,M_frulysp_c
4080,M_frulys_c,M_h_c
4081,M_fmnh2_c,M_fmn_c
4082,M_fmnh2_c,M_glx_c
4083,M_fmnh2_c,M_h2o_c
4084,M_fmnh2_c,M_h_c
4085,M_fmnh2_c,M_so3_c
4086,M_o2_c,M_fmn_c
4087,M_o2_c,M_glx_c
4088,M_o2_c,M_h2o_c
4089,M_o2_c,M_h_c
4090,M_o2_c,M_so3_c
4091,M_sulfac_c,M_fmn_c
4092,M_sulfac_c,M_glx_c
4093,M_sulfac_c,M_h2o_c
4094,M_sulfac_c,M_h_c
4095,M_sulfac_c,M_so3_c
4096,M_tsul_e,M_tsul_p
4097,M_tyr__L_e,M_tyr__L_p
4098,M_ura_e,M_ura_p
4099,M_urea_e,M_urea_p
4100,M_uri_e,M_uri_p
4101,M_atp_c,M_adp_c
4102,M_atp_c,M_h_c
4103,M_atp_c,M_pi_c
4104,M_atp_c,M_sulfac_c
4105,M_h2o_c,M_adp_c
4106,M_h2o_c,M_h_c
4107,M_h2o_c,M_pi_c
4108,M_h2o_c,M_sulfac_c
4109,M_sulfac_p,M_adp_c
4110,M_sulfac_p,M_h_c
4111,M_sulfac_p,M_pi_c
4112,M_sulfac_p,M_sulfac_c
4113,M_ethso3_e,M_ethso3_p
4114,M_butso3_e,M_butso3_p
4115,M_lipoate_e,M_lipoate_p
4116,M_cyan_p,M_h_p
4117,M_cyan_p,M_so3_p
4118,M_cyan_p,M_tcynt_p
4119,M_tsul_p,M_h_p
4120,M_tsul_p,M_so3_p
4121,M_tsul_p,M_tcynt_p
4122,M_val__L_e,M_val__L_p
4123,M_xan_e,M_xan_p
4124,M_cyan_c,M_h_c
4125,M_cyan_c,M_pyr_c
4126,M_cyan_c,M_tcynt_c
4127,M_mercppyr_c,M_h_c
4128,M_mercppyr_c,M_pyr_c
4129,M_mercppyr_c,M_tcynt_c
4130,M_xyl__D_e,M_xyl__D_p
4131,M_pppn_e,M_pppn_p
4132,M_4abut_e,M_4abut_p
4133,M_for_c,M_for_p
4134,M_atp_c,M_adp_c
4135,M_atp_c,M_h_c
4136,M_atp_c,M_pheme_p
4137,M_atp_c,M_pi_c
4138,M_h2o_c,M_adp_c
4139,M_h2o_c,M_h_c
4140,M_h2o_c,M_pheme_p
4141,M_h2o_c,M_pi_c
4142,M_pheme_c,M_adp_c
4143,M_pheme_c,M_h_c
4144,M_pheme_c,M_pheme_p
4145,M_pheme_c,M_pi_c
4146,M_atp_c,M_adp_c
4147,M_atp_c,M_h_c
4148,M_atp_c,M_metsox_S__L_c
4149,M_atp_c,M_pi_c
4150,M_h2o_c,M_adp_c
4151,M_h2o_c,M_h_c
4152,M_h2o_c,M_metsox_S__L_c
4153,M_h2o_c,M_pi_c
4154,M_metsox_S__L_p,M_adp_c
4155,M_metsox_S__L_p,M_h_c
4156,M_metsox_S__L_p,M_metsox_S__L_c
4157,M_metsox_S__L_p,M_pi_c
4158,M_ppt_e,M_ppt_p
4159,M_gal_bD_e,M_gal_bD_p
4160,M_colipa_e,M_h2o_e
4161,M_colipa_e,M_hacolipa_e
4162,M_h_e,M_h2o_e
4163,M_h_e,M_hacolipa_e
4164,M_hdca_e,M_h2o_e
4165,M_hdca_e,M_hacolipa_e
4166,M_datp_c,M_ditp_c
4167,M_datp_c,M_nh4_c
4168,M_h2o_c,M_ditp_c
4169,M_h2o_c,M_nh4_c
4170,M_h_c,M_ditp_c
4171,M_h_c,M_nh4_c
4172,M_icolipa_c,M_gicolipa_c
4173,M_icolipa_c,M_h_c
4174,M_icolipa_c,M_udp_c
4175,M_udpg_c,M_gicolipa_c
4176,M_udpg_c,M_h_c
4177,M_udpg_c,M_udp_c
4178,M_atp_c,M_adp_c
4179,M_atp_c,M_h_c
4180,M_atp_c,M_lipa_p
4181,M_atp_c,M_pi_c
4182,M_h2o_c,M_adp_c
4183,M_h2o_c,M_h_c
4184,M_h2o_c,M_lipa_p
4185,M_h2o_c,M_pi_c
4186,M_lipa_c,M_adp_c
4187,M_lipa_c,M_h_c
4188,M_lipa_c,M_lipa_p
4189,M_lipa_c,M_pi_c
4190,M_h_e,M_h2o_e
4191,M_h_e,M_halipa_e
4192,M_hdca_e,M_h2o_e
4193,M_hdca_e,M_halipa_e
4194,M_lipa_e,M_h2o_e
4195,M_lipa_e,M_halipa_e
4196,M_atp_c,M_adp_c
4197,M_atp_c,M_h_c
4198,M_atp_c,M_lipa_cold_p
4199,M_atp_c,M_pi_c
4200,M_h2o_c,M_adp_c
4201,M_h2o_c,M_h_c
4202,M_h2o_c,M_lipa_cold_p
4203,M_h2o_c,M_pi_c
4204,M_lipa_cold_c,M_adp_c
4205,M_lipa_cold_c,M_h_c
4206,M_lipa_cold_c,M_lipa_cold_p
4207,M_lipa_cold_c,M_pi_c
4208,M_unagamuf_p,M_eca2und_p
4209,M_unagamuf_p,M_h_p
4210,M_unagamuf_p,M_udcpdp_p
4211,M_ptrc_e,M_ptrc_p
4212,M_h2o_p,M_h_p
4213,M_h2o_p,M_pi_p
4214,M_h2o_p,M_udcpp_p
4215,M_udcpdp_p,M_h_p
4216,M_udcpdp_p,M_pi_p
4217,M_udcpdp_p,M_udcpp_p
4218,M_ggbutal_c,M_gg4abut_c
4219,M_ggbutal_c,M_h_c
4220,M_ggbutal_c,M_nadph_c
4221,M_h2o_c,M_gg4abut_c
4222,M_h2o_c,M_h_c
4223,M_h2o_c,M_nadph_c
4224,M_nadp_c,M_gg4abut_c
4225,M_nadp_c,M_h_c
4226,M_nadp_c,M_nadph_c
4227,M_eca2und_p,M_eca3und_p
4228,M_eca2und_p,M_h_p
4229,M_eca2und_p,M_udcpdp_p
4230,M_unagamuf_p,M_eca3und_p
4231,M_unagamuf_p,M_h_p
4232,M_unagamuf_p,M_udcpdp_p
4233,M_colipa_p,M_eca4colipa_p
4234,M_colipa_p,M_h_p
4235,M_colipa_p,M_udcpdp_p
4236,M_eca4und_p,M_eca4colipa_p
4237,M_eca4und_p,M_h_p
4238,M_eca4und_p,M_udcpdp_p
4239,M_fadh2_c,M_fad_c
4240,M_fadh2_c,M_fe2_c
4241,M_fadh2_c,M_h_c
4242,M_fe3_c,M_fad_c
4243,M_fe3_c,M_fe2_c
4244,M_fe3_c,M_h_c
4245,M_fe3hox_c,M_fe2_c
4246,M_fe3hox_c,M_fe3hox_un_c
4247,M_fe3hox_c,M_h_c
4248,M_fe3hox_c,M_ribflv_c
4249,M_rbflvrd_c,M_fe2_c
4250,M_rbflvrd_c,M_fe3hox_un_c
4251,M_rbflvrd_c,M_h_c
4252,M_rbflvrd_c,M_ribflv_c
4253,M_fadh2_c,M_enter_c
4254,M_fadh2_c,M_fad_c
4255,M_fadh2_c,M_fe2_c
4256,M_fadh2_c,M_h_c
4257,M_feenter_c,M_enter_c
4258,M_feenter_c,M_fad_c
4259,M_feenter_c,M_fe2_c
4260,M_feenter_c,M_h_c
4261,M_nadph_c,M_h_c
4262,M_nadph_c,M_nadp_c
4263,M_nadph_c,M_no3_c
4264,M_no_c,M_h_c
4265,M_no_c,M_nadp_c
4266,M_no_c,M_no3_c
4267,M_o2_c,M_h_c
4268,M_o2_c,M_nadp_c
4269,M_o2_c,M_no3_c
4270,M_pyr_e,M_pyr_p
4271,M_gal_bD_p,M_gal_p
4272,M_atp_c,M_adp_c
4273,M_atp_c,M_cu_p
4274,M_atp_c,M_h_c
4275,M_atp_c,M_pi_c
4276,M_cu_c,M_adp_c
4277,M_cu_c,M_cu_p
4278,M_cu_c,M_h_c
4279,M_cu_c,M_pi_c
4280,M_h2o_c,M_adp_c
4281,M_h2o_c,M_cu_p
4282,M_h2o_c,M_h_c
4283,M_h2o_c,M_pi_c
4284,M_atp_c,M_adp_c
4285,M_atp_c,M_h_c
4286,M_atp_c,M_hg2_p
4287,M_atp_c,M_pi_c
4288,M_h2o_c,M_adp_c
4289,M_h2o_c,M_h_c
4290,M_h2o_c,M_hg2_p
4291,M_h2o_c,M_pi_c
4292,M_hg2_c,M_adp_c
4293,M_hg2_c,M_h_c
4294,M_hg2_c,M_hg2_p
4295,M_hg2_c,M_pi_c
4296,M_feenter_c,M_enter_c
4297,M_feenter_c,M_fe2_c
4298,M_feenter_c,M_h_c
4299,M_feenter_c,M_ribflv_c
4300,M_rbflvrd_c,M_enter_c
4301,M_rbflvrd_c,M_fe2_c
4302,M_rbflvrd_c,M_h_c
4303,M_rbflvrd_c,M_ribflv_c
4304,M_sulfac_e,M_sulfac_p
4305,M_ggagicolipa_c,M_gggagicolipa_c
4306,M_ggagicolipa_c,M_h_c
4307,M_ggagicolipa_c,M_udp_c
4308,M_udpg_c,M_gggagicolipa_c
4309,M_udpg_c,M_h_c
4310,M_udpg_c,M_udp_c
4311,M_adphep_LD_c,M_adp_c
4312,M_adphep_LD_c,M_colipa_c
4313,M_adphep_LD_c,M_h_c
4314,M_gggagicolipa_c,M_adp_c
4315,M_gggagicolipa_c,M_colipa_c
4316,M_gggagicolipa_c,M_h_c
4317,M_ser__D_e,M_ser__D_p
4318,M_colipa_p,M_acolipa_p
4319,M_colipa_p,M_udcpp_p
4320,M_uLa4n_p,M_acolipa_p
4321,M_uLa4n_p,M_udcpp_p
4322,M_nadh_c,M_h_c
4323,M_nadh_c,M_nad_c
4324,M_nadh_c,M_no3_c
4325,M_no_c,M_h_c
4326,M_no_c,M_nad_c
4327,M_no_c,M_no3_c
4328,M_o2_c,M_h_c
4329,M_o2_c,M_nad_c
4330,M_o2_c,M_no3_c
4331,M_ser__L_e,M_ser__L_p
4332,M_no_e,M_no_p
4333,M_no_p,M_no_c
4334,M_h_c,M_h2o_c
4335,M_h_c,M_n2o_c
4336,M_h_c,M_nad_c
4337,M_nadh_c,M_h2o_c
4338,M_nadh_c,M_n2o_c
4339,M_nadh_c,M_nad_c
4340,M_no_c,M_h2o_c
4341,M_no_c,M_n2o_c
4342,M_no_c,M_nad_c
4343,M_n2o_p,M_n2o_c
4344,M_n2o_e,M_n2o_p
4345,M_crn__D_c,M_crn__D_p
4346,M_crn__D_c,M_crn_c
4347,M_crn_p,M_crn__D_p
4348,M_crn_p,M_crn_c
4349,M_crn_p,M_crn_c
4350,M_crn_p,M_h_c
4351,M_h_p,M_crn_c
4352,M_h_p,M_h_c
4353,M_crn__D_p,M_crn__D_c
4354,M_crn__D_p,M_h_c
4355,M_h_p,M_crn__D_c
4356,M_h_p,M_h_c
4357,M_ctbt_p,M_ctbt_c
4358,M_ctbt_p,M_h_c
4359,M_h_p,M_ctbt_c
4360,M_h_p,M_h_c
4361,M_dopa_p,M_34dhpac_p
4362,M_dopa_p,M_h2o2_p
4363,M_dopa_p,M_nh4_p
4364,M_h2o_p,M_34dhpac_p
4365,M_h2o_p,M_h2o2_p
4366,M_h2o_p,M_nh4_p
4367,M_o2_p,M_34dhpac_p
4368,M_o2_p,M_h2o2_p
4369,M_o2_p,M_nh4_p
4370,M_h2o_p,M_4hoxpacd_p
4371,M_h2o_p,M_h2o2_p
4372,M_h2o_p,M_nh4_p
4373,M_o2_p,M_4hoxpacd_p
4374,M_o2_p,M_h2o2_p
4375,M_o2_p,M_nh4_p
4376,M_tym_p,M_4hoxpacd_p
4377,M_tym_p,M_h2o2_p
4378,M_tym_p,M_nh4_p
4379,M_h_p,M_h_c
4380,M_h_p,M_pacald_c
4381,M_pacald_p,M_h_c
4382,M_pacald_p,M_pacald_c
4383,M_peamn_e,M_peamn_p
4384,M_pacald_e,M_pacald_p
4385,M_h_p,M_h_c
4386,M_h_p,M_lipoate_c
4387,M_lipoate_p,M_h_c
4388,M_lipoate_p,M_lipoate_c
4389,M_anhgm4p_c,M_LalaDgluMdapDala_c
4390,M_anhgm4p_c,M_anhgm_c
4391,M_h2o_c,M_LalaDgluMdapDala_c
4392,M_h2o_c,M_anhgm_c
4393,M_cdp_c,M_dcdp_c
4394,M_cdp_c,M_grxox_c
4395,M_cdp_c,M_h2o_c
4396,M_grxrd_c,M_dcdp_c
4397,M_grxrd_c,M_grxox_c
4398,M_grxrd_c,M_h2o_c
4399,M_grxrd_c,M_dudp_c
4400,M_grxrd_c,M_grxox_c
4401,M_grxrd_c,M_h2o_c
4402,M_udp_c,M_dudp_c
4403,M_udp_c,M_grxox_c
4404,M_udp_c,M_h2o_c
4405,M_acgal1p_e,M_acgal1p_p
4406,M_acgal_e,M_acgal_p
4407,M_glcur1p_e,M_glcur1p_p
4408,M_udpglcur_e,M_udpglcur_p
4409,M_h2o_p,M_gal1p_p
4410,M_h2o_p,M_h_p
4411,M_h2o_p,M_ump_p
4412,M_udpgal_p,M_gal1p_p
4413,M_udpgal_p,M_h_p
4414,M_udpgal_p,M_ump_p
4415,M_h2o_p,M_acgam1p_p
4416,M_h2o_p,M_h_p
4417,M_h2o_p,M_ump_p
4418,M_uacgam_p,M_acgam1p_p
4419,M_uacgam_p,M_h_p
4420,M_uacgam_p,M_ump_p
4421,M_h2o_p,M_acgal1p_p
4422,M_h2o_p,M_h_p
4423,M_h2o_p,M_ump_p
4424,M_udpacgal_p,M_acgal1p_p
4425,M_udpacgal_p,M_h_p
4426,M_udpacgal_p,M_ump_p
4427,M_h2o_p,M_glcur1p_p
4428,M_h2o_p,M_h_p
4429,M_h2o_p,M_ump_p
4430,M_udpglcur_p,M_glcur1p_p
4431,M_udpglcur_p,M_h_p
4432,M_udpglcur_p,M_ump_p
4433,M_fe2_p,M_fe3_p
4434,M_fe2_p,M_h2o_p
4435,M_h_p,M_fe3_p
4436,M_h_p,M_h2o_p
4437,M_o2_p,M_fe3_p
4438,M_o2_p,M_h2o_p
4439,M_atp_c,M_adp_c
4440,M_atp_c,M_h_c
4441,M_atp_c,M_isetac_c
4442,M_atp_c,M_pi_c
4443,M_h2o_c,M_adp_c
4444,M_h2o_c,M_h_c
4445,M_h2o_c,M_isetac_c
4446,M_h2o_c,M_pi_c
4447,M_isetac_p,M_adp_c
4448,M_isetac_p,M_h_c
4449,M_isetac_p,M_isetac_c
4450,M_isetac_p,M_pi_c
4451,M_isetac_e,M_isetac_p
4452,M_glcur1p_p,M_glcur_p
4453,M_glcur1p_p,M_pi_p
4454,M_h2o_p,M_glcur_p
4455,M_h2o_p,M_pi_p
4456,M_udpg_e,M_udpg_p
4457,M_acgal1p_p,M_acgal_p
4458,M_acgal1p_p,M_pi_p
4459,M_h2o_p,M_acgal_p
4460,M_h2o_p,M_pi_p
4461,M_udpgal_e,M_udpgal_p
4462,M_acgam1p_e,M_acgam1p_p
4463,M_uacgam_e,M_uacgam_p
4464,M_udpacgal_e,M_udpacgal_p
4465,M_anhm4p_c,M_ala__D_c
4466,M_anhm4p_c,M_anhm3p_c
4467,M_h2o_c,M_ala__D_c
4468,M_h2o_c,M_anhm3p_c
4469,M_anhm3p_c,M_LalaDgluMdap_c
4470,M_anhm3p_c,M_anhm_c
4471,M_h2o_c,M_LalaDgluMdap_c
4472,M_h2o_c,M_anhm_c
4473,M_h2o_c,M_ala__D_c
4474,M_h2o_c,M_ugmd_c
4475,M_um4p_c,M_ala__D_c
4476,M_um4p_c,M_ugmd_c
4477,M_atp_c,M_adocbl_c
4478,M_atp_c,M_pppi_c
4479,M_cbl1_c,M_adocbl_c
4480,M_cbl1_c,M_pppi_c
4481,M_h_c,M_adocbl_c
4482,M_h_c,M_pppi_c
4483,M_h_p,M_h2o_p
4484,M_h_p,M_mqn8_c
4485,M_h_p,M_nh4_p
4486,M_mql8_c,M_h2o_p
4487,M_mql8_c,M_mqn8_c
4488,M_mql8_c,M_nh4_p
4489,M_no2_p,M_h2o_p
4490,M_no2_p,M_mqn8_c
4491,M_no2_p,M_nh4_p
4492,M_h_p,M_h2o_p
4493,M_h_p,M_nh4_p
4494,M_h_p,M_q8_c
4495,M_no2_p,M_h2o_p
4496,M_no2_p,M_nh4_p
4497,M_no2_p,M_q8_c
4498,M_q8h2_c,M_h2o_p
4499,M_q8h2_c,M_nh4_p
4500,M_q8h2_c,M_q8_c
4501,M_inost_p,M_inost_c
4502,M_inost_p,M_na1_c
4503,M_na1_p,M_inost_c
4504,M_na1_p,M_na1_c
4505,M_pheme_p,M_pheme_e
4506,M_anhgm3p_c,M_LalaDgluMdap_c
4507,M_anhgm3p_c,M_anhgm_c
4508,M_h2o_c,M_LalaDgluMdap_c
4509,M_h2o_c,M_anhgm_c
4510,M_cyan_e,M_cyan_p
4511,M_so3_e,M_so3_p
4512,M_tcynt_e,M_tcynt_p
4513,M_accoa_c,M_acanth_c
4514,M_accoa_c,M_coa_c
4515,M_anth_c,M_acanth_c
4516,M_anth_c,M_coa_c
4517,M_atp_c,M_adp_c
4518,M_atp_c,M_h_c
4519,M_atp_c,M_metsox_R__L_c
4520,M_atp_c,M_pi_c
4521,M_h2o_c,M_adp_c
4522,M_h2o_c,M_h_c
4523,M_h2o_c,M_metsox_R__L_c
4524,M_h2o_c,M_pi_c
4525,M_metsox_R__L_p,M_adp_c
4526,M_metsox_R__L_p,M_h_c
4527,M_metsox_R__L_p,M_metsox_R__L_c
4528,M_metsox_R__L_p,M_pi_c
4529,M_metsox_S__L_e,M_metsox_S__L_p
4530,M_metsox_R__L_e,M_metsox_R__L_p
4531,M_3ump_e,M_3ump_p
4532,M_atp_c,M_adp_c
4533,M_atp_c,M_h_c
4534,M_atp_c,M_mso3_c
4535,M_atp_c,M_pi_c
4536,M_h2o_c,M_adp_c
4537,M_h2o_c,M_h_c
4538,M_h2o_c,M_mso3_c
4539,M_h2o_c,M_pi_c
4540,M_mso3_p,M_adp_c
4541,M_mso3_p,M_h_c
4542,M_mso3_p,M_mso3_c
4543,M_mso3_p,M_pi_c
4544,M_mso3_e,M_mso3_p
4545,M_fadh2_c,M_fad_c
4546,M_fadh2_c,M_fe2_c
4547,M_fadh2_c,M_fecrm_un_c
4548,M_fadh2_c,M_h_c
4549,M_fecrm_c,M_fad_c
4550,M_fecrm_c,M_fe2_c
4551,M_fecrm_c,M_fecrm_un_c
4552,M_fecrm_c,M_h_c
4553,M_fecrm_c,M_fe2_c
4554,M_fecrm_c,M_fecrm_un_c
4555,M_fecrm_c,M_fmn_c
4556,M_fecrm_c,M_h_c
4557,M_fmnh2_c,M_fe2_c
4558,M_fmnh2_c,M_fecrm_un_c
4559,M_fmnh2_c,M_fmn_c
4560,M_fmnh2_c,M_h_c
4561,M_h2o_c,M_h_c
4562,M_h2o_c,M_pi_c
4563,M_h2o_c,M_thmmp_c
4564,M_thmpp_c,M_h_c
4565,M_thmpp_c,M_pi_c
4566,M_thmpp_c,M_thmmp_c
4567,M_LalaDgluMdap_p,M_LalaDgluMdap_c
4568,M_LalaDgluMdap_p,M_adp_c
4569,M_LalaDgluMdap_p,M_h_c
4570,M_LalaDgluMdap_p,M_pi_c
4571,M_atp_c,M_LalaDgluMdap_c
4572,M_atp_c,M_adp_c
4573,M_atp_c,M_h_c
4574,M_atp_c,M_pi_c
4575,M_h2o_c,M_LalaDgluMdap_c
4576,M_h2o_c,M_adp_c
4577,M_h2o_c,M_h_c
4578,M_h2o_c,M_pi_c
4579,M_LalaDgluMdapDala_p,M_LalaDgluMdapDala_c
4580,M_LalaDgluMdapDala_p,M_adp_c
4581,M_LalaDgluMdapDala_p,M_h_c
4582,M_LalaDgluMdapDala_p,M_pi_c
4583,M_atp_c,M_LalaDgluMdapDala_c
4584,M_atp_c,M_adp_c
4585,M_atp_c,M_h_c
4586,M_atp_c,M_pi_c
4587,M_h2o_c,M_LalaDgluMdapDala_c
4588,M_h2o_c,M_adp_c
4589,M_h2o_c,M_h_c
4590,M_h2o_c,M_pi_c
