MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
MNXM3630,11.074584278155706,-1.5229166666666665,11.074584278155706,0.2607870370370371,0.4606855624892764,217.20099999999996,204.09699999999995,217.08299509591,86,0,0.2778782248753836,-0.5501702476403951,0.5501702476403951,0.2778782248753836,1.3333333333333333,1.8666666666666667,2.2,16.37134320972115,10.12642864414658,2.169968230583164,-2.1955972584679326,1.9557397775362035,-2.6709143139575344,5.847522128409415,-0.3978628216734734,4.222956812290516,263.75764357651826,12.008071689507773,8.31726233425821,8.31726233425821,6.8411117128495,4.384046370654723,4.384046370654723,3.1919409617122225,3.1919409617122225,1.6857285021299204,1.6857285021299204,0.8251147558543686,0.8251147558543686,-1.63,1148.7926015379453,13.370000000000001,5.9675115765575315,5.6309215579784535,86.2566325137499,30.85258523899357,0.0,6.041840829147961,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,0.0,19.765380445542643,5.969305287951849,12.011146117099809,30.330333819059057,17.845790305255207,0.0,5.316788604006331,0.0,31.849062103838566,0.0,0.0,0.0,0.0,21.263510870849927,0.0,0.0,0.0,29.929471963551123,14.383611552215466,0.0,19.765380445542643,0.0,0.0,0.0,0.0,137.0,36.350293586477136,24.596666341896878,0.0,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,11.050456081168516,0.0,0.0,0.0,31.681615173847312,22.723697562358275,3.3919611363063744,-3.466695483749054,-1.9357379062736215,-0.7147052154195015,1.4865313995968759,0.0,0.625,15,4,7,0,0,0,0,0,0,5,2,7,6,0,0,0,0,-4.6183999999999985,43.528800000000004,2,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXM4026,11.074584278155706,-1.5229166666666665,11.074584278155706,0.2607870370370371,0.4606855624892764,217.20099999999996,204.09699999999995,217.08299509591,86,0,0.2778782248753836,-0.5501702476403951,0.5501702476403951,0.2778782248753836,1.3333333333333333,1.8666666666666667,2.2,16.37134320972115,10.12642864414658,2.169968230583164,-2.1955972584679326,1.9557397775362035,-2.6709143139575344,5.847522128409415,-0.3978628216734734,4.222956812290516,263.75764357651826,12.008071689507773,8.31726233425821,8.31726233425821,6.8411117128495,4.384046370654723,4.384046370654723,3.1919409617122225,3.1919409617122225,1.6857285021299204,1.6857285021299204,0.8251147558543686,0.8251147558543686,-1.63,1148.7926015379453,13.370000000000001,5.9675115765575315,5.6309215579784535,86.2566325137499,30.85258523899357,0.0,6.041840829147961,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,0.0,19.765380445542643,5.969305287951849,12.011146117099809,30.330333819059057,17.845790305255207,0.0,5.316788604006331,0.0,31.849062103838566,0.0,0.0,0.0,0.0,21.263510870849927,0.0,0.0,0.0,29.929471963551123,14.383611552215466,0.0,19.765380445542643,0.0,0.0,0.0,0.0,137.0,36.350293586477136,24.596666341896878,0.0,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,11.050456081168516,0.0,0.0,0.0,31.681615173847312,22.723697562358275,3.3919611363063744,-3.466695483749054,-1.9357379062736215,-0.7147052154195015,1.4865313995968759,0.0,0.625,15,4,7,0,0,0,0,0,0,5,2,7,6,0,0,0,0,-4.6183999999999985,43.528800000000004,2,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXM726864,11.048680083144369,-1.0168029835390942,11.048680083144369,0.09138794406651529,0.5125337172109875,187.23899999999998,170.10299999999995,187.120843404,76,0,0.18891460330092893,-0.5501718608995472,0.5501718608995472,0.18891460330092893,1.2307692307692308,1.7692307692307692,2.230769230769231,16.365146726431465,10.06751306394439,2.0869998215963443,-2.0223852577130765,2.029846258240356,-2.625580100077081,5.814240570199766,-0.3971989275598482,3.259186460975346,177.6986276161844,10.267584713501616,8.044735827700501,8.044735827700501,6.036581260209189,4.593752911130644,4.593752911130644,3.300029052725671,3.300029052725671,1.8537233517990066,1.8537233517990066,0.9917447587720845,0.9917447587720845,-0.8999999999999999,519.8603880198714,12.1,6.598164442631548,7.46036036036036,78.1159565922987,15.634732056074713,6.041840829147961,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.4208216229260096,26.186202068468653,12.390126910877859,0.0,20.42926924014653,11.75255023431679,0.0,0.0,0.0,45.069686143468644,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,0.0,17.79439106346475,9.589074368143644,0.0,39.02784531432067,0.0,0.0,0.0,0.0,84.84,5.969305287951849,14.69560176298435,0.0,18.24590739843891,12.841643245852019,12.841643245852019,0.0,6.923737199690624,0.0,5.733667477162185,0.0,0.0,0.0,21.065189384395733,10.016509301251364,3.611853242840346,-0.8700900205761308,-0.1517218337952464,2.727563303099017,1.7673632894515832,0.0,0.7777777777777778,13,3,4,0,0,0,0,0,0,3,1,4,7,0,0,0,0,-1.1136999999999997,45.44910000000001,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
MNXM1105732,9.525462962962962,-1.1018518518518514,9.525462962962962,0.5925925925925928,0.3814908862010747,89.094,82.03799999999998,89.047678464,36,0,0.12162524519187341,-0.5439050292922311,0.5439050292922311,0.12162524519187341,2.0,2.1666666666666665,2.1666666666666665,16.367425029932832,10.385340795249778,1.9158045928649887,-1.97467092650939,1.5862657179100552,-2.66143543733926,5.678960412963686,-0.4321583421417506,3.2575861612334887,59.813537528125096,5.1547005383792515,3.6009536313038994,3.6009536313038994,2.6427344100918364,1.6825219847121649,1.6825219847121649,1.2200831640194567,1.2200831640194567,0.40236892706218264,0.40236892706218264,0.0,0.0,-0.5700000000000001,13.609640474436812,5.43,1.7676338396942162,1.7215451895043727,35.76478180587526,15.634732056074713,6.041840829147961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,5.969305287951849,15.634732056074713,5.969305287951849,0.0,0.0,0.0,12.965578028838586,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,0.0,12.011146117099809,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,67.77,12.011146117099809,9.901064578912528,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,5.733667477162185,0.0,0.0,0.0,9.525462962962962,9.525462962962962,3.175925925925926,-1.1018518518518514,-0.5925925925925928,0.0,1.4675925925925926,0.0,0.6666666666666666,6,3,3,0,0,0,0,0,0,2,1,3,1,0,0,0,0,-2.6332999999999993,17.357100000000003,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MNXM1140,10.071100350634081,-0.947500262450659,10.071100350634081,0.18227985638699917,0.449870844138289,189.27899999999997,168.11099999999996,189.15975433209,78,0,0.136304661523738,-0.5501718609052811,0.5501718609052811,0.136304661523738,1.3076923076923077,1.9230769230769231,2.3846153846153846,16.365127128503964,10.033029471782902,2.128688425366664,-2.0860858190435443,2.038175076719552,-2.7790009522813426,5.634953080639671,-0.5254141502643667,3.206550129807801,148.55012792536496,10.267584713501616,8.420944587612812,8.420944587612812,6.036581260209189,4.897230154971686,4.897230154971686,3.708707313881337,3.708707313881337,2.2605536517834635,2.2605536517834635,1.1371583242510386,1.1371583242510386,-0.6100000000000001,519.8603880198714,12.390000000000002,6.857939747484693,7.741185250219492,79.29432518926765,21.368399533236897,12.083681658295921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,26.186202068468653,12.390126910877859,0.0,21.368399533236897,5.969305287951849,0.0,0.0,0.0,51.1115269726166,0.0,0.0,0.0,0.0,16.573862349165076,0.0,0.0,0.0,18.05298694624777,4.794537184071822,0.0,39.02784531432067,0.0,0.0,0.0,0.0,95.41,5.969305287951849,9.901064578912528,0.0,6.4208216229260096,12.083681658295921,25.683286491704038,0.0,0.0,0.0,18.391072154014996,0.0,0.0,0.0,10.071100350634081,10.071100350634081,7.878005611195095,-0.947500262450659,0.7676791488200214,3.9385478080120935,2.0544003264886204,0.0,0.8888888888888888,13,6,4,0,0,0,0,0,0,2,2,4,7,0,0,0,0,-2.0722999999999976,47.118200000000016,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
MNXM730948,11.8767451138193,-5.64239526964282,11.8767451138193,0.12003052405035786,0.15029068533247678,519.2930000000002,496.1090000000003,519.06662283582,190,0,0.3512126938487855,-0.7558706242248335,0.7558706242248335,0.3512126938487855,1.303030303030303,1.9090909090909092,2.484848484848485,31.270369496447234,10.016535443667614,2.445044865262411,-2.329288383780855,2.5548234726467602,-2.449759331265324,7.592965041409536,-0.24706437851066182,1.9633944135159298,972.706036228628,25.18986996538248,16.939279470751043,18.728133852750872,15.082953205073434,9.084530536284367,12.005717509645251,7.187227266536517,10.145676692772843,4.488305637309847,7.018903566343493,2.497368008048393,4.5075625179086645,-1.3,7109253.663917336,27.94090751807273,10.535019782220509,7.338815447704231,185.33871188782837,54.83748493409435,35.83477913981193,6.22790117073487,0.0,15.645394246264342,5.689743398203474,13.697196217654014,9.105168553695409,4.9839785209472085,0.0,0.0,12.990104268152233,6.196843571613076,19.820645893538753,62.54454539641841,21.46325702409937,0.0,9.551078168738563,0.0,43.16855473240239,25.55431337070094,22.74749122234998,0.0,0.0,21.210234080870606,5.817862777835028,0.0,15.645394246264342,84.92127739845775,27.225085216709928,0.0,13.151638370425495,17.057747824146507,0.0,0.0,0.0,279.24000000000007,77.40060107071832,44.137566538802254,0.0,5.817862777835028,0.0,17.687680419095056,6.06636706846161,0.0,0.0,18.34210421399443,15.577057825802939,41.83225849365629,0.0,38.807782934048774,48.14367427432582,2.2760027858129313,-0.12003052405035786,1.2043858699833272,-7.324335575700654,-2.1867962009028403,-11.271830946062167,0.7142857142857143,33,7,17,0,1,1,0,1,1,17,6,19,11,0,1,1,2,-4.464499999999994,100.75140000000002,0,5,4,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM730435,9.945735544217687,-5.15235937893676,9.945735544217687,0.7782316074577973,0.4133556300829512,214.10999999999996,203.02199999999996,214.02533648182003,80,0,0.11288130823404041,-0.7898733863002086,0.7898733863002086,0.11288130823404041,1.6153846153846154,2.076923076923077,2.3846153846153846,31.204461001980487,10.016535736658357,2.292338126479669,-2.326439867599154,2.253338976612808,-2.45207373931389,7.427290565104198,-0.34310503596698905,4.019548964340011,197.0595826270352,10.69867061274927,6.913411375418006,7.807838566417922,5.688487256621396,3.3674821471009633,4.828075633781405,2.77406416204119,3.9266902427882666,1.4285004390432758,1.8937994035601,0.44678947541624286,0.7705659271679579,-0.009999999999999995,355.0076197488367,12.990000000000002,4.474579630274494,5.325334519210272,74.83334415037801,34.19520083667022,11.70501719873199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,21.036461052158007,34.19520083667022,7.822697123132171,0.0,0.0,0.0,18.628754398422615,13.213763929025836,0.0,0.0,0.0,9.78682320550495,0.0,0.0,7.822697123132171,40.23836331227994,9.088795446643147,0.0,6.923737199690624,0.0,0.0,0.0,0.0,133.11,32.74147825089,14.351871490436281,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,4.5237471617118175,15.319582184522117,13.648351284958428,0.0,19.891471088435374,26.6241904446964,-1.8936805555555556,0.0,0.0,-1.6446990740740743,-0.5843849206349203,-5.15235937893676,1.0,13,3,7,0,0,0,0,0,0,7,3,8,5,0,0,0,0,-3.0641,37.2749,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1104204,10.33275462962963,-2.806643518518518,10.33275462962963,0.6168055555555556,0.471011380108389,203.12599999999998,196.06999999999996,203.02082330373003,80,0,0.10942779481874622,-0.5501453640522855,0.5501453640522855,0.10942779481874622,1.2857142857142858,1.7142857142857142,1.9285714285714286,16.414721385230635,9.86439332669479,2.3395084237619783,-2.3399879348731782,2.188024938764391,-2.570931832903512,5.854226275041309,-0.34257820180956666,4.908377551610697,267.21187563522585,11.516507857945053,7.181160388659309,7.181160388659309,6.19128179858844,3.537503619388331,3.537503619388331,2.88273388660623,2.88273388660623,1.7471003612585645,1.7471003612585645,0.8204768767810344,0.8204768767810344,-1.63,566.9066598041045,12.370000000000001,4.0524563025803335,2.69798558867814,78.59040502312455,34.809721131578286,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,17.856516622065094,5.969305287951849,34.809721131578286,17.90791586385555,0.0,0.0,5.917906046161393,18.94560963360032,0.0,0.0,0.0,0.0,15.319582184522117,0.0,0.0,0.0,28.61549406967994,14.383611552215466,5.917906046161393,13.344558822616634,0.0,0.0,0.0,0.0,140.62,35.84769434392664,29.703193736737582,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,30.672384259259257,39.76918981481481,-2.806643518518518,-8.005023148148148,0.0,-1.1633796296296302,0.6168055555555556,0.0,0.5714285714285714,14,1,7,0,0,0,0,0,0,7,1,7,5,0,0,0,0,-5.006599999999999,33.75179999999999,3,1,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM733434,13.82167308477824,-6.151833536973434,13.82167308477824,0.07143971842384533,0.1334529295703536,743.5530000000001,698.1930000000001,743.25370538,278,0,,,,,0.5102040816326531,0.8775510204081632,1.3265306122448979,,,,,,,,,1.4045081891600417,1408.3647145437815,35.03906507678538,27.543556652035825,28.647741235153877,23.22616220140822,16.379046411248716,19.0837352217357,12.487930250114623,16.633954918137363,8.57976030361354,13.314802267677996,6.125333043450503,11.923184646769815,-3.020519480519481,48396749482.26634,35.79333124310912,13.266753285056607,7.126139040485962,281.91168936639565,0.0,0.0,0.0,0.0,0.0,282.6034409839173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.69607203712242,35.443078376109035,0.0,47.09038479893404,0.0,96.10536733627643,39.26853843547545,0.0,0.0,0.0,31.900731624037984,0.0,0.0,0.0,126.71049598612906,64.69607203712242,0.0,59.29614133662794,0.0,0.0,0.0,0.0,239.7,104.59810829461406,28.76722310443093,0.0,58.15919895529378,0.0,0.0,15.189653174896048,20.771211599071872,0.0,31.900731624037984,23.217314231572715,38.91746306815345,-6.151833536973434,78.57901388778423,19.754953166528846,0.0,-3.91468341509134,-3.416368443982532,-1.4240207207954043,4.1554759943761725,0.0,0.7777777777777778,49,6,21,0,6,6,0,0,0,15,6,22,0,0,6,6,6,-3.2844999999999995,157.53719999999984,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,3,6,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM731066,12.253400973592171,-5.533149255023869,12.253400973592171,0.10476366217317956,0.1395505134704052,587.3280000000003,564.1440000000003,587.0665882960001,212,0,0.48305864751906863,-0.3874194759590402,0.48305864751906863,0.3874194759590402,1.105263157894737,1.7894736842105263,2.473684210526316,31.2703714887345,10.021636926290533,2.4864587826138504,-2.340996764672226,2.611198277800746,-2.54221545614951,7.607633637351001,-0.2262573155048685,1.3982755356438727,1366.4495501859305,28.15397158052024,19.074193637757112,20.863048019756942,17.598661868123127,10.59098989138123,13.581880121401893,8.225940935813895,11.22237868909431,5.540186157255742,8.140645899405792,3.6916676329822917,5.849601894498149,-2.16,149044923.0915355,28.83804739081139,10.432776250190368,5.725265019015989,210.2891293597464,45.42032616963005,36.62379832648981,29.46505078481901,5.948339280986494,5.559266895052007,15.645394246264342,28.18764686030584,14.114075090809866,9.294609890570795,0.0,0.0,6.923737199690624,0.0,12.934202039277459,66.96941813944957,38.54085641199977,0.0,19.51903521063298,0.0,56.06546342625052,12.340549441675103,16.68112415388837,0.0,0.0,11.29293437221419,5.948339280986494,0.0,15.645394246264342,105.03591996220366,36.7564853545818,0.0,13.151638370425495,11.121857258836364,0.0,11.16387793838399,0.0,308.33,82.7365142787541,48.93210372287407,0.0,17.112217219370482,0.0,17.818156922246523,0.0,0.0,0.0,28.310061255888844,15.207393384762284,49.03457567209475,0.0,53.1985194396152,40.188381855955065,4.569219614464176,-1.2079096595424128,0.0,-12.872619442444904,0.1798992665474768,-10.978955635578249,0.625,38,9,20,0,2,2,0,2,2,17,8,22,8,0,2,2,4,-3.3926999999999974,117.6129,0,4,4,1,0,4,1,0,0,0,1,1,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106003,12.116405088818508,-5.815981832499302,12.116405088818508,0.1199860725139612,0.14231155564883616,587.3280000000003,564.1440000000003,587.0676854558201,214,0,0.2799859035983717,-0.7558706197995286,0.7558706197995286,0.2799859035983717,1.0789473684210527,1.763157894736842,2.4473684210526314,31.270371496379823,10.002399905073112,2.460718293151688,-2.4101070724878744,2.565785259757954,-2.567931756142651,7.59307855748581,-0.2989570406792869,1.3946752612313065,1321.8873911995088,28.15397158052024,19.11257860191064,20.90143298391047,17.598661868123127,10.699529405043613,13.620716378404497,8.380125151143211,11.291194198310274,5.700307035197437,8.231587309933845,3.7836836350019922,5.864376752204781,-1.87,149044923.0915355,29.120884735587843,10.601028916098805,5.834301581937341,210.92184101189864,55.05060072618257,36.62379832648981,23.68180583845407,5.948339280986494,21.20466114131635,0.0,27.99945908438486,9.294609890570795,4.9839785209472085,0.0,0.0,6.923737199690624,0.0,19.03816842702576,67.28140835021846,32.75761146563483,0.0,19.51903521063298,0.0,62.16942981399882,12.340549441675103,16.68112415388837,0.0,0.0,21.079757577719143,5.948339280986494,0.0,15.645394246264342,100.67634559292277,31.961948170509977,0.0,13.151638370425495,11.121857258836364,0.0,11.16387793838399,0.0,317.15000000000003,83.05723572013746,49.24409393364295,0.0,17.112217219370482,0.0,10.894419722555895,6.923737199690624,0.0,0.0,28.310061255888844,15.207393384762284,48.3065842066796,0.0,46.063178372890505,49.85304084588381,4.523625654768166,-0.28040469792333833,0.0,-14.29951488348531,0.1680024796723345,-11.556734200708004,0.6875,38,8,20,0,2,2,0,2,2,19,7,22,8,0,2,2,4,-4.864899999999994,114.1751,0,5,5,1,0,4,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNXM1106903,9.088287037037038,-1.4294444444444447,9.088287037037038,0.6635185185185191,0.32621578128889733,164.15699999999998,152.06099999999998,164.068473484,66,0,0.18343483294115692,-0.3876060338977697,0.3876060338977697,0.18343483294115692,0.9090909090909091,1.4545454545454546,2.0,16.634962591926836,10.002520936701522,2.4012338020181967,-2.360840989158933,2.1818072458379874,-2.5594956276581073,4.8558858839365175,-0.2771512718959541,2.625358332036857,124.93433232624652,8.593858127134677,6.0838540184118255,6.0838540184118255,5.036581260209188,3.414883682302636,3.414883682302636,2.703541798221187,2.703541798221187,1.8270016232143838,1.8270016232143838,1.0292908521170836,1.0292908521170836,-0.2,256.3467847697368,8.892592592592592,3.040025636917161,1.520844811753903,63.848610684574275,25.162972533162872,18.31189916324491,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.103966387748303,25.162972533162872,0.0,0.0,0.0,0.0,37.62962948001904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.132001859691236,4.736862953800049,0.0,6.923737199690624,0.0,0.0,0.0,0.0,90.15,30.70589228032842,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,4.736862953800049,20.426109579362823,4.676620370370371,0.0,0.0,35.97768518518518,0.0,0.0,0.0,-5.990601851851853,1.502962962962963,0.0,1.0,11,4,5,0,1,1,0,0,0,5,4,5,0,0,1,1,1,-2.1938,34.57419999999999,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
