BiGG,DEGREE,DEGREE_CENTRALITY,EIGENVECTOR,KATZ,CLOSENESS_CENTRALITY,BETWEENNESS_CENTRALITY,CLUSTCOEF
M_sheme_c,1,0.0009389671361502347,0.00039740999827414715,-0.0044484593161122415,0.11127547691049851,0.0,0
M_adocbip_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974075,0.13295531942327093,0.0,0
M_dmso_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322278,0.16906192013764318,0.0011666490169084684,0
M_udpglcur_c,1,0.0009389671361502347,0.00039740999827414715,-0.004448459316112241,0.11127547691049851,0.0,0
M_4ahmmp_c,3,0.002816901408450704,1.4945554234269758e-27,-0.005787139845271439,0.010204623970236514,0.00011472342828903243,0
M_gam1p_c,2,0.0018779342723004694,1.1675660317539343e-45,-0.004587182232785936,0.0018779342723004694,1.7649758198312683e-06,0
M_tmao_p,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720442,0.0012519561815336462,0.0,0
M_glc__D_c,3,0.002816901408450704,0.00040263124473682475,-0.005303774572245522,0.11139597011776488,0.0023315330579971056,0
M_dxylnt_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_dmso_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_1pyr5c_c,1,0.0009389671361502347,1.014891787094933e-34,-0.004441117975074544,0.004207963832376978,0.0,0
M_2dmmq8_c,7,0.006572769953051643,2.7727359283005907e-34,-0.00694919151632696,0.0066832366749516705,7.942391189240707e-05,0
M_gam_c,1,0.0009389671361502347,2.1337051552974542e-07,-0.004210851288944029,0.07397028826442989,0.0,0
M_glyclt_c,2,0.0018779342723004694,2.649626727928935e-06,-0.004646524655021819,0.08394465802020062,0.0011666490169084684,0
M_ala__D_c,1,0.0009389671361502347,1.014891787094933e-34,-0.0044411179750745424,0.004207963832376978,0.0,0
M_ala__L_c,3,0.002816901408450704,0.0004034015313243509,-0.00595070344479779,0.11500746607462925,0.011523527127678351,0
M_crn_c,1,0.0009389671361502347,1.014891787094933e-34,-0.004441117975074543,0.004207963832376978,0.0,0
M_uacmamu_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214474,0.1411652533842276,0.0,0
M_adn_c,3,0.002816901408450704,1.115558995022216e-25,-0.005985925756373641,0.012360923532059939,0.00015178792050548907,0
M_fadh2_c,1,0.0009389671361502347,1.014891787094933e-34,-0.004441117975074543,0.004207963832376978,0.0,0
M_glcur_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214463,0.1411652533842276,0.0,0
M_acgam1p_c,1,0.0009389671361502347,5.710182130088601e-27,-0.0049420413542909025,0.0096579476861167,0.0,0
M_acgal1p_c,1,0.0009389671361502347,1.014891787094933e-34,-0.004441117975074544,0.004207963832376978,0.0,0
M_fru_c,2,0.0018779342723004694,2.157764205872322e-36,-0.004646217838070495,0.0037782249049854687,2.117970983797522e-05,0
M_h2_c,2,0.0018779342723004694,4.627312252351029e-36,-0.004789369539037577,0.004958920187793427,3.8829468036287905e-05,0
M_man_c,2,0.0018779342723004694,0.006858353213918592,-0.009639613339958194,0.14126217425850446,0.0011666490169084684,0
M_man6p_c,1,0.0009389671361502347,0.0003869846540250376,-0.004255807898186704,0.11085579569370245,0.0,0
M_dhna_c,2,0.0018779342723004694,0.004806254534884138,-0.005096090747448568,0.1348727347148553,0.0011666490169084684,0
M_g6p_c,2,0.0018779342723004694,0.006858645333964781,-0.009682646144439686,0.14135922831158484,0.002329768082177274,0
M_acmana_c,3,0.002816901408450704,2.211236514707956e-39,-0.005156295970811256,0.003834115805946792,2.6474637297469023e-05,0
M_octdp_c,3,0.002816901408450704,1.991855763175479e-39,-0.005113334882868716,0.0032863849765258214,1.9414734018143953e-05,0
M_3hbcoa_c,1,0.0009389671361502347,1.014891787094933e-34,-0.004441117975074544,0.004207963832376978,0.0,0
M_fmn_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214446,0.1411652533842276,0.0,0
M_acgal_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220935,0.011422119213169312,0.0,0
M_acgam_c,3,0.002816901408450704,2.296903087614125e-41,-0.005064117967952008,0.003004694835680751,8.824879099156342e-06,0
M_2dglc_p,1,0.0009389671361502347,1.2430749934304894e-41,-0.004252610620237048,0.0018779342723004694,0.0,0
M_fad_c,1,0.0009389671361502347,0.00057471749814901,-0.005014041457917482,0.11552406333942265,0.0,0
M_oxadpcoa_c,2,0.0018779342723004694,2.844699064533932e-06,-0.004787225988157786,0.08449624509548738,0.0011666490169084684,0
M_duri_c,3,0.002816901408450704,3.510140336400068e-05,-0.006185350224901751,0.0977194760425133,0.0034928871474460797,0
M_inost_c,1,0.0009389671361502347,0.0012475037663532754,0.0032772178615701215,0.12599409479945606,0.0,0
M_dtdpglu_c,1,0.0009389671361502347,0.0012475037663532754,0.0032772178615701132,0.12599409479945606,0.0,0
M_odecoa_c,1,0.0009389671361502347,0.001173476029772186,0.0029949457866596707,0.12477159296998894,0.0,0
M_thymd_c,3,0.002816901408450704,0.014574092360025484,0.06741144610101518,0.15604729374858686,0.0023315330579971056,0
M_urate_c,1,0.0009389671361502347,7.709618017379651e-06,-0.004179127329498528,0.08933927781481188,0.0,0
M_dad_2_c,3,0.002816901408450704,9.574972732201816e-05,-0.004329285060566806,0.10430841916730633,0.0023315330579971056,0
M_adpglc_c,2,0.0018779342723004694,0.0012556990404530735,0.0028901671554855193,0.12614859399602193,0.002329768082177274,0
M_air_c,4,0.003755868544600939,5.341643498573381e-08,-0.005555446934355584,0.0703894481038357,0.004654241236895055,0
M_din_c,2,0.0018779342723004694,6.504667026219671e-07,-0.0047653946822294214,0.07924065349798257,0.005797945568145716,0
M_acmanap_c,2,0.0018779342723004694,0.0012556455533994455,0.0029319171507332558,0.12607129706342632,0.0011666490169084684,0
M_acgam6p_c,2,0.0018779342723004694,3.1762505256014394e-05,-0.004666003510828063,0.09479306925017818,0.0011666490169084684,0
M_dgsn_c,2,0.0018779342723004694,0.00039186792100574016,-0.004985247699337476,0.11175902053639965,0.002329768082177274,0
M_aact_c,1,0.0009389671361502347,0.0012475037663532754,0.0032772178615701284,0.12599409479945606,0.0,0
M_malt_c,2,0.0018779342723004694,4.420442759599735e-09,-0.004649858264721122,0.06473127475460493,0.0011666490169084684,0
M_2dr1p_c,2,0.0018779342723004694,5.4534969371690966e-08,-0.004825409762878815,0.07221774545718208,0.002329768082177274,0
M_gdpfuc_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214487,0.1411652533842276,0.0,0
M_oc2coa_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_sufbcd_2fe2s_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_tre_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214482,0.1411652533842276,0.0,0
M_metsox_S__L_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_iscu_2fe2s_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_acnam_c,2,0.0018779342723004694,0.00452247618526324,-0.004634045692886243,0.13312737418797266,0.0011666490169084684,0
M_4fe4s_c,2,0.0018779342723004694,0.05579574596912833,-0.004668865301713501,0.1692009513219669,0.002329768082177274,0
M_man1p_c,1,0.0009389671361502347,0.004615070225603307,-0.004425229980529742,0.1346961419361779,0.0,0
M_g1p_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214448,0.1411652533842276,0.0,0
M_gal1p_c,1,0.0009389671361502347,3.464472991570867e-05,-0.0052701542414927685,0.09758043955774805,0.0,0
M_g3pe_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_octapb_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_malcoa_c,1,0.0009389671361502347,7.747812949662252e-41,-0.004210133323504119,0.0017790956263899185,0.0,0
M_glx_c,2,0.0018779342723004694,1.5260212195853337e-40,-0.004639345000622714,0.002414486921529175,8.824879099156342e-06,0
M_fdp_c,1,0.0009389671361502347,0.006813884299465077,-0.00916859732421447,0.1411652533842276,0.0,0
M_minohp_c,1,0.0009389671361502347,9.51408410346532e-42,-0.004213595843904598,0.0016692749087115282,0.0,0
M_5dh4dglc_c,2,0.0018779342723004694,1.7579735147564063e-41,-0.004673970204627507,0.0025039123630672924,5.294927459493805e-06,0
M_dtdprmn_c,1,0.0009389671361502347,8.352462115061496e-44,-0.004209212161170615,0.0014084507042253522,0.0,0
M_hpyr_c,2,0.0018779342723004694,1.3514567591915336e-43,-0.0046301333772876775,0.0021126760563380284,3.5299516396625366e-06,0
M_hdcoa_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_2hdecg3p_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_ppcoa_c,2,0.0018779342723004694,0.001181185312867182,0.0026432050174267953,0.12492310674408728,0.0011666490169084684,0
M_3c2hmp_c,3,0.002816901408450704,0.014574717243930588,0.06737591673038558,0.15616573571727646,0.0034928871474460797,0
M_pmtcoa_c,1,0.0009389671361502347,2.3759270185650112e-40,-0.004257044117547553,0.0021340162185232605,0.0,0
M_3hhdcoa_c,1,0.0009389671361502347,8.352462115061496e-44,-0.004209212161170615,0.0014084507042253522,0.0,0
M_2mcit_c,2,0.0018779342723004694,1.3514567591915338e-43,-0.0046301333772876775,0.0021126760563380284,3.5299516396625366e-06,0
M_g3pg_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368323,0.15581094797994072,0.0,0
M_fuc__L_c,1,0.0009389671361502347,2.79655039289039e-24,-0.004265868855801717,0.00786555079267878,0.0,0
M_oaa_c,3,0.002816901408450704,1.3765602177082193e-23,-0.005196700323598692,0.010337581041806395,0.00011472342828903243,0
M_2dglc_c,1,0.0009389671361502347,9.512068393585525e-05,-0.003481878321699158,0.10404468106574552,0.0,0
M_udcpdp_c,1,0.0009389671361502347,2.5804063781428104e-26,-0.004340482310269328,0.0085937849318131,0.0,0
M_dxyl5p_c,3,0.002816901408450704,1.111723495500187e-25,-0.005942834868274799,0.012031298904538341,0.00010413357337004483,0
M_mal__L_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214461,0.1411652533842276,0.0,0
M_uamr_c,2,0.0018779342723004694,6.0793905148220516e-27,-0.005370364885489991,0.01001564945226917,4.059444385611917e-05,0
M_2fe2s_c,1,0.0009389671361502347,8.303667738385713e-06,-0.004140450492050693,0.0898856954161257,0.0,0
M_2p4c2me_c,2,0.0018779342723004694,0.0001031274649273843,-0.003942516686088451,0.1050540499400111,0.0011666490169084684,0
M_fmnh2_c,2,0.0018779342723004694,0.0005631919880140725,-0.0052386857327229655,0.11539447942092639,0.0011666490169084684,0
M_2odecg3p_p,1,0.0009389671361502347,2.3759270185650112e-40,-0.004257044117547554,0.0021340162185232605,0.0,0
M_appl_c,1,0.0009389671361502347,0.00452247618526324,-0.004251780506820749,0.1330412911784751,0.0,0
M_2oph_c,3,0.002816901408450704,0.05615988168340785,-0.005055816833789014,0.1692009513219669,0.0023315330579971056,0
M_galct__D_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322284,0.16906192013764318,0.0011666490169084684,0
M_glcr_c,2,0.0018779342723004694,0.014478975754478096,0.06710892632458483,0.1559290313054276,0.0011666490169084684,0
M_dtdp4addg_c,1,0.0009389671361502347,0.00452247618526324,-0.004251780506820728,0.1330412911784751,0.0,0
M_ocdcea_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214493,0.1411652533842276,0.0,0
M_cpmp_c,1,0.0009389671361502347,5.710182130088601e-27,-0.004942041354290907,0.0096579476861167,0.0,0
M_hemeO_c,1,0.0009389671361502347,2.7033756545727622e-06,-0.0044056993777025375,0.08425403636671243,0.0,0
M_o2_c,6,0.005633802816901408,3.357527844541297e-05,-0.006595005542606906,0.09744179815652936,0.009273182957393484,0
M_cit_c,3,0.002816901408450704,0.0005595161596104156,-0.005579688990259446,0.11539447942092639,0.0023315330579971056,0
M_2omph_c,2,0.0018779342723004694,0.006858941317304573,-0.009726566223240392,0.14145641581815865,0.0034893571958064173,0
M_dmlz_c,2,0.0018779342723004694,0.006858353213918592,-0.009639613339958237,0.14126217425850446,0.0011666490169084684,0
M_u3aga_c,2,0.0018779342723004694,6.0793905148220516e-27,-0.005370364885489989,0.01001564945226917,4.059444385611917e-05,0
M_u3hga_c,1,0.0009389671361502347,2.7033756545727622e-06,-0.004405699377702567,0.08425403636671243,0.0,0
M_his__L_c,1,0.0009389671361502347,1.1259160232880105e-42,-0.004248266706995909,0.0016901408450704226,0.0,0
M_6pgg_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424865,0.16892311724754658,0.0,0
M_fe3dcit_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368308,0.15581094797994072,0.0,0
M_asn__L_c,1,0.0009389671361502347,3.464472991570867e-05,-0.00527015424149277,0.09758043955774805,0.0,0
M_murein4px4px4p_c,1,0.0009389671361502347,1.1259160232880105e-42,-0.004248266706995909,0.0016901408450704226,0.0,0
M_f6p_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214446,0.1411652533842276,0.0,0
M_hdcea_c,1,0.0009389671361502347,5.710182130088601e-27,-0.004942041354290905,0.0096579476861167,0.0,0
M_no_c,1,0.0009389671361502347,2.7033756545727622e-06,-0.004405699377702516,0.08425403636671243,0.0,0
M_mmcoa__S_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974075,0.13295531942327093,0.0,0
M_2ombzl_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322278,0.16906192013764318,0.0011666490169084684,0
M_o2s_c,1,0.0009389671361502347,0.004615070225603307,-0.004425229980529726,0.1346961419361779,0.0,0
M_dhpmp_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974076,0.13295531942327093,0.0,0
M_2ohph_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322293,0.16906192013764318,0.0011666490169084684,0
M_adphep_DD_c,1,0.0009389671361502347,0.004615070225603307,-0.00442522998052972,0.1346961419361779,0.0,0
M_gmhep1p_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974077,0.13295531942327093,0.0,0
M_3ophb_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322298,0.16906192013764318,0.0011666490169084684,0
M_hkndd_c,1,0.0009389671361502347,0.006813884299465077,-0.00916859732421446,0.1411652533842276,0.0,0
M_ttdcea_c,1,0.0009389671361502347,0.00452247618526324,-0.00425178050682075,0.1330412911784751,0.0,0
M_4c2me_c,3,0.002816901408450704,0.05615988168340785,-0.005055816833789025,0.1692009513219669,0.0023315330579971056,0
M_3hcinnm_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424878,0.16892311724754658,0.0,0
M_nicrnt_c,2,0.0018779342723004694,0.05579336953849205,-0.004626344055322279,0.16906192013764318,0.0011666490169084684,0
M_glyc__R_c,4,0.003755868544600939,9.58837720637694e-36,-0.0057854893178868015,0.006611893583724569,0.00010236859755021355,0
M_rib__D_c,2,0.0018779342723004694,0.00039186803137496396,-0.004990021411306522,0.11194143460691608,0.005797945568145716,0
M_akg_c,8,0.007511737089201878,0.0048351410321736945,-0.007724485248128226,0.13603197144298299,0.017280878251967946,0
M_dhptd_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214474,0.1411652533842276,0.0,0
M_13dpg_c,1,0.0009389671361502347,0.00452247618526324,-0.004251780506820733,0.1330412911784751,0.0,0
M_etoh_c,2,0.0018779342723004694,2.5743286715232965e-06,-0.004685396659460288,0.08256354607043008,0.0034893571958064173,0
M_2sephchc_c,2,0.0018779342723004694,3.176387601744045e-05,-0.0047137406305185125,0.09505583590090633,0.004645416357795898,0
M_ppp9_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424869,0.16892311724754658,0.0,0
M_gal_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_34dphacoa_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_3sala_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492765,0.09758043955774805,0.0,0
M_adphep_LD_c,2,0.0018779342723004694,2.970986386291486e-05,-0.004634951019637508,0.0935432401943677,0.0011666490169084684,0
M_pphn_c,2,0.0018779342723004694,0.0003665435733276204,-0.0046778280365510115,0.11002585925535387,0.002329768082177274,0
M_gal_bD_c,1,0.0009389671361502347,0.00038931050403955957,-0.004518647348254691,0.11163774107841114,0.0,0
M_tyr__L_c,3,0.002816901408450704,0.0011812869435267746,0.0022107278151612788,0.1251510686177079,0.0034928871474460797,0
M_dann_c,2,0.0018779342723004694,3.291056976185974e-05,-0.004841385215416755,0.09707400651451367,0.0034893571958064173,0
M_2aobut_c,2,0.0018779342723004694,0.004552186040758777,-0.0046774750852542095,0.13321356866786127,0.0011666490169084684,0
M_sucorn_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220933,0.011422119213169312,0.0,0
M_slnt_c,1,0.0009389671361502347,4.476103449970343e-05,-0.004260247643667101,0.09725755462420788,0.0,0
M_poaac_c,2,0.0018779342723004694,0.0005558406484505764,-0.005140488202252545,0.1152651858865612,0.0011666490169084684,0
M_frulysp_c,1,0.0009389671361502347,0.0003739154762480909,-0.0042291443293877495,0.11181975913451725,0.0,0
M_2ippm_c,2,0.0018779342723004694,0.004643938479516288,-0.004829455059459017,0.13630232315833835,0.0011666490169084684,0
M_2mecdp_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368323,0.15581094797994072,0.0,0
M_urea_c,1,0.0009389671361502347,0.00452247618526324,-0.004251780506820761,0.1330412911784751,0.0,0
M_3dhgulnp_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605105,0.013237146455971602,0.0,0
M_4h2opntn_c,2,0.0018779342723004694,0.014478975754478096,0.0671089263245848,0.1559290313054276,0.0011666490169084684,0
M_4pasp_c,1,0.0009389671361502347,0.0011735263448902555,0.002991392849596712,0.12484730388805323,0.0,0
M_5aprbu_c,2,0.0018779342723004694,3.4870828957111094e-05,-0.005701792044279755,0.09762674107117995,0.0011666490169084684,0
M_hacolipa_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_23doguln_c,2,0.0018779342723004694,1.1675660317539343e-45,-0.004587182232785936,0.0018779342723004694,1.7649758198312683e-06,0
M_ptrc_c,3,0.002816901408450704,0.006903406368464485,-0.010120241927451895,0.14135922831158484,0.0023315330579971056,0
M_ara5p_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220931,0.011422119213169312,0.0,0
M_ppgpp_c,1,0.0009389671361502347,0.0011658173901879212,0.002964693809016639,0.12469597382273438,0.0,0
M_ascb6p_c,2,0.0018779342723004694,0.014478975754478096,0.06710892632458486,0.1559290313054276,0.0011666490169084684,0
M_mpt_c,1,0.0009389671361502347,0.01438509265607967,0.06681245694368321,0.15581094797994072,0.0,0
M_23dhmp_c,2,0.0018779342723004694,2.161924712869519e-07,-0.004636584122739167,0.07407681613231745,0.0011666490169084684,0
M_3dhguln_c,2,0.0018779342723004694,2.667262565984923e-06,-0.004693995757257407,0.08404753137561753,0.002329768082177274,0
M_sucbz_c,1,0.0009389671361502347,0.055431610254848815,-0.004205460732424867,0.16892311724754658,0.0,0
M_mercppyr_c,1,0.0009389671361502347,5.345762047475537e-08,-0.004244953927483833,0.07191483984883318,0.0,0
M_2dda7p_c,2,0.0018779342723004694,6.639113584715623e-07,-0.004987551040419847,0.08130739253408882,0.0011666490169084684,0
M_5prdmbz_c,1,0.0009389671361502347,0.00452247618526324,-0.004251780506820747,0.1330412911784751,0.0,0
M_quin_c,3,0.002816901408450704,0.05615988168340785,-0.005055816833789,0.1692009513219669,0.0023315330579971056,0
M_hcys__L_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492771,0.09758043955774805,0.0,0
M_galt_c,1,0.0009389671361502347,0.00452247618526324,-0.004251780506820719,0.1330412911784751,0.0,0
M_xu5p__L_c,1,0.0009389671361502347,1.7613832322215656e-36,-0.004220882423196869,0.003449683608899775,0.0,0
M_3dhq_c,2,0.0018779342723004694,4.4711606524274154e-36,-0.004746835997550215,0.0046672190002761665,2.117970983797522e-05,0
M_spmd_c,3,0.002816901408450704,3.11341308077372e-26,-0.00529171233404053,0.009915905690553579,0.00015178792050548907,0
M_23dhacoa_c,1,0.0009389671361502347,7.226501017499578e-27,-0.0042753700568458975,0.00745741667636674,0.0,0
M_h2s_c,2,0.0018779342723004694,0.014478975754478096,0.06710892632458478,0.1559290313054276,0.0011666490169084684,0
M_12ppd__S_c,1,0.0009389671361502347,3.2266225159260234e-05,-0.004274652950319578,0.09666354559901891,0.0,0
M_skm5p_c,2,0.0018779342723004694,0.006858353213918592,-0.00963961333995823,0.14126217425850446,0.0011666490169084684,0
M_met__D_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220934,0.011422119213169312,0.0,0
M_ca2_c,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_3hcinnm_p,1,0.0009389671361502347,1.4539185281081203e-50,-0.004162443137157608,0.0009389671361502347,0.0,0
M_glu5p_c,1,0.0009389671361502347,1.2944504985403722e-27,-0.004879948292725738,0.009166865600381954,0.0,0
M_histd_c,1,0.0009389671361502347,9.449985197290602e-05,-0.003484930763382388,0.1039920934078907,0.0,0
M_co2_c,3,0.002816901408450704,0.006903406368464485,-0.010120241927451897,0.14135922831158484,0.0023315330579971056,0
M_dmpp_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220933,0.011422119213169312,0.0,0
M_phom_c,1,0.0009389671361502347,3.9473085270589157e-28,-0.004217119521525023,0.005633802816901409,0.0,0
M_selnp_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214498,0.1411652533842276,0.0,0
M_3psme_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220932,0.011422119213169312,0.0,0
M_ghb_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_ggbutal_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214477,0.1411652533842276,0.0,0
M_cbp_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220932,0.011422119213169312,0.0,0
M_acg5p_c,1,0.0009389671361502347,0.0011658173901879212,0.002964693809016643,0.12469597382273438,0.0,0
M_prfp_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214479,0.1411652533842276,0.0,0
M_34dhpac_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220934,0.011422119213169312,0.0,0
M_pppn_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_gg4abut_c,2,0.0018779342723004694,0.006858353213918592,-0.009639613339958253,0.14126217425850446,0.0011666490169084684,0
M_4per_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220932,0.011422119213169312,0.0,0
M_prlp_c,1,0.0009389671361502347,1.1174616018597698e-28,-0.004264418050660755,0.005815538391640163,0.0,0
M_eig3p_c,1,0.0009389671361502347,9.919365682057399e-26,-0.005074738406220931,0.011422119213169312,0.0,0
M_ala_B_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214491,0.1411652533842276,0.0,0
M_ugmd_c,2,0.0018779342723004694,2.6496267279289348e-06,-0.004646524655021821,0.08394465802020062,0.0011666490169084684,0
M_msa_c,2,0.0018779342723004694,3.269435869087253e-05,-0.00479240702685568,0.09698249201391079,0.002329768082177274,0
M_ru5p__D_c,1,0.0009389671361502347,5.710182130088601e-27,-0.004942041354290906,0.0096579476861167,0.0,0
M_glu1sa_c,2,0.0018779342723004694,9.575386018884922e-05,-0.003943449465301039,0.1043613273180379,0.0011666490169084684,0
M_2cpr5p_c,2,0.0018779342723004694,0.014478975754478096,0.06710892632458479,0.1559290313054276,0.0011666490169084684,0
M_imacp_c,1,0.0009389671361502347,3.464472991570867e-05,-0.005270154241492771,0.09758043955774805,0.0,0
M_4adcho_c,2,0.0018779342723004694,1.1675660317539343e-45,-0.004587182232785936,0.0018779342723004694,1.7649758198312683e-06,0
M_3hpppn_p,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720442,0.0012519561815336462,0.0,0
M_um4p_c,1,0.0009389671361502347,1.2944504985403722e-27,-0.004879948292725736,0.009166865600381954,0.0,0
M_hisp_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
M_mso3_c,1,0.0009389671361502347,0.006813884299465077,-0.009168597324214465,0.1411652533842276,0.0,0
M_thrp_c,1,0.0009389671361502347,0.0011658173901879212,0.0029646938090166428,0.12469597382273438,0.0,0
M_ppap_c,1,0.0009389671361502347,0.006813884299465077,-0.0091685973242145,0.1411652533842276,0.0,0
M_udpLa4o_c,1,0.0009389671361502347,0.00038931050403955957,-0.004518647348254648,0.11163774107841114,0.0,0
M_ohpb_c,1,0.0009389671361502347,0.0005522131115878601,-0.004710160157437664,0.1151361817613384,0.0,0
M_val__L_c,2,0.0018779342723004694,0.006858353213918592,-0.009639613339958168,0.14126217425850446,0.0011666490169084684,0
M_g3pi_c,1,0.0009389671361502347,0.004492961488178588,-0.004208833228974076,0.13295531942327093,0.0,0
M_23dhmb_c,2,0.0018779342723004694,0.05579336953849205,-0.00462634405532229,0.16906192013764318,0.0011666490169084684,0
M_dtdp_c,2,0.0018779342723004694,0.00039185123075443447,-0.004942694172322085,0.1116983478868142,0.0011666490169084684,0
M_ile__L_c,2,0.0018779342723004694,0.014480225630533798,0.06702926067882126,0.15640315986888007,0.005797945568145716,0
M_34hpp_c,1,0.0009389671361502347,1.7407125839956323e-08,-0.004209857235715789,0.06619960000241691,0.0,0
M_dmbzid_c,2,0.0018779342723004694,6.1925247276902e-23,-0.005887098121160895,0.013568075117370891,5.8244202054431854e-05,0
M_5apru_c,2,0.0018779342723004694,0.0011735263448902555,0.00257047163347965,0.12499900170565718,0.002329768082177274,0
M_gdptp_c,1,0.0009389671361502347,5.936947226382925e-23,-0.0054536072576051005,0.013237146455971602,0.0,0
M_hg2_c,2,0.0018779342723004694,1.3514567591915338e-43,-0.0046301333772876775,0.0021126760563380284,3.5299516396625366e-06,0
M_sl2a6o_c,1,0.0009389671361502347,5.936947226382925e-23,-0.0054536072576051,0.013237146455971602,0.0,0
M_idon__L_c,1,0.0009389671361502347,2.649741837716088e-06,-0.004225653926677725,0.0839104228415627,0.0,0
M_ura_c,1,0.0009389671361502347,5.936947226382925e-23,-0.005453607257605106,0.013237146455971602,0.0,0
M_3c4mop_c,2,0.0018779342723004694,6.204021930360565e-23,-0.005929748015926177,0.013915974479354762,0.00011295845246920117,0
M_mal__D_c,1,0.0009389671361502347,9.449985197290602e-05,-0.0034849307633824525,0.1039920934078907,0.0,0
M_pydx5p_c,1,0.0009389671361502347,1.7613832322215656e-36,-0.004220882423196869,0.003449683608899775,0.0,0
M_4hbz_c,2,0.0018779342723004694,4.4711606524274154e-36,-0.004746835997550216,0.0046672190002761665,2.117970983797522e-05,0
M_3amac_c,1,0.0009389671361502347,9.602482395509464e-40,-0.00425753231172872,0.0023004694835680748,0.0,0
M_isetac_c,1,0.0009389671361502347,8.255938585362749e-46,-0.004204917046720441,0.0012519561815336462,0.0,0
