Source	BiGG	MNXM	Stuff	
bigg.metabolite:	2mbcoa	MNXM1105985	2-Methylbutanoyl-CoA
bigg.metabolite:	retinal	MNXM1105990	All-trans-Retinal
bigg.metabolite:	retinal_cis_9	MNXM1105991	Cis-9-retinal
bigg.metabolite:	M03167	MNXM1105994	5-Phosphonooxy-L-Lysine
bigg.metabolite:	dece3coa	MNXM1105996	3-DecenoylCoenzymeA
bigg.metabolite:	acmanap	MNXM1105998	N-Acetyl-D-mannosamine6-phosphate
bigg.metabolite:	acgam6p	MNXM1105999	N-Acetyl-D-glucosamine6-phosphate
bigg.metabolite:	aact	MNXM1106	Aminoacetone
bigg.metabolite:	malt	MNXM1106000	Maltose
bigg.metabolite:	gdpfuc	MNXM1106003	GDP-L-fucose
bigg.metabolite:	HC00822	MNXM1106005	Chitobiose
bigg.metabolite:	HC01415	MNXM1106007	(2E)-OctenoylCoenzymeA
bigg.metabolite:	c81coa	MNXM1106007	OctenoylCoenzymeA
bigg.metabolite:	oc2coa	MNXM1106007	Trans-Oct-2-enoyl-CoA
bigg.metabolite:	HC01459	MNXM1106013	3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA
bigg.metabolite:	tre	MNXM1106022	Trehalose
bigg.metabolite:	3ddecdicoa	MNXM1106027	3,6-DodecadienoylCoenzymeA
bigg.metabolite:	C05280	MNXM1106027	Cis,Cis-3,6-DodecadienoylCoenzymeA
bigg.metabolite:	tddedicoa	MNXM1106028	Trans3,6DodecadienoylCoenzymeA
bigg.metabolite:	pail45p_hs	MNXM1106035	Phosphatidylinositol4,5-bisphosphate(Homosapiens)
bigg.metabolite:	metox	MNXM1106044	LMethionineSoxide
bigg.metabolite:	metsox_S__L	MNXM1106045	L-MethionineSulfoxide
bigg.metabolite:	acnam	MNXM1106047	N-Acetylneuraminate
bigg.metabolite:	f420_0	MNXM1106054	Coenzymeferredoxin420-0
bigg.metabolite:	man1p	MNXM1106057	D-Mannose1-phosphate
bigg.metabolite:	adprbp	MNXM1106059	ADPribose2'-phosphate
bigg.metabolite:	dcsptn1coa	MNXM1106061	Docosa-4,7,10,13,16-pentaenoylcoenzymeA
bigg.metabolite:	g1p	MNXM1106065	D-Glucose1-phosphate
bigg.metabolite:	g1p_B	MNXM1106066	BetaDGlucose1phosphate
bigg.metabolite:	gal1p	MNXM1106067	Alpha-D-Galactose1-phosphate
bigg.metabolite:	3ohxccoa	MNXM1106079	3OxohexacosylCoA
bigg.metabolite:	M00879	MNXM1106080	3-Oxo-HexacosenoylCoenzymeA
bigg.metabolite:	g3pe	MNXM1106082	Sn-Glycero-3-phosphoethanolamine
bigg.metabolite:	pailste_hs	MNXM1106088	1-Stearoylglycerophosphoinositol
bigg.metabolite:	ha_pre1	MNXM1106092	Hyaluronanbiosynthesis,precursor1
bigg.metabolite:	malcoa	MNXM1106093	MalonylCoA
bigg.metabolite:	fdp	MNXM1106095	D-Fructose1,6-bisphosphate
bigg.metabolite:	inoshp	MNXM1106105	MyoInositolhexakisphosphate
bigg.metabolite:	minohp	MNXM1106105	Myo-Inositolhexakisphosphate
bigg.metabolite:	dtdprmn	MNXM1106112	DTDP-L-rhamnose
bigg.metabolite:	pecgon	MNXM1106115	Pseudoecgonine
bigg.metabolite:	ecgon	MNXM1106116	Ecgon
bigg.metabolite:	HC01115	MNXM1106131	NeuNGc
bigg.metabolite:	hdcoa	MNXM1106135	Hexadecenoyl-CoA(n-C16:1CoA)
bigg.metabolite:	M03168	MNXM1106138	3-OxopropionylCoenzymeA
bigg.metabolite:	thbpt	MNXM1106143	Tetrahydrobiopterin
bigg.metabolite:	thptn	MNXM1106144	Tetrahydrobiopterin
bigg.metabolite:	C04849	MNXM1106147	(5Z,9E,14Z)-(8xi,11R,12S)-11,12-epoxy-8-hydroxyicosa-5,9,14-trienoate
bigg.metabolite:	ppcoa	MNXM1106156	Propanoyl-CoA
bigg.metabolite:	M03050	MNXM1106158	TridecanoylCoenzymeA
bigg.metabolite:	tridcoa	MNXM1106158	TridecanoylCoenzymeA
bigg.metabolite:	pmtcoa	MNXM1106160	Palmitoyl-CoA(n-C16:0CoA)
bigg.metabolite:	lys__L	MNXM1106164	L-Lysine
bigg.metabolite:	3hhdcoa	MNXM1106166	(S)-3-Hydroxyhexadecanoyl-CoA
bigg.metabolite:	HC01397	MNXM1106166	3S-HydroxyhexadecanoylCoenzymeA
bigg.metabolite:	3hexdcoa	MNXM1106167	3-hydroxyhexadecanoylcoa
bigg.metabolite:	M00008	MNXM1106188	11Z,14Z-EicosadienoicAcid
bigg.metabolite:	eidi1114ac	MNXM1106188	Cis,Cis-11,14-EicosadienoicAcid
bigg.metabolite:	fusa	MNXM1106690	Fusidicacid
bigg.metabolite:	rb15bp	MNXM1106710	D-Ribulose1,5-bisphosphate
bigg.metabolite:	leu__L	MNXM1106762	L-Leucine
bigg.metabolite:	CE5456	MNXM1106763	(R)-2-hydroxy-4-methylpentanoate
bigg.metabolite:	dpgps	MNXM1106785	2,3-O-phytanyl-sn-glycero-1-phosphoserine
bigg.metabolite:	xyl3	MNXM1106798	Xylotriose
bigg.metabolite:	HC01441	MNXM1106813	Lactose-6P
bigg.metabolite:	lac6p	MNXM1106813	Lactose-6-phosphate
bigg.metabolite:	2hiv	MNXM1106847	2-Hydroxy-Isovalerate
bigg.metabolite:	M02613	MNXM1106852	NonadecanoicAcid
bigg.metabolite:	M02053	MNXM1106854	HeneicosanoicAcid
bigg.metabolite:	g3pg	MNXM1106891	Glycerophosphoglycerol
bigg.metabolite:	fuc__L	MNXM1106903	L-Fucose
bigg.metabolite:	ergst3glc	MNXM1106969	Ergosterol3betaDglucoside
bigg.metabolite:	C01041	MNXM1106978	Monodehydroascorbate
bigg.metabolite:	mocdca	MNXM1106999	10-methylstearicacid
bigg.metabolite:	2dglc	MNXM1107111	2DeoxyDglucose
bigg.metabolite:	udcpdp	MNXM1107136	Undecaprenyldiphosphate
bigg.metabolite:	dtpcudcpp	MNXM1107137	DitranspolycisUndecaprenyldiphosphate
bigg.metabolite:	mal__L	MNXM1107192	L-Malate
bigg.metabolite:	dhcholestanate	MNXM1107208	3alpha,7alpha-Dihydroxy-5beta-cholestanate
bigg.metabolite:	pser__L	MNXM1107215	O-Phospho-L-serine
bigg.metabolite:	CE5179	MNXM1107222	6,7-dihydro-5-oxo-leukotrieneB4
bigg.metabolite:	CE5343	MNXM1107223	6,7-dihydro-5-oxo-12-epi-leukotrieneB
bigg.metabolite:	ak2gp_hs	MNXM1107283	1-alkyl2-acylglycerol3-phosphate
bigg.metabolite:	pchol2ole_hs	MNXM1107385	2-Oleoylglycerophosphocholine
bigg.metabolite:	uamr	MNXM1107410	UDP-N-acetylmuramate
bigg.metabolite:	s	MNXM1107418	Sulfur
bigg.metabolite:	2fe2s	MNXM1107419	[2Fe-2S]iron-sulfurcluster
bigg.metabolite:	fecrm_un	MNXM1107429	FerrichromeminusFe(III)
bigg.metabolite:	acgal6p	MNXM1107575	NAcetylDgalactosamine6phosphate
bigg.metabolite:	fmnh2	MNXM1107623	ReducedFMN
bigg.metabolite:	ribflvRD	MNXM1107624	Reducedriboflavin
bigg.metabolite:	pglyc_hs	MNXM1107653	Phosphatidylglycerol(homosapiens)
bigg.metabolite:	magpalm_hs	MNXM1107664	1-Palmitoylglycerol
bigg.metabolite:	LalaDgluMdap	MNXM1107671	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate
bigg.metabolite:	appl	MNXM1107675	1-Aminopropan-2-ol
bigg.metabolite:	CE5594	MNXM1107683	9,13-cis-retinoate
bigg.metabolite:	retn	MNXM1107683	Retinoate
bigg.metabolite:	CE1617	MNXM1107684	9-cis-retinoate
bigg.metabolite:	hretn	MNXM1107685	4hydroxyretinoicacid
bigg.metabolite:	galct__D	MNXM1107694	D-Galactarate
bigg.metabolite:	galctr__D	MNXM1107694	DGalactarate
bigg.metabolite:	glcr	MNXM1107695	D-Glucarate
bigg.metabolite:	23ddhb	MNXM1107702	2,3-Dihydro-2,3-dihydroxybenzoate
bigg.metabolite:	dtdp4addg	MNXM1107704	DTDP-4-amino-4,6-dideoxy-D-galactose
bigg.metabolite:	ocdcea	MNXM1107708	Octadecenoate(n-C18:1)
bigg.metabolite:	elaid	MNXM1107709	Elaidicacid
bigg.metabolite:	pgp_hs	MNXM1107735	Phosphatidylglycerolphosphate(homosapiens)
bigg.metabolite:	cpmp	MNXM1107741	Cyclicpyranopterinmonophosphate
bigg.metabolite:	pcholpalm_hs	MNXM1107742	1-Palmitoylglycerophosphocholine
bigg.metabolite:	hemeO	MNXM1107744	HemeO
bigg.metabolite:	cit	MNXM1107753	Citrate
bigg.metabolite:	dmlz	MNXM1107754	6,7-Dimethyl-8-(1-D-ribityl)lumazine
bigg.metabolite:	u3aga	MNXM1107760	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine
bigg.metabolite:	u3aga_HP	MNXM1107762	UDP-3-O-(3-hydroxypalmetoyl)-N-acetylglucosamine
bigg.metabolite:	u3hga	MNXM1107764	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine
bigg.metabolite:	u3hga_HP	MNXM1107764	UDP-3-O(3-hydroxypalmetoyl)-D-glucosamine
bigg.metabolite:	cyart	MNXM1107765	Cycloartenol
bigg.metabolite:	his__L	MNXM1107769	L-Histidine
bigg.metabolite:	arachd	MNXM1107770	Arachidonicacid
bigg.metabolite:	2coum	MNXM1107777	Cis-2-Hydroxycinnamate
bigg.metabolite:	HC00229	MNXM1107787	Isomaltose
bigg.metabolite:	isomal	MNXM1107787	Isomaltose
bigg.metabolite:	6pgg	MNXM1107797	6-Phospho-beta-D-glucosyl-(1,4)-D-glucose
bigg.metabolite:	pchollinl_hs	MNXM1107799	1-Linoleoylglycerophosphocholine(Delta9,12)
bigg.metabolite:	fe3dcit	MNXM1107801	Fe(III)dicitrate
bigg.metabolite:	asn__L	MNXM1107821	L-Asparagine
bigg.metabolite:	pa_hs	MNXM1107824	Phosphatidicacid(homosapiens)
bigg.metabolite:	CE4724	MNXM1107838	Apelin(1-12)
bigg.metabolite:	murein4px4px4p	MNXM1107894	Threedisacharidelinkedmureinunits(tetrapeptidecrosslinkedtetrapeptide(A2pm->D-ala)&tetrapeptidecorsslinkedtetrapeptide(A2pm->D-ala))(middleofchain)
bigg.metabolite:	f6p	MNXM1107898	D-Fructose6-phosphate
bigg.metabolite:	hdcea	MNXM1107900	Hexadecenoate(n-C16:1)
bigg.metabolite:	no	MNXM1107902	Nitricoxide
bigg.metabolite:	mmcoa__S	MNXM1107904	(S)-Methylmalonyl-CoA
bigg.metabolite:	o2s	MNXM1107906	Superoxideanion
bigg.metabolite:	sphings	MNXM1107914	Sphingosinecytosol
bigg.metabolite:	6htststerone	MNXM1107925	6betahydroxytestosterone
bigg.metabolite:	dhpmp	MNXM1107940	Dihydroneopterinmonophosphate
bigg.metabolite:	HC00664	MNXM1107945	D-tagatofuranose6-phosphate(2-)
bigg.metabolite:	adphep_DD	MNXM1107947	ADP-D-glycero-D-manno-heptose
bigg.metabolite:	CE2510	MNXM1107952	11-cis-eicosenoate
bigg.metabolite:	gmhep1p	MNXM1107954	D-Glycero-D-manno-heptose1-phosphate
bigg.metabolite:	dolp_U	MNXM1107956	Dolicholphosphate,humanuterinehomolog
bigg.metabolite:	thrnt	MNXM1107963	L-Threonate
bigg.metabolite:	hkndd	MNXM1107974	2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate
bigg.metabolite:	ttdcea	MNXM1107981	Tetradecenoate(n-C14:1)
bigg.metabolite:	fuc1p__L	MNXM1107990	L-Fucose1-phosphate
bigg.metabolite:	3hcinnm	MNXM1107995	3-hydroxycinnamicacid
bigg.metabolite:	lpchol_hs	MNXM1108001	Lysophosphatidylcholine(homosapiens)
bigg.metabolite:	focytC	MNXM1108006	FerrocytochromeC
bigg.metabolite:	nicrnt	MNXM1108016	NicotinateD-ribonucleotide
bigg.metabolite:	h2	MNXM1108018	Hydrogen
bigg.metabolite:	ps_hs	MNXM1108034	Phosphatidylserine(homosapiens)
bigg.metabolite:	rib__D	MNXM1108051	D-Ribose
bigg.metabolite:	M02155	MNXM1108052	HyodesoxycholicAcid
bigg.metabolite:	dhptd	MNXM1108056	4,5-dihydroxy-2,3-pentanedione
bigg.metabolite:	dhdascb	MNXM1108062	Dehydroascorbate
bigg.metabolite:	lnlc	MNXM1108069	Linoleicacid(allcisC18:2)n-6
bigg.metabolite:	ocdcya	MNXM1108069	OctadecadienoatenC182
bigg.metabolite:	lneldc	MNXM1108070	Linoelaidicacid(alltransC18:2)
bigg.metabolite:	13dpg	MNXM1108073	3-Phospho-D-glyceroylphosphate
bigg.metabolite:	etoh	MNXM1108092	Ethanol
bigg.metabolite:	ppp9	MNXM1108136	Protoporphyrin
bigg.metabolite:	2dr1p	MNXM1108138	2-Deoxy-D-ribose1-phosphate
bigg.metabolite:	gal	MNXM1108175	D-Galactose
bigg.metabolite:	adrn	MNXM1108185	Adrenicacid
bigg.metabolite:	asp__L	MNXM1108206	L-Aspartate
bigg.metabolite:	CE2020	MNXM1108247	N-arachidonoylglycinate
bigg.metabolite:	HC02202	MNXM1108266	ProstaglandinA1(1-)
bigg.metabolite:	HC02206	MNXM1108268	ProstaglandinC1(1-)
bigg.metabolite:	3sala	MNXM1108289	3-Sulfino-L-alanine
bigg.metabolite:	urcan	MNXM1108291	Urocanate
bigg.metabolite:	lnlnca	MNXM1108303	Alpha-Linolenicacid,C18:3,n-3
bigg.metabolite:	lst4exp	MNXM1108319	Losartan-E3174/losartan-M6
bigg.metabolite:	raffin	MNXM1108339	Raffinose
bigg.metabolite:	M00241	MNXM1108363	1,2-Diacylglycerol-VLDL-Pool
bigg.metabolite:	lstn	MNXM1108372	Losartan
bigg.metabolite:	CE0737	MNXM1108373	Malonicdialdehyde
bigg.metabolite:	C14825	MNXM1108384	9(10)-EpOME
bigg.metabolite:	dhcrm_hs	MNXM1108385	Dihydroceramide(homosapiens)
bigg.metabolite:	nrvnc	MNXM1108399	Nervonicacid
bigg.metabolite:	M00010	MNXM1108488	11Z,14Z,17Z-EicosatrienoicAcid
bigg.metabolite:	q10h2	MNXM1108515	Ubiquinol-10
bigg.metabolite:	adphep_LD	MNXM1108522	ADP-L-glycero-D-manno-heptose
bigg.metabolite:	M01989	MNXM1108523	GlycodeoxycholicAcid
bigg.metabolite:	L2aadp6sa	MNXM1108542	L2Aminoadipate6semialdehyde
bigg.metabolite:	5forthf	MNXM1108549	5-Formiminotetrahydrofolate
bigg.metabolite:	M00021	MNXM1108558	13Z,16Z-DocosadienoicAcid
bigg.metabolite:	ergtetrol	MNXM1109	Ergosta57222428tetraen3betaol
bigg.metabolite:	citalo	MNXM11122	CitalopramN-oxide
bigg.metabolite:	citalppa	MNXM11123	Citaloprampropionicacid
bigg.metabolite:	kynate	MNXM1113	4-Hydroxy-2-quinolinecarboxylicacid
bigg.metabolite:	core_lps_hp	MNXM11157	Corelpshp
bigg.metabolite:	gal_bD	MNXM112	BetaD-Galactose
bigg.metabolite:	allphn	MNXM1122	Allophanate
bigg.metabolite:	1acpc	MNXM1128	1-Aminocyclopropane-1-carboxylate
bigg.metabolite:	tag1p__D	MNXM11293	D-Tagatose-1-phosphate
bigg.metabolite:	n2m2mn	MNXM11301	De-Fuc,reducingGlcNAcremoved,de-Sia,de-GalformofPA6(w/opeptidelinkage)
bigg.metabolite:	decdpr_tb	MNXM11307	Decaprenylphosphoryl-beta-D-5-phosphoribose
bigg.metabolite:	dedoldp_U	MNXM11315	Dehydrodolicholdiphosphate,humanuterinehomolog
bigg.metabolite:	dedol_U	MNXM11319	Dehydrodolichol,humanuterinehomolog
bigg.metabolite:	dmantipyrine	MNXM11331	Dmantipyrinec
bigg.metabolite:	CCbuttc	MNXM1134	Cis,cis-Butadiene-1,2,4-tricarboxylate
bigg.metabolite:	Ac2PIM2	MNXM11348	Di-acylphosphatidylinositolmannosidedi-mannose(tuberculosis)
bigg.metabolite:	dagpy_SC	MNXM11354	Diacylglycerolpyrophosphate(yeastspecific)
bigg.metabolite:	5hiu	MNXM1137	5-Hydroxyisourate
bigg.metabolite:	C11821	MNXM1137	5-Hydroxyisourate
bigg.metabolite:	pro__L	MNXM114	L-Proline
bigg.metabolite:	dann	MNXM1140	7,8-Diaminononanoate
bigg.metabolite:	dsT_antigen	MNXM11408	DsTantigen
bigg.metabolite:	2aobut	MNXM114087	L-2-Amino-3-oxobutanoate
bigg.metabolite:	djenk	MNXM11409	Djenkolate
bigg.metabolite:	CE5747	MNXM114152	N-retinylidene-N-retinylethanolamine
bigg.metabolite:	dhnpthld	MNXM114239	1,2-Dihydronaphthalene-1,2-diol
bigg.metabolite:	dcsptn1	MNXM11427	Docosa-4,7,10,13,16-pentaenoicacid(n-6)
bigg.metabolite:	docosdiac	MNXM11428	Docosanedioicacid
bigg.metabolite:	2dhguln	MNXM114283	2-Dehydro-L-gulonate
bigg.metabolite:	2ood	MNXM114285	2-oxooctanedioicacid
bigg.metabolite:	ddcal	MNXM11432	Dodecanal
bigg.metabolite:	ohepa	MNXM114343	2-oxoheptanedioicacid
bigg.metabolite:	 brfap	MNXM114345	4-(B-D-ribofuranosyl)aminobenzene5'-phosphate
bigg.metabolite:	oca	MNXM114347	4-oxalcitromalate
bigg.metabolite:	omaketo	MNXM114348	4-oxalomesaconate(ketoform)
bigg.metabolite:	dhp23cp	MNXM114350	7,8-dihydronepterin2':3'-cyclicphosphate
bigg.metabolite:	hsfd	MNXM114363	Heterodisulfide
bigg.metabolite:	ttc	MNXM114383	TetracosanoatenC240
bigg.metabolite:	2h34hppr	MNXM114441	2-Hydroxy-3-(4-hydroxyphenyl)propenoate
bigg.metabolite:	C06350	MNXM114536	(R,S)-Norlaudanosoline
bigg.metabolite:	etfox	MNXM11479	Electrontransferflavoproteinoxidized
bigg.metabolite:	orn__D	MNXM1148	D-Ornithine
bigg.metabolite:	etfrd	MNXM11480	Electrontransferflavoproteinreduced
bigg.metabolite:	eca_EC	MNXM11492	Enterobacterialcommonantigenpolysaccharide(Ecoli)
bigg.metabolite:	pe_hs	MNXM115	Phosphatidylethanolamine(homosapiens)
bigg.metabolite:	sucorn	MNXM1152	N2-Succinyl-L-ornithine
bigg.metabolite:	doco13ac	MNXM11520	13Z)-13-docosenoicacid
bigg.metabolite:	aprut	MNXM1153	NAcetylputrescine
bigg.metabolite:	ficytb	MNXM11551	Ferricytochromeb
bigg.metabolite:	6mpur	MNXM1156	6-Mercaptopurine
bigg.metabolite:	slnt	MNXM1157	Selenite
bigg.metabolite:	frulysp	MNXM11605	FructoselysinePhosphate
bigg.metabolite:	galgalthcrm_hs	MNXM11615	Gal-Gal-Gal-Gal-Glc-Cer(homosapiens)
bigg.metabolite:	galthcrm_hs	MNXM11616	Gal-Gal-Gal-Glc-Cer(homosapiens)
bigg.metabolite:	lxser	MNXM11618	Gal-Xyl-L-Ser(protein)
bigg.metabolite:	HC01577	MNXM11629	Gamma-Glutamyl-beta-cyanoalanine
bigg.metabolite:	gd1alpha_hs	MNXM11644	GD1a(homosapiens)
bigg.metabolite:	gd2_hs	MNXM11646	GD2(homosapiens)
bigg.metabolite:	C13856	MNXM1167	2-Arachidonoylglycerol
bigg.metabolite:	acglcgalgbside_hs	MNXM11679	GlcNAc-Galgloboside(homosapiens)
bigg.metabolite:	2mecdp	MNXM1168	2-C-methyl-D-erythritol2,4-cyclodiphosphate
bigg.metabolite:	2m3hvac	MNXM116857	2-Methyl-3-Hydroxy-Valerate
bigg.metabolite:	glcp_SA	MNXM11696	GlucosylPhosphoglycerol(SA)
bigg.metabolite:	urea	MNXM117	Urea
bigg.metabolite:	3dhgulnp	MNXM1170	3-keto-L-gulonate-6-phosphate
bigg.metabolite:	gtca2	MNXM11706	Glycerolteichoicacid(n=25),unlinked,D-alasubstituted
bigg.metabolite:	gtca3	MNXM11708	Glycerolteichoicacid(n=25),unlinked,glucosesubstituted
bigg.metabolite:	gtca1	MNXM11710	Glycerolteichoicacid(n=25),unlinked,unsubstituted
bigg.metabolite:	glygn1	MNXM11714	Glycogen,structure1(glycogenin-11[1,4-Glc])
bigg.metabolite:	glygn3	MNXM11715	Glycogen,structure3(glycogenin-7[1,4-Glc])
bigg.metabolite:	glygn4	MNXM11716	Glycogen,structure4(glycogenin-1,6-{2[1,4-Glc],[1,4-Glc]})
bigg.metabolite:	glygn5	MNXM11717	Glycogen,structure5(glycogenin-2[1,4-Glc])
bigg.metabolite:	gpi_prot_hs	MNXM11720	Glycophosphatidylinositol(GPI)-anchoredprotein
bigg.metabolite:	gt1c_hs	MNXM11730	GT1c(homosapiens)
bigg.metabolite:	gt2_hs	MNXM11731	GT2(homosapiens)
bigg.metabolite:	xol7ah2al	MNXM1174	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al
bigg.metabolite:	C09209	MNXM11747	Harman
bigg.metabolite:	hs_deg1	MNXM11753	Heparansulfate,degradationproduct1
bigg.metabolite:	hs_deg10	MNXM11754	Heparansulfate,degradationproduct10
bigg.metabolite:	hs_deg11	MNXM11755	Heparansulfate,degradationproduct11
bigg.metabolite:	hs_deg12	MNXM11756	Heparansulfate,degradationproduct12
bigg.metabolite:	hs_deg13	MNXM11757	Heparansulfate,degradationproduct13
bigg.metabolite:	hs_deg14	MNXM11758	Heparansulfate,degradationproduct14
bigg.metabolite:	hs_deg15	MNXM11759	Heparansulfate,degradationproduct15
bigg.metabolite:	4h2opntn	MNXM1176	4-Hydroxy-2-oxopentanoate
bigg.metabolite:	hs_deg16	MNXM11760	Heparansulfate,degradationproduct16
bigg.metabolite:	hs_deg17	MNXM11761	Heparansulfate,degradationproduct17
bigg.metabolite:	hs_deg18	MNXM11762	Heparansulfate,degradationproduct18
bigg.metabolite:	hs_deg19	MNXM11763	Heparansulfate,degradationproduct19
bigg.metabolite:	hs_deg2	MNXM11764	Heparansulfate,degradationproduct2
bigg.metabolite:	hs_deg20	MNXM11765	Heparansulfate,degradationproduct20
bigg.metabolite:	hs_deg21	MNXM11766	Heparansulfate,degradationproduct21
bigg.metabolite:	hs_deg22	MNXM11767	Heparansulfate,degradationproduct22
bigg.metabolite:	hs_deg23	MNXM11768	Heparansulfate,degradationproduct23
bigg.metabolite:	hs_deg24	MNXM11769	Heparansulfate,degradationproduct24
bigg.metabolite:	4pasp	MNXM1177	4-Phospho-L-aspartate
bigg.metabolite:	hs_deg25	MNXM11770	Heparansulfate,degradationproduct25
bigg.metabolite:	hs_deg3	MNXM11771	Heparansulfate,degradationproduct3
bigg.metabolite:	hs_deg4	MNXM11772	Heparansulfate,degradationproduct4
bigg.metabolite:	hs_deg5	MNXM11773	Heparansulfate,degradationproduct5
bigg.metabolite:	hs_deg6	MNXM11774	Heparansulfate,degradationproduct6
bigg.metabolite:	hs_deg7	MNXM11775	Heparansulfate,degradationproduct7
bigg.metabolite:	hs_deg8	MNXM11776	Heparansulfate,degradationproduct8
bigg.metabolite:	hs_deg9	MNXM11777	Heparansulfate,degradationproduct9
bigg.metabolite:	hs	MNXM11778	Heparansulfate,freechain
bigg.metabolite:	hs_pre1	MNXM11779	Heparansulfate,precursor1
bigg.metabolite:	5aprbu	MNXM1178	5-Amino-6-(5'-phosphoribitylamino)uracil
bigg.metabolite:	hs_pre10	MNXM11780	Heparansulfate,precursor10
bigg.metabolite:	hs_pre11	MNXM11781	Heparansulfate,precursor11
bigg.metabolite:	hs_pre12	MNXM11782	Heparansulfate,precursor12
bigg.metabolite:	hs_pre13	MNXM11783	Heparansulfate,precursor13
bigg.metabolite:	hs_pre14	MNXM11784	Heparansulfate,precursor14
bigg.metabolite:	hs_pre15	MNXM11785	Heparansulfate,precursor15
bigg.metabolite:	hs_pre2	MNXM11786	Heparansulfate,precursor2
bigg.metabolite:	hs_pre3	MNXM11787	Heparansulfate,precursor3
bigg.metabolite:	hs_pre4	MNXM11788	Heparansulfate,precursor4
bigg.metabolite:	hs_pre5	MNXM11789	Heparansulfate,precursor5
bigg.metabolite:	hs_pre6	MNXM11790	Heparansulfate,precursor6
bigg.metabolite:	hs_pre7	MNXM11791	Heparansulfate,precursor7
bigg.metabolite:	hs_pre8	MNXM11792	Heparansulfate,precursor8
bigg.metabolite:	hs_pre9	MNXM11793	Heparansulfate,precursor9
bigg.metabolite:	hacolipa	MNXM11799	Hepta-acylatedcoreoligosaccharidelipidA(E.coli)
bigg.metabolite:	ptrc	MNXM118	Putrescine
bigg.metabolite:	hpdca	MNXM11802	HeptadecanoateC170
bigg.metabolite:	hexdiac	MNXM11807	Hexadecanediocacid
bigg.metabolite:	hexs	MNXM11814	Hexanesulfonate
bigg.metabolite:	C06199	MNXM11832	Hordenine
bigg.metabolite:	ha_deg1	MNXM11834	Hyaluronandegradationproduct1
bigg.metabolite:	ara5p	MNXM1184	D-Arabinose5-phosphate
bigg.metabolite:	htaxol	MNXM11843	Hydroxylatedtaxol
bigg.metabolite:	6bhglz	MNXM118435	6-beta-OH-gliclazide
bigg.metabolite:	galacglcgalacglcgal14acglcgalgluside_hs	MNXM11849	I-antigen
bigg.metabolite:	7bhglz	MNXM118569	7-beta-OH-gliclazide
bigg.metabolite:	ipc124_SC	MNXM11884	Inositolphosphorylceramideceramide124C(yeastspecific)
bigg.metabolite:	ipc126_SC	MNXM11885	Inositolphosphorylceramideceramide126C(yeastspecific)
bigg.metabolite:	ipc224_SC	MNXM11886	Inositolphosphorylceramideceramide224C(yeastspecific)
bigg.metabolite:	ipc226_SC	MNXM11887	Inositolphosphorylceramideceramide226C(yeastspecific)
bigg.metabolite:	ipc324_SC	MNXM11888	Inositolphosphorylceramideceramide324C(yeastspecific)
bigg.metabolite:	ipc326_SC	MNXM11889	Inositolphosphorylceramideceramide326C(yeastspecific)
bigg.metabolite:	ppgpp	MNXM1189	Guanosine3',5'-bis(diphosphate)
bigg.metabolite:	fcmcbtt	MNXM11903	Iron(III)chelatedcarboxymycobactinT(R=8carbon,finalcarboniscarboxylgroup)
bigg.metabolite:	CE5022	MNXM119057	Alpha-tocopherylquinone
bigg.metabolite:	mpt	MNXM1193	Molybdopterin
bigg.metabolite:	kdolipid4_HP	MNXM11941	KDO-lipidIV(A)HP
bigg.metabolite:	ksi_pre1	MNXM11945	KeratansulfateIbiosynthesis,precursor1
bigg.metabolite:	ksi_pre10	MNXM11946	KeratansulfateIbiosynthesis,precursor10
bigg.metabolite:	ksi_pre11	MNXM11947	KeratansulfateIbiosynthesis,precursor11
bigg.metabolite:	ksi_pre12	MNXM11948	KeratansulfateIbiosynthesis,precursor12
bigg.metabolite:	ksi_pre13	MNXM11949	KeratansulfateIbiosynthesis,precursor13
bigg.metabolite:	ksi_pre14	MNXM11950	KeratansulfateIbiosynthesis,precursor14
bigg.metabolite:	ksi_pre15	MNXM11951	KeratansulfateIbiosynthesis,precursor15
bigg.metabolite:	ksi_pre16	MNXM11952	KeratansulfateIbiosynthesis,precursor16
bigg.metabolite:	ksi_pre17	MNXM11953	KeratansulfateIbiosynthesis,precursor17
bigg.metabolite:	ksi_pre18	MNXM11954	KeratansulfateIbiosynthesis,precursor18
bigg.metabolite:	ksi_pre19	MNXM11955	KeratansulfateIbiosynthesis,precursor19
bigg.metabolite:	ksi_pre2	MNXM11956	KeratansulfateIbiosynthesis,precursor2
bigg.metabolite:	ksi_pre20	MNXM11957	KeratansulfateIbiosynthesis,precursor20
bigg.metabolite:	ksi_pre21	MNXM11958	KeratansulfateIbiosynthesis,precursor21
bigg.metabolite:	ksi_pre22	MNXM11959	KeratansulfateIbiosynthesis,precursor22
bigg.metabolite:	ksi_pre23	MNXM11960	KeratansulfateIbiosynthesis,precursor23
bigg.metabolite:	ksi_pre24	MNXM11961	KeratansulfateIbiosynthesis,precursor24
