,d1_1515,d2_1515,value1515
950,FpDensityMorgan3,BCUT2D_LOGPLOW,-0.008766141055886034
951,FpDensityMorgan3,BCUT2D_MRHI,0.1777379195089247
952,FpDensityMorgan3,BCUT2D_MRLOW,-0.026960770375000605
953,FpDensityMorgan3,BalabanJ,-0.09001292193905543
954,FpDensityMorgan3,BertzCT,-0.019536199909591222
955,FpDensityMorgan3,Chi0,-0.16979563661706987
956,FpDensityMorgan3,Chi0n,-0.17454894807441454
957,FpDensityMorgan3,Chi0v,-0.17674871460223415
958,FpDensityMorgan3,Chi1,-0.15122647811915027
959,FpDensityMorgan3,Chi1n,-0.17544301808296953
960,FpDensityMorgan3,Chi1v,-0.16420925244828358
961,FpDensityMorgan3,Chi2n,-0.17583113781172097
962,FpDensityMorgan3,Chi2v,-0.15531946504193356
963,FpDensityMorgan3,Chi3n,-0.16265124810742615
964,FpDensityMorgan3,Chi3v,-0.12894457570868023
965,FpDensityMorgan3,Chi4n,-0.14409152940975326
966,FpDensityMorgan3,Chi4v,-0.10443839059669029
967,FpDensityMorgan3,HallKierAlpha,-0.061433865976744564
968,FpDensityMorgan3,Ipc,-0.13420725694544064
969,FpDensityMorgan3,Kappa1,-0.24122190642825303
970,FpDensityMorgan3,Kappa2,-0.2801272642869285
971,FpDensityMorgan3,Kappa3,-0.44777451571920085
972,FpDensityMorgan3,LabuteASA,-0.16736725351407286
973,FpDensityMorgan3,PEOE_VSA1,-0.027124795446328648
974,FpDensityMorgan3,SMR_VSA1,-0.1652544105366982
975,FpDensityMorgan3,SlogP_VSA2,-0.05817917742994299
976,FpDensityMorgan3,SlogP_VSA3,-0.24070222057539636
977,FpDensityMorgan3,TPSA,0.01046786422149478
978,FpDensityMorgan3,FractionCSP3,-0.274330792767802
979,FpDensityMorgan3,HeavyAtomCount,-0.15651936884308598
980,FpDensityMorgan3,NOCount,0.011784274630777082
981,FpDensityMorgan3,NumHAcceptors,-0.017713128406277263
982,FpDensityMorgan3,NumHeteroatoms,0.005503697808290171
983,FpDensityMorgan3,NumRotatableBonds,-0.2891732509803743
984,FpDensityMorgan3,MolLogP,-0.20744901042261585
985,FpDensityMorgan3,MolMR,-0.1475357834709769
986,BCUT2D_MWHI,mass,0.5826860474241269
987,BCUT2D_MWHI,MaxEStateIndex,0.5668258537283195
988,BCUT2D_MWHI,MinEStateIndex,-0.7363146932450794
989,BCUT2D_MWHI,MaxAbsEStateIndex,0.5668258537283195
990,BCUT2D_MWHI,MinAbsEStateIndex,-0.11170948997842024
991,BCUT2D_MWHI,qed,-0.4381030077981938
992,BCUT2D_MWHI,MolWt,0.5830961446264012
993,BCUT2D_MWHI,HeavyAtomMolWt,0.5877827264478727
994,BCUT2D_MWHI,ExactMolWt,0.582717414664935
995,BCUT2D_MWHI,NumValenceElectrons,0.5707730616326199
996,BCUT2D_MWHI,MaxPartialCharge,0.38752263103209617
997,BCUT2D_MWHI,MinPartialCharge,-0.492819889853635
998,BCUT2D_MWHI,MaxAbsPartialCharge,0.3401175665545008
999,BCUT2D_MWHI,MinAbsPartialCharge,0.4086330530438697
1000,BCUT2D_MWHI,FpDensityMorgan1,-0.21973662827356696
1001,BCUT2D_MWHI,FpDensityMorgan2,-0.126314409711307
1002,BCUT2D_MWHI,FpDensityMorgan3,0.07426964544777019
1003,BCUT2D_MWHI,BCUT2D_MWHI,1.0
1004,BCUT2D_MWHI,BCUT2D_MWLOW,-0.15142649408677195
1005,BCUT2D_MWHI,BCUT2D_CHGHI,0.605596953907587
1006,BCUT2D_MWHI,BCUT2D_CHGLO,-0.6057462156456858
1007,BCUT2D_MWHI,BCUT2D_LOGPHI,0.7381871018922925
1008,BCUT2D_MWHI,BCUT2D_LOGPLOW,-0.36069653743226676
1009,BCUT2D_MWHI,BCUT2D_MRHI,0.9053101282041375
1010,BCUT2D_MWHI,BCUT2D_MRLOW,-0.35584855943472643
1011,BCUT2D_MWHI,BalabanJ,-0.15663472662020894
1012,BCUT2D_MWHI,BertzCT,0.5501014859540548
1013,BCUT2D_MWHI,Chi0,0.5671121470699652
1014,BCUT2D_MWHI,Chi0n,0.5315333973228376
1015,BCUT2D_MWHI,Chi0v,0.5628561571969426
1016,BCUT2D_MWHI,Chi1,0.5521579247042488
1017,BCUT2D_MWHI,Chi1n,0.5150171794080823
1018,BCUT2D_MWHI,Chi1v,0.6074573050983096
1019,BCUT2D_MWHI,Chi2n,0.5191388491325826
1020,BCUT2D_MWHI,Chi2v,0.6203929175539039
1021,BCUT2D_MWHI,Chi3n,0.49665423271143855
1022,BCUT2D_MWHI,Chi3v,0.5992345214760063
1023,BCUT2D_MWHI,Chi4n,0.48868026160463357
1024,BCUT2D_MWHI,Chi4v,0.5991606490921955
1025,BCUT2D_MWHI,HallKierAlpha,-0.241164665925966
1026,BCUT2D_MWHI,Ipc,0.547741032205442
1027,BCUT2D_MWHI,Kappa1,0.5540336619758046
1028,BCUT2D_MWHI,Kappa2,0.5004960983948097
1029,BCUT2D_MWHI,Kappa3,0.4635411574454134
1030,BCUT2D_MWHI,LabuteASA,0.5514709305279583
1031,BCUT2D_MWHI,PEOE_VSA1,0.5679169168464734
1032,BCUT2D_MWHI,SMR_VSA1,0.5902382876479824
1033,BCUT2D_MWHI,SlogP_VSA2,0.5388532238027796
1034,BCUT2D_MWHI,SlogP_VSA3,0.5955736152244762
1035,BCUT2D_MWHI,TPSA,0.607695507726916
1036,BCUT2D_MWHI,FractionCSP3,0.29449528835081445
1037,BCUT2D_MWHI,HeavyAtomCount,0.5584705712011971
1038,BCUT2D_MWHI,NOCount,0.6309941011271887
1039,BCUT2D_MWHI,NumHAcceptors,0.6649819444700382
1040,BCUT2D_MWHI,NumHeteroatoms,0.6675251863554393
1041,BCUT2D_MWHI,NumRotatableBonds,0.5260272103958507
1042,BCUT2D_MWHI,MolLogP,-0.12476036347848994
1043,BCUT2D_MWHI,MolMR,0.5247533223941909
1044,BCUT2D_MWLOW,mass,-0.6122916611230503
1045,BCUT2D_MWLOW,MaxEStateIndex,-0.5284454799186782
1046,BCUT2D_MWLOW,MinEStateIndex,0.36654246288223674
1047,BCUT2D_MWLOW,MaxAbsEStateIndex,-0.5284454799186782
1048,BCUT2D_MWLOW,MinAbsEStateIndex,0.32156341578483233
1049,BCUT2D_MWLOW,qed,0.5380476978199965
1050,BCUT2D_MWLOW,MolWt,-0.6121067771662435
1051,BCUT2D_MWLOW,HeavyAtomMolWt,-0.6111891919304654
1052,BCUT2D_MWLOW,ExactMolWt,-0.6122842877321083
1053,BCUT2D_MWLOW,NumValenceElectrons,-0.5965814408061041
1054,BCUT2D_MWLOW,MaxPartialCharge,-0.4026091044526108
1055,BCUT2D_MWLOW,MinPartialCharge,0.26954649312021284
1056,BCUT2D_MWLOW,MaxAbsPartialCharge,-0.4098137938497964
1057,BCUT2D_MWLOW,MinAbsPartialCharge,-0.3683462157128063
1058,BCUT2D_MWLOW,FpDensityMorgan1,0.6032533155881443
1059,BCUT2D_MWLOW,FpDensityMorgan2,0.5220280315584869
1060,BCUT2D_MWLOW,FpDensityMorgan3,0.2918368485334846
1061,BCUT2D_MWLOW,BCUT2D_MWHI,-0.15142649408677195
1062,BCUT2D_MWLOW,BCUT2D_MWLOW,1.0
1063,BCUT2D_MWLOW,BCUT2D_CHGHI,-0.5084109478113373
1064,BCUT2D_MWLOW,BCUT2D_CHGLO,0.4975220529445737
1065,BCUT2D_MWLOW,BCUT2D_LOGPHI,-0.4027935795608934
1066,BCUT2D_MWLOW,BCUT2D_LOGPLOW,0.39421720319890413
1067,BCUT2D_MWLOW,BCUT2D_MRHI,-0.11009790139971021
1068,BCUT2D_MWLOW,BCUT2D_MRLOW,0.2236176397688936
1069,BCUT2D_MWLOW,BalabanJ,0.39841419706826764
1070,BCUT2D_MWLOW,BertzCT,-0.5374641071947528
1071,BCUT2D_MWLOW,Chi0,-0.5932761539444861
1072,BCUT2D_MWLOW,Chi0n,-0.5899147170184885
1073,BCUT2D_MWLOW,Chi0v,-0.6008000535648917
1074,BCUT2D_MWLOW,Chi1,-0.5852472561882248
1075,BCUT2D_MWLOW,Chi1n,-0.5852301838208565
1076,BCUT2D_MWLOW,Chi1v,-0.5684391752431437
1077,BCUT2D_MWLOW,Chi2n,-0.6068562130997186
1078,BCUT2D_MWLOW,Chi2v,-0.5788303743056441
1079,BCUT2D_MWLOW,Chi3n,-0.6148583490760793
1080,BCUT2D_MWLOW,Chi3v,-0.5861400586355299
1081,BCUT2D_MWLOW,Chi4n,-0.6023272762594957
1082,BCUT2D_MWLOW,Chi4v,-0.5752484343846664
1083,BCUT2D_MWLOW,HallKierAlpha,0.35244406057580624
1084,BCUT2D_MWLOW,Ipc,-0.583300640650305
1085,BCUT2D_MWLOW,Kappa1,-0.6149069609364858
1086,BCUT2D_MWLOW,Kappa2,-0.565335206328564
1087,BCUT2D_MWLOW,Kappa3,-0.41350772340232445
1088,BCUT2D_MWLOW,LabuteASA,-0.6050018013407734
1089,BCUT2D_MWLOW,PEOE_VSA1,-0.5358153721009628
1090,BCUT2D_MWLOW,SMR_VSA1,-0.6127124558619936
1091,BCUT2D_MWLOW,SlogP_VSA2,-0.5570327404257882
1092,BCUT2D_MWLOW,SlogP_VSA3,-0.5271385524010672
1093,BCUT2D_MWLOW,TPSA,-0.509657256904233
1094,BCUT2D_MWLOW,FractionCSP3,-0.2317458070058461
1095,BCUT2D_MWLOW,HeavyAtomCount,-0.592169978531194
1096,BCUT2D_MWLOW,NOCount,-0.503712936749062
1097,BCUT2D_MWLOW,NumHAcceptors,-0.5131724919130809
1098,BCUT2D_MWLOW,NumHeteroatoms,-0.5008562705591729
1099,BCUT2D_MWLOW,NumRotatableBonds,-0.49591028392508274
1100,BCUT2D_MWLOW,MolLogP,0.06382626990654253
1101,BCUT2D_MWLOW,MolMR,-0.5676483377550993
1102,BCUT2D_CHGHI,mass,0.7107626822923849
1103,BCUT2D_CHGHI,MaxEStateIndex,0.6706831008475606
1104,BCUT2D_CHGHI,MinEStateIndex,-0.6706800222842527
1105,BCUT2D_CHGHI,MaxAbsEStateIndex,0.6706831008475606
1106,BCUT2D_CHGHI,MinAbsEStateIndex,-0.091082839819398
1107,BCUT2D_CHGHI,qed,-0.4857750588582703
1108,BCUT2D_CHGHI,MolWt,0.7107777632234913
1109,BCUT2D_CHGHI,HeavyAtomMolWt,0.7136292134271196
1110,BCUT2D_CHGHI,ExactMolWt,0.7107882263955494
1111,BCUT2D_CHGHI,NumValenceElectrons,0.7165660617992499
1112,BCUT2D_CHGHI,MaxPartialCharge,0.3922227451213324
1113,BCUT2D_CHGHI,MinPartialCharge,-0.4580784744634037
1114,BCUT2D_CHGHI,MaxAbsPartialCharge,0.3041812728516901
1115,BCUT2D_CHGHI,MinAbsPartialCharge,0.38711824072169015
1116,BCUT2D_CHGHI,FpDensityMorgan1,-0.36293447890044384
1117,BCUT2D_CHGHI,FpDensityMorgan2,-0.18428466247845482
1118,BCUT2D_CHGHI,FpDensityMorgan3,0.08966394472932125
1119,BCUT2D_CHGHI,BCUT2D_MWHI,0.605596953907587
1120,BCUT2D_CHGHI,BCUT2D_MWLOW,-0.5084109478113373
1121,BCUT2D_CHGHI,BCUT2D_CHGHI,1.0
1122,BCUT2D_CHGHI,BCUT2D_CHGLO,-0.8725893463010745
1123,BCUT2D_CHGHI,BCUT2D_LOGPHI,0.8208111498223692
1124,BCUT2D_CHGHI,BCUT2D_LOGPLOW,-0.7540088420151037
1125,BCUT2D_CHGHI,BCUT2D_MRHI,0.5344663428073436
1126,BCUT2D_CHGHI,BCUT2D_MRLOW,-0.5049315583583203
1127,BCUT2D_CHGHI,BalabanJ,-0.3608422416093832
1128,BCUT2D_CHGHI,BertzCT,0.7127472682711363
1129,BCUT2D_CHGHI,Chi0,0.7149814456276402
1130,BCUT2D_CHGHI,Chi0n,0.6824918014834231
1131,BCUT2D_CHGHI,Chi0v,0.6840011601797757
1132,BCUT2D_CHGHI,Chi1,0.7068093648863913
1133,BCUT2D_CHGHI,Chi1n,0.6757329424093343
1134,BCUT2D_CHGHI,Chi1v,0.6858315367924178
1135,BCUT2D_CHGHI,Chi2n,0.6999835928399403
1136,BCUT2D_CHGHI,Chi2v,0.7099610034536422
1137,BCUT2D_CHGHI,Chi3n,0.709391162930849
1138,BCUT2D_CHGHI,Chi3v,0.7278188132255715
1139,BCUT2D_CHGHI,Chi4n,0.7057936431518256
1140,BCUT2D_CHGHI,Chi4v,0.7295965900598401
1141,BCUT2D_CHGHI,HallKierAlpha,-0.4670263739128717
1142,BCUT2D_CHGHI,Ipc,0.7125211174561492
1143,BCUT2D_CHGHI,Kappa1,0.6671613124316342
1144,BCUT2D_CHGHI,Kappa2,0.5780059065278494
1145,BCUT2D_CHGHI,Kappa3,0.2943379987462851
1146,BCUT2D_CHGHI,LabuteASA,0.696317949254352
1147,BCUT2D_CHGHI,PEOE_VSA1,0.8128083034440347
1148,BCUT2D_CHGHI,SMR_VSA1,0.7699906344358489
1149,BCUT2D_CHGHI,SlogP_VSA2,0.8271754428883138
1150,BCUT2D_CHGHI,SlogP_VSA3,0.5715462236802018
1151,BCUT2D_CHGHI,TPSA,0.7973734951409995
1152,BCUT2D_CHGHI,FractionCSP3,0.3713778948725909
1153,BCUT2D_CHGHI,HeavyAtomCount,0.7120797835439665
1154,BCUT2D_CHGHI,NOCount,0.8062367991203085
1155,BCUT2D_CHGHI,NumHAcceptors,0.8191678665499775
1156,BCUT2D_CHGHI,NumHeteroatoms,0.7928477184885685
1157,BCUT2D_CHGHI,NumRotatableBonds,0.5332240753663801
1158,BCUT2D_CHGHI,MolLogP,-0.3646166974412944
1159,BCUT2D_CHGHI,MolMR,0.6580135185636925
1160,BCUT2D_CHGLO,mass,-0.68512519150423
1161,BCUT2D_CHGLO,MaxEStateIndex,-0.6330534285509822
1162,BCUT2D_CHGLO,MinEStateIndex,0.7401774125678952
1163,BCUT2D_CHGLO,MaxAbsEStateIndex,-0.6330534285509822
1164,BCUT2D_CHGLO,MinAbsEStateIndex,-0.0015824318163527
1165,BCUT2D_CHGLO,qed,0.4801350655597179
1166,BCUT2D_CHGLO,MolWt,-0.6851031157195578
1167,BCUT2D_CHGLO,HeavyAtomMolWt,-0.6886396926482073
1168,BCUT2D_CHGLO,ExactMolWt,-0.6851535259131227
1169,BCUT2D_CHGLO,NumValenceElectrons,-0.6883654278136886
1170,BCUT2D_CHGLO,MaxPartialCharge,-0.2738942529965685
1171,BCUT2D_CHGLO,MinPartialCharge,0.5315630722955765
1172,BCUT2D_CHGLO,MaxAbsPartialCharge,-0.3735399843840993
1173,BCUT2D_CHGLO,MinAbsPartialCharge,-0.27288338304110155
1174,BCUT2D_CHGLO,FpDensityMorgan1,0.3940163131810075
1175,BCUT2D_CHGLO,FpDensityMorgan2,0.2594305675088445
1176,BCUT2D_CHGLO,FpDensityMorgan3,0.012480231165890527
1177,BCUT2D_CHGLO,BCUT2D_MWHI,-0.6057462156456858
1178,BCUT2D_CHGLO,BCUT2D_MWLOW,0.4975220529445737
1179,BCUT2D_CHGLO,BCUT2D_CHGHI,-0.8725893463010745
1180,BCUT2D_CHGLO,BCUT2D_CHGLO,1.0
1181,BCUT2D_CHGLO,BCUT2D_LOGPHI,-0.7919341835389274
1182,BCUT2D_CHGLO,BCUT2D_LOGPLOW,0.7559958463426344
1183,BCUT2D_CHGLO,BCUT2D_MRHI,-0.5181262619022137
1184,BCUT2D_CHGLO,BCUT2D_MRLOW,0.6319214309236116
1185,BCUT2D_CHGLO,BalabanJ,0.2199956957966691
1186,BCUT2D_CHGLO,BertzCT,-0.6562233669315377
1187,BCUT2D_CHGLO,Chi0,-0.686484526868432
1188,BCUT2D_CHGLO,Chi0n,-0.6487264039883055
1189,BCUT2D_CHGLO,Chi0v,-0.6591574217400421
1190,BCUT2D_CHGLO,Chi1,-0.6679282186195592
1191,BCUT2D_CHGLO,Chi1n,-0.6351486584504299
1192,BCUT2D_CHGLO,Chi1v,-0.6697150153517003
1193,BCUT2D_CHGLO,Chi2n,-0.6589086161338293
1194,BCUT2D_CHGLO,Chi2v,-0.6926682689041616
1195,BCUT2D_CHGLO,Chi3n,-0.6497264596746155
1196,BCUT2D_CHGLO,Chi3v,-0.6879955888262653
1197,BCUT2D_CHGLO,Chi4n,-0.644124970341481
1198,BCUT2D_CHGLO,Chi4v,-0.6865834511843811
1199,BCUT2D_CHGLO,HallKierAlpha,0.3580979495116302
1200,BCUT2D_CHGLO,Ipc,-0.6643861210349379
1201,BCUT2D_CHGLO,Kappa1,-0.6584409149212473
1202,BCUT2D_CHGLO,Kappa2,-0.5748986741217709
1203,BCUT2D_CHGLO,Kappa3,-0.3903129930800756
1204,BCUT2D_CHGLO,LabuteASA,-0.6619486389761441
1205,BCUT2D_CHGLO,PEOE_VSA1,-0.8103075276658928
1206,BCUT2D_CHGLO,SMR_VSA1,-0.7707853687743005
1207,BCUT2D_CHGLO,SlogP_VSA2,-0.7290642981890765
1208,BCUT2D_CHGLO,SlogP_VSA3,-0.5869771053274847
1209,BCUT2D_CHGLO,TPSA,-0.7641466981928074
1210,BCUT2D_CHGLO,FractionCSP3,-0.4087541682453207
1211,BCUT2D_CHGLO,HeavyAtomCount,-0.6771741427862613
1212,BCUT2D_CHGLO,NOCount,-0.7639152976987713
1213,BCUT2D_CHGLO,NumHAcceptors,-0.7921450570349294
1214,BCUT2D_CHGLO,NumHeteroatoms,-0.7630321988004155
1215,BCUT2D_CHGLO,NumRotatableBonds,-0.5494386004366795
1216,BCUT2D_CHGLO,MolLogP,0.3633449392242353
1217,BCUT2D_CHGLO,MolMR,-0.61186921071488
1218,BCUT2D_LOGPHI,mass,0.8076780908354397
1219,BCUT2D_LOGPHI,MaxEStateIndex,0.7792699230458242
1220,BCUT2D_LOGPHI,MinEStateIndex,-0.7691616659755109
1221,BCUT2D_LOGPHI,MaxAbsEStateIndex,0.7792699230458242
1222,BCUT2D_LOGPHI,MinAbsEStateIndex,-0.23492394328610047
1223,BCUT2D_LOGPHI,qed,-0.5171756999539937
1224,BCUT2D_LOGPHI,MolWt,0.8077084585114989
1225,BCUT2D_LOGPHI,HeavyAtomMolWt,0.8107765856616754
1226,BCUT2D_LOGPHI,ExactMolWt,0.8077097950683076
1227,BCUT2D_LOGPHI,NumValenceElectrons,0.8031493827322921
1228,BCUT2D_LOGPHI,MaxPartialCharge,0.5010381498239446
1229,BCUT2D_LOGPHI,MinPartialCharge,-0.5515544799850323
1230,BCUT2D_LOGPHI,MaxAbsPartialCharge,0.3976844687530717
1231,BCUT2D_LOGPHI,MinAbsPartialCharge,0.49155806141808955
1232,BCUT2D_LOGPHI,FpDensityMorgan1,-0.41353992998346756
1233,BCUT2D_LOGPHI,FpDensityMorgan2,-0.21682324918512869
1234,BCUT2D_LOGPHI,FpDensityMorgan3,0.10852580247380648
1235,BCUT2D_LOGPHI,BCUT2D_MWHI,0.7381871018922925
1236,BCUT2D_LOGPHI,BCUT2D_MWLOW,-0.4027935795608934
1237,BCUT2D_LOGPHI,BCUT2D_CHGHI,0.8208111498223692
1238,BCUT2D_LOGPHI,BCUT2D_CHGLO,-0.7919341835389274
1239,BCUT2D_LOGPHI,BCUT2D_LOGPHI,0.9999999999999998
1240,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,-0.4633208437631111
1241,BCUT2D_LOGPHI,BCUT2D_MRHI,0.7426826424969505
1242,BCUT2D_LOGPHI,BCUT2D_MRLOW,-0.42302484694335535
1243,BCUT2D_LOGPHI,BalabanJ,-0.32994383915129016
1244,BCUT2D_LOGPHI,BertzCT,0.8170529411932765
1245,BCUT2D_LOGPHI,Chi0,0.8025818140174804
1246,BCUT2D_LOGPHI,Chi0n,0.7816380654041459
1247,BCUT2D_LOGPHI,Chi0v,0.7963125429440931
1248,BCUT2D_LOGPHI,Chi1,0.7993324574685817
1249,BCUT2D_LOGPHI,Chi1n,0.772146864854621
1250,BCUT2D_LOGPHI,Chi1v,0.8167630022710676
1251,BCUT2D_LOGPHI,Chi2n,0.781158902006976
1252,BCUT2D_LOGPHI,Chi2v,0.8306051624651198
1253,BCUT2D_LOGPHI,Chi3n,0.7737250900878244
1254,BCUT2D_LOGPHI,Chi3v,0.8337831905953764
1255,BCUT2D_LOGPHI,Chi4n,0.7775854319619421
1256,BCUT2D_LOGPHI,Chi4v,0.8431640838836262
1257,BCUT2D_LOGPHI,HallKierAlpha,-0.5077939946235736
1258,BCUT2D_LOGPHI,Ipc,0.8018226421462398
1259,BCUT2D_LOGPHI,Kappa1,0.7622811962112915
1260,BCUT2D_LOGPHI,Kappa2,0.6923836395084295
1261,BCUT2D_LOGPHI,Kappa3,0.49313399235795663
1262,BCUT2D_LOGPHI,LabuteASA,0.7919789788953142
1263,BCUT2D_LOGPHI,PEOE_VSA1,0.7297144679901176
1264,BCUT2D_LOGPHI,SMR_VSA1,0.7452011385377149
1265,BCUT2D_LOGPHI,SlogP_VSA2,0.6753951578985412
1266,BCUT2D_LOGPHI,SlogP_VSA3,0.684571153127955
1267,BCUT2D_LOGPHI,TPSA,0.7654162115583802
1268,BCUT2D_LOGPHI,FractionCSP3,0.25343508466736764
1269,BCUT2D_LOGPHI,HeavyAtomCount,0.8024538037220765
1270,BCUT2D_LOGPHI,NOCount,0.7980633107787353
1271,BCUT2D_LOGPHI,NumHAcceptors,0.8101903195577533
1272,BCUT2D_LOGPHI,NumHeteroatoms,0.8064469837344527
1273,BCUT2D_LOGPHI,NumRotatableBonds,0.6735544683490909
1274,BCUT2D_LOGPHI,MolLogP,-0.1104559666544134
1275,BCUT2D_LOGPHI,MolMR,0.7684872058598436
1276,BCUT2D_LOGPLOW,mass,-0.41069054648949677
1277,BCUT2D_LOGPLOW,MaxEStateIndex,-0.37940405900668817
1278,BCUT2D_LOGPLOW,MinEStateIndex,0.4513289313624319
1279,BCUT2D_LOGPLOW,MaxAbsEStateIndex,-0.37940405900668817
1280,BCUT2D_LOGPLOW,MinAbsEStateIndex,-0.14231322641230607
1281,BCUT2D_LOGPLOW,qed,0.37387595251965783
1282,BCUT2D_LOGPLOW,MolWt,-0.4106924307690616
1283,BCUT2D_LOGPLOW,HeavyAtomMolWt,-0.40962805522983897
1284,BCUT2D_LOGPLOW,ExactMolWt,-0.4107118983197955
1285,BCUT2D_LOGPLOW,NumValenceElectrons,-0.42853274765048505
1286,BCUT2D_LOGPLOW,MaxPartialCharge,-0.13585557574252843
1287,BCUT2D_LOGPLOW,MinPartialCharge,0.31604158250033776
1288,BCUT2D_LOGPLOW,MaxAbsPartialCharge,-0.1625084960661219
1289,BCUT2D_LOGPLOW,MinAbsPartialCharge,-0.15805950467459312
1290,BCUT2D_LOGPLOW,FpDensityMorgan1,0.235708590083034
1291,BCUT2D_LOGPLOW,FpDensityMorgan2,0.13979038544894545
1292,BCUT2D_LOGPLOW,FpDensityMorgan3,-0.008766141055886032
1293,BCUT2D_LOGPLOW,BCUT2D_MWHI,-0.36069653743226676
1294,BCUT2D_LOGPLOW,BCUT2D_MWLOW,0.39421720319890413
1295,BCUT2D_LOGPLOW,BCUT2D_CHGHI,-0.7540088420151037
1296,BCUT2D_LOGPLOW,BCUT2D_CHGLO,0.7559958463426343
1297,BCUT2D_LOGPLOW,BCUT2D_LOGPHI,-0.4633208437631111
1298,BCUT2D_LOGPLOW,BCUT2D_LOGPLOW,0.9999999999999998
1299,BCUT2D_LOGPLOW,BCUT2D_MRHI,-0.2755020159189642
1300,BCUT2D_LOGPLOW,BCUT2D_MRLOW,0.650255731058735
1301,BCUT2D_LOGPLOW,BalabanJ,0.14416893279977283
1302,BCUT2D_LOGPLOW,BertzCT,-0.3817412116217423
1303,BCUT2D_LOGPLOW,Chi0,-0.42581059799737464
1304,BCUT2D_LOGPLOW,Chi0n,-0.3973943278413265
1305,BCUT2D_LOGPLOW,Chi0v,-0.38995737677421777
1306,BCUT2D_LOGPLOW,Chi1,-0.40920580674766416
1307,BCUT2D_LOGPLOW,Chi1n,-0.391211748993131
1308,BCUT2D_LOGPLOW,Chi1v,-0.3829413216739952
1309,BCUT2D_LOGPLOW,Chi2n,-0.41470792637752235
1310,BCUT2D_LOGPLOW,Chi2v,-0.40489287302995897
1311,BCUT2D_LOGPLOW,Chi3n,-0.4164496794781358
1312,BCUT2D_LOGPLOW,Chi3v,-0.41536573552646117
1313,BCUT2D_LOGPLOW,Chi4n,-0.40222745077006433
1314,BCUT2D_LOGPLOW,Chi4v,-0.40666577457606895
1315,BCUT2D_LOGPLOW,HallKierAlpha,0.26214318827109134
1316,BCUT2D_LOGPLOW,Ipc,-0.40714897139261386
1317,BCUT2D_LOGPLOW,Kappa1,-0.40146158660618814
1318,BCUT2D_LOGPLOW,Kappa2,-0.3559824729344309
1319,BCUT2D_LOGPLOW,Kappa3,-0.16192397957078092
1320,BCUT2D_LOGPLOW,LabuteASA,-0.401147397486188
1321,BCUT2D_LOGPLOW,PEOE_VSA1,-0.6596657316110489
1322,BCUT2D_LOGPLOW,SMR_VSA1,-0.5666437502953181
1323,BCUT2D_LOGPLOW,SlogP_VSA2,-0.6546094675156842
1324,BCUT2D_LOGPLOW,SlogP_VSA3,-0.32831583430118416
1325,BCUT2D_LOGPLOW,TPSA,-0.5850184910852656
1326,BCUT2D_LOGPLOW,FractionCSP3,-0.41584614563456085
1327,BCUT2D_LOGPLOW,HeavyAtomCount,-0.4159399656849815
1328,BCUT2D_LOGPLOW,NOCount,-0.5536879673669406
1329,BCUT2D_LOGPLOW,NumHAcceptors,-0.5504874783711675
1330,BCUT2D_LOGPLOW,NumHeteroatoms,-0.532062163949784
1331,BCUT2D_LOGPLOW,NumRotatableBonds,-0.3461573836769227
1332,BCUT2D_LOGPLOW,MolLogP,0.48188359188985863
1333,BCUT2D_LOGPLOW,MolMR,-0.36496821666642665
1334,BCUT2D_MRHI,mass,0.5563207342944003
1335,BCUT2D_MRHI,MaxEStateIndex,0.614395451450995
1336,BCUT2D_MRHI,MinEStateIndex,-0.727963406405745
1337,BCUT2D_MRHI,MaxAbsEStateIndex,0.614395451450995
1338,BCUT2D_MRHI,MinAbsEStateIndex,-0.15042790558392188
1339,BCUT2D_MRHI,qed,-0.37752764328352734
1340,BCUT2D_MRHI,MolWt,0.5567319064285783
1341,BCUT2D_MRHI,HeavyAtomMolWt,0.5633784327192389
1342,BCUT2D_MRHI,ExactMolWt,0.5563485161352545
1343,BCUT2D_MRHI,NumValenceElectrons,0.5423203551840272
1344,BCUT2D_MRHI,MaxPartialCharge,0.4576410912720653
1345,BCUT2D_MRHI,MinPartialCharge,-0.5291341358270713
1346,BCUT2D_MRHI,MaxAbsPartialCharge,0.37621553999579815
1347,BCUT2D_MRHI,MinAbsPartialCharge,0.45370831762116
1348,BCUT2D_MRHI,FpDensityMorgan1,-0.13113436830594713
1349,BCUT2D_MRHI,FpDensityMorgan2,-0.024583318613356633
1350,BCUT2D_MRHI,FpDensityMorgan3,0.1777379195089247
1351,BCUT2D_MRHI,BCUT2D_MWHI,0.9053101282041375
1352,BCUT2D_MRHI,BCUT2D_MWLOW,-0.11009790139971021
1353,BCUT2D_MRHI,BCUT2D_CHGHI,0.5344663428073436
1354,BCUT2D_MRHI,BCUT2D_CHGLO,-0.5181262619022137
1355,BCUT2D_MRHI,BCUT2D_LOGPHI,0.7426826424969505
1356,BCUT2D_MRHI,BCUT2D_LOGPLOW,-0.2755020159189642
1357,BCUT2D_MRHI,BCUT2D_MRHI,1.0
1358,BCUT2D_MRHI,BCUT2D_MRLOW,-0.30072609455697075
1359,BCUT2D_MRHI,BalabanJ,-0.10508791511093098
1360,BCUT2D_MRHI,BertzCT,0.5607772011104408
1361,BCUT2D_MRHI,Chi0,0.5452888853659232
