BiGG,MNXM,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,SMR_VSA1,SlogP_VSA2,SlogP_VSA3,TPSA,FractionCSP3,HeavyAtomCount,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR
pg181,MNXM731815,12.571998519782472,-4.864095413757524,12.571998519782472,0.1642369101847693,0.0266312686916829,774.050000000001,695.4260000000007,773.5338089059103,312,0.3057658044200655,-0.7561187259251791,0.7561187259251791,0.3057658044200655,0.5660377358490566,0.9433962264150944,1.3773584905660377,31.2046965996078,10.066056904419655,2.213546045087556,-2.258762067099915,2.3816029333269246,-2.3044995805138555,7.454056161679737,-0.230028442170403,4.307513358577138,940.8822694993524,39.09367232422038,33.699145723318026,34.59357291431794,25.734712546489835,21.276920978149096,22.737514464829548,14.338601670453476,15.749426640947712,9.068058357466454,9.9986562865001,5.740906298507954,6.518933508717636,-1.55,132997977359.50188,51.45,38.71380604421167,38.51639504147149,323.0322087029002,33.62768662345762,47.78180927653259,60.78712599913338,32.675342884098704,151.64999999999998,0.8571428571428571,53,10,10,11,40,10.371199999999996,212.34609999999907
rhcys,MNXM731817,10.453245855058174,-1.1197710905349798,10.453245855058174,0.2425266912320485,0.3715620938113778,267.30299999999994,250.167,267.07765826400004,100,0.3199992131450503,-0.4800860692936547,0.4800860692936547,0.3199992131450503,1.411764705882353,2.0588235294117645,2.5294117647058822,32.166651863010486,10.151624608209572,2.418482241630188,-2.1416463056729937,2.291173226646766,-2.3332095338302463,7.993243333687929,-0.1380553880662531,2.3078357601231936,265.87063362728486,12.999635521070491,9.09902121208882,9.915517793016546,7.968432912787325,5.194643453130304,6.243398243110962,3.8108808719500784,5.017078112453059,2.5267094594864696,3.716608908760157,1.4377289783877296,2.639510400999356,-0.38,5688.969799901239,14.68016847172082,6.525151110767136,3.79828804175421,102.56795985018589,30.896640010325054,29.957509717234693,68.54488880253632,9.53140013787187,133.24,0.8888888888888888,17,7,7,8,6,-2.039399999999997,60.446600000000025
lac__D,MNXM731834,9.337962962962962,-1.435185185185185,9.337962962962962,1.1342592592592593,0.4085864124474562,89.07,84.03,89.02441759991001,36,0.0905169717415241,-0.5473323389686671,0.5473323389686671,0.0905169717415241,2.0,2.1666666666666665,2.1666666666666665,16.398735260096664,10.433967204080323,1.8874108129709612,-1.9997584667693613,1.687517844885826,-2.324696054142607,5.683035648283421,-0.3136285617243928,3.2575861612334887,57.058650025961626,5.154700538379252,3.34106044561731,3.34106044561731,2.6427344100918364,1.5324725839954632,1.5324725839954632,0.995009062944404,0.995009062944404,0.3411115157344618,0.3411115157344618,0.0,0.0,-0.5700000000000001,13.609640474436812,5.43,1.7676338396942162,1.7215451895043727,35.21912486105855,15.007591973753234,15.007591973753234,17.17979907054086,4.794537184071822,60.36,0.6666666666666666,6,3,3,3,1,-1.8829,16.687800000000003
lac__L,MNXM731835,9.337962962962962,-1.435185185185185,9.337962962962962,1.1342592592592593,0.4085864124474562,89.07,84.03,89.02441759991001,36,0.0905169717415241,-0.5473323389686671,0.5473323389686671,0.0905169717415241,2.0,2.1666666666666665,2.1666666666666665,16.398735260096664,10.433967204080323,1.8874108129709612,-1.9997584667693613,1.687517844885826,-2.324696054142607,5.683035648283421,-0.3136285617243928,3.2575861612334887,57.058650025961626,5.154700538379252,3.34106044561731,3.34106044561731,2.6427344100918364,1.5324725839954632,1.5324725839954632,0.995009062944404,0.995009062944404,0.3411115157344618,0.3411115157344618,0.0,0.0,-0.5700000000000001,13.609640474436812,5.43,1.7676338396942162,1.7215451895043727,35.21912486105855,15.007591973753234,15.007591973753234,17.17979907054086,4.794537184071822,60.36,0.6666666666666666,6,3,3,3,1,-1.8829,16.687800000000003
lipidX,MNXM731934,12.860012894842114,-5.483091207948741,12.860012894842114,0.3423263885996872,0.0245208261966254,709.8550000000007,645.3430000000005,709.41771027782,284,0.3083639095343425,-0.8619164986547414,0.8619164986547414,0.3083639095343425,0.8125,1.25,1.6875,31.2044656674074,9.964958707680625,2.486535753722808,-2.4300235732605446,2.38253256151793,-2.600013105859764,7.443106362437762,-0.2807722149623304,2.759878010834507,903.3490043931153,35.78803551474341,29.293141053364717,30.18756824436463,22.910434479928465,18.37142928675077,19.866874401761116,13.208062237145258,14.355992291879744,8.713862702318561,9.188058620113962,5.9431741052423925,6.3801472062639775,-1.15,9573409885.475197,44.8713447171825,26.630008214655145,21.1533833334662,287.28323686366,44.79318608730858,58.67651871802354,86.64515327616238,23.357058538315066,221.45999999999995,0.9411764705882352,48,13,12,14,29,3.924800000000006,178.70249999999956
ni2,MNXM731950,0.0,0.0,0.0,0.0,0.3441447961409565,58.693,58.693,57.93424574018,8,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162277660168379,1.3038404810405295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4935064935064934,0.0,1.4935064935064934,0.5198222829801779,4.598769651401232,17.4152303796158,0.0,16.49142383285033,0.0,16.49142383285033,0.0,0.0,1,0,0,1,0,-0.0025,0.0
4fe4s,MNXM732007,0.0,0.0,0.0,0.0,0.5885884122955464,351.648,351.648,351.62693684018006,54,1.0,0.0,1.0,0.0,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.0,0.0,3.0472067242285474,10.729931380411657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.477922077922078,0.0,104.17749389396973,77.81471605824801,56.31865571872385,120.52237666865648,0.0,68.27471260962263,0.0,68.27471260962263,0.0,0.0,8,0,0,8,0,2.5828,30.364
glyc__R,MNXM732052,9.409212962962965,-1.7361111111111114,9.409212962962965,0.7893518518518521,0.394177371148751,105.069,100.029,105.01933221991,42,0.1162862219709601,-0.547223587319702,0.547223587319702,0.1162862219709601,1.8571428571428568,2.2857142857142856,2.2857142857142856,16.40912026485375,10.39593817381311,1.9799960785293529,-2.043251981801272,1.717360838573533,-2.3714233453071243,5.690435746130859,-0.3154955722714288,3.34341705895396,69.33515884998701,5.861807319565799,3.495380822303815,3.495380822303815,3.180739212552621,1.679598371286538,1.679598371286538,1.017407555504472,1.017407555504472,0.4450126730159129,0.4450126730159129,0.0745355992499929,0.0745355992499929,-0.6100000000000001,27.977093296928835,6.390000000000001,2.543994039003626,2.1321150278293133,40.01335861325456,20.11411936859394,20.11411936859394,28.89320842989448,4.794537184071822,80.59,0.6666666666666666,7,4,4,4,2,-2.9105,18.0996
all__D,MNXM732104,9.896426209372638,-1.7873611111111114,9.896426209372638,0.025774754346183,0.2816378107304673,180.156,168.05999999999997,180.063388104,72,0.1507548295166195,-0.3935791329107738,0.3935791329107738,0.1507548295166195,1.0833333333333333,1.5833333333333333,1.9166666666666667,16.38943104556978,10.046436015003833,2.288811228254967,-2.219333915851838,2.023964583616161,-2.4582917560827133,5.562220399373285,-0.1359364380504996,4.070579536848796,138.0,9.723614639131595,6.238174395098331,6.238174395098331,5.540111220059325,3.3263072091981947,3.3263072091981947,2.357782054243109,2.357782054243109,1.4205301194696338,1.4205301194696338,0.6181226000118403,0.6181226000118403,-0.5299999999999999,358.753229562491,11.47,5.175013037303056,2.8388089924448727,68.69665246083639,30.327174158275348,30.327174158275348,62.8415450128392,4.794537184071822,118.22,0.8333333333333334,12,6,6,6,5,-3.3787999999999987,37.17699999999999
1odec11eg3p,MNXM732145,11.523743208183962,-5.117055510054074,11.523743208183962,0.262134995665608,0.1340128359054928,434.5100000000001,395.1980000000001,434.2444373778199,172,0.3053741035181414,-0.7898733836825853,0.7898733836825853,0.3053741035181414,0.896551724137931,1.4137931034482758,1.9655172413793105,31.204462423802227,10.066534130376446,2.094335707651488,-2.289499539657917,2.238386365353564,-2.263129474363691,7.427300810605195,-0.3423939152826927,3.3608330061536917,461.9459620393582,21.796836162110203,17.889676240336737,18.784103431336654,13.848353872014526,11.001080859709475,12.461674346389922,7.4141046111107425,8.56673069185782,4.5044464337877965,4.969745398304622,2.826823375159321,3.1814734829999893,-0.7200000000000002,1213315.0277744732,28.28,19.255801440335947,23.426627565982404,175.66941477369812,28.71900900078885,33.51354618486067,30.39356299956669,18.620195584515017,118.95000000000002,0.8571428571428571,29,7,7,8,20,3.773300000000002,109.97630000000008
uama,MNXM732162,12.852946572289763,-5.829586277122809,12.852946572289763,0.6412028741541704,0.0499314590154726,747.4730000000006,714.2090000000005,747.1179834557302,278,0.483039976110346,-0.8621744406770745,0.8621744406770745,0.483039976110346,1.1020408163265305,1.7551020408163265,2.326530612244898,31.270373645139838,9.966334912409538,2.510538113373462,-2.4369064508529354,2.6134067843724216,-2.605459972795906,7.607651362765454,-0.2751557796762243,1.7537740310390684,1537.73387555431,37.00734273164876,25.54077157936789,27.32962596136773,22.656411178387494,13.923806769038334,16.914696999059004,10.501119241361335,13.49755699464176,6.801222870454961,9.401682612605011,4.449734789516508,6.607669051032363,-2.930000000000001,13330809643.21495,40.49907314496849,16.3943968801539,10.538393160723508,274.83942785422164,64.84963122563073,92.13239067261244,136.95057135600922,41.49334830838185,376.99000000000007,0.6956521739130435,49,24,21,26,15,-5.582299999999995,149.15759999999997
ugmda,MNXM732166,13.18850947736042,-5.985221714368809,13.18850947736042,0.0718022096070976,0.0186968214335087,1189.9220000000007,1128.4340000000004,1189.31231989164,452,0.4830399761105937,-0.8621744406768972,0.8621744406768972,0.4830399761105937,0.7875,1.425,2.0,31.270379619786105,9.966328404354597,2.515117355348278,-2.431000231147338,2.6141860792130864,-2.602145680137213,7.607716941558352,-0.2751767074128774,1.7771247648760955,2652.599028410304,60.72215672341356,42.79007433132959,44.57892871332941,37.07291029170641,23.5911437501441,26.58203398016478,17.621941926282293,20.61837967956273,11.312529343351263,13.912989085501312,7.0713680873909714,9.229302348906826,-6.150000000000004,1.4688129237887598e+16,68.12373354672098,30.06153302376478,20.43541040779789,451.41801326707775,101.22246307183718,132.36062940980034,228.22200442928656,51.082422676525496,610.8000000000003,0.6829268292682927,80,37,29,39,31,-5.992800000000027,259.6159999999996
no3,MNXM732398,8.25,-1.75,8.25,1.75,0.287045862564787,62.004000000000005,62.004000000000005,61.98836643991,24,0.0688815891052007,-0.3562938630350668,0.3562938630350668,0.0688815891052007,1.5,1.5,1.5,16.87317440486154,13.134757125847129,1.4524974748823525,-1.7379784122682969,1.4401350128576884,-1.74430361207177,4.031813168239524,-0.4024815483591005,2.8030394876740514,26.264662506490403,3.5773502691896257,1.6719584668915473,1.6719584668915473,1.7320508075688772,0.5477225575051662,0.5477225575051662,0.223606797749979,0.223606797749979,0.0,0.0,0.0,0.0,-0.8,3.2451124978365318,3.2,0.6545454545454547,0.0750000000000001,21.775556887606733,15.321571293542863,5.086619042932543,5.086619042932543,0.0,66.19999999999999,0.0,4,4,3,4,0,-0.2391,10.3614
citr__L,MNXM732471,10.1903089569161,-1.0332638888888888,10.1903089569161,0.3289814814814815,0.214027535796435,175.18800000000002,162.084,175.095691276,70,0.3199685108145641,-0.4810134415416553,0.4810134415416553,0.3199685108145641,1.5833333333333333,2.1666666666666665,2.583333333333333,16.367626174187013,10.15562919101114,2.0918837187351773,-2.052734162790656,1.920067530744061,-2.3132197514552475,5.725193054476707,-0.138199569364782,3.3118352065890764,171.42124551085624,9.560477932315068,6.578696363402674,6.578696363402674,5.536581260209189,3.5351478897171726,3.5351478897171726,2.362342758517683,2.362342758517683,1.3015477708900005,1.3015477708900005,0.6522406100511718,0.6522406100511718,-1.2999999999999998,312.6461024297215,10.7,5.363379355687048,5.482229779997874,69.88905508413393,21.263510870849927,15.007591973753234,34.79063744003797,4.794537184071822,119.43,0.6666666666666666,12,6,3,6,5,-0.7391299999999985,43.20339999999999
hxan,MNXM732487,9.026481481481484,-0.0914351851851849,9.026481481481484,0.0914351851851849,0.5365398515296618,136.114,132.08200000000002,136.038510748,50,0.2424291210154571,-0.4916039459969147,0.4916039459969147,0.2424291210154571,1.3,2.2,3.0,16.265895096380188,10.53085486866678,2.0085882079921693,-1.8701238584417417,2.1308052247378235,-1.7949341382078503,5.738151642218817,0.4578677334148885,2.9500903053225893,355.1754374062279,6.974691494688163,4.943554920379084,4.943554920379084,4.877010097711745,2.707698994836213,2.707698994836213,1.797025793879591,1.797025793879591,1.1978784416498924,1.1978784416498924,0.7519478042035329,0.7519478042035329,-1.65,372.42214003537873,5.159860161857645,1.66292345242604,0.5397705083562873,55.77540576728202,10.090505915787915,5.106527394840706,25.04244147862954,0.0,74.69,0.0,10,5,4,5,0,0.0584999999999996,33.348499999999994
2dr5p,MNXM732594,10.026470616024188,-5.037174193751574,10.026470616024188,0.0178149407911314,0.4876825975538167,212.094,203.022,212.00968641782,78,0.1572238166383143,-0.7898733866302087,0.7898733866302087,0.1572238166383143,1.5384615384615383,2.1538461538461537,2.5384615384615383,31.20446101470338,10.182621730940898,2.323510252038816,-2.2964217438118646,2.2744774418062152,-2.285580466901984,7.427291245152809,-0.3428747923901298,2.337843319857404,212.9284413856168,10.060477932315068,6.529146608761162,7.423573799761078,5.882828714625174,3.564852382945312,5.025445869625754,2.675214174045039,3.827840254792116,1.6010768285204122,2.066375793037236,1.0214893641681528,1.3509879085306138,-0.0099999999999999,627.3950706447091,11.066982294072364,4.015731233505844,3.6973267496827504,74.14682447415963,33.825536395629555,33.825536395629555,35.31789625902615,13.825658400443196,122.11,1.0,13,7,7,8,3,-2.700099999999998,35.0621
h2o2,MNXM732620,6.0,6.0,6.0,6.0,0.292487473410359,34.014,31.998,34.005479304,14,-0.254557430614467,-0.254557430614467,0.254557430614467,0.254557430614467,1.0,1.0,1.0,16.999,14.999,0.7454425693855331,-1.254557430614467,0.7107,-1.2893,1.8238,-0.1761999999999999,1.0,0.0,2.0,0.8944271909999159,0.8944271909999159,1.0,0.1999999999999999,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,2.0,1.9199999999999997,0.9200000000000016,-14.580000000000016,11.892071733563276,0.0,10.514470788593536,10.514470788593536,0.0,40.46,0.0,2,2,2,2,0,0.0173999999999999,5.2576
preq0,MNXM732649,9.330648148148148,-0.3087499999999998,9.330648148148148,0.1561668556311408,0.4497274160574414,175.151,170.111,175.04940978,64,0.2262269492839294,-0.4926352154863092,0.4926352154863092,0.2262269492839294,1.6153846153846154,2.3846153846153846,3.076923076923077,16.265542277201302,10.247005427046668,2.084861716816515,-1.9278768108327984,2.208178150448265,-2.088796855428801,5.861040960663233,0.4555404915031053,3.004071951697024,558.2470814107951,9.422285251880869,6.4189910556895,6.4189910556895,6.219545352812842,3.471777460189542,3.471777460189542,2.4731706624395637,2.4731706624395637,1.6853465029151662,1.6853465029151662,1.1505156395042635,1.1505156395042635,-2.29,1314.4817768361554,7.364006115628107,2.34865062342955,0.945327942538956,71.99863058146563,15.074484436735125,5.106527394840706,20.05846295768233,0.0,112.34,0.0,13,6,4,6,0,-0.0522500000000001,42.6789
acmum,MNXM732757,11.044250834593097,-1.592180650037793,11.044250834593097,0.6048308767951625,0.3100958754599205,292.264,274.12,292.10379011591,116,0.3320358765648863,-0.8621744423973666,0.8621744423973666,0.3320358765648863,1.5,2.1,2.55,16.63545953621327,9.96671358524994,2.458044650780791,-2.4124833942980644,2.253871396682564,-2.597145160712637,5.713772242058052,-0.2651294633787938,2.9886377485917857,369.4346252788846,15.4472292782632,11.040269535679547,11.040269535679547,9.272963365427636,5.996702390385843,5.996702390385843,4.458138884803438,4.458138884803438,2.880346509144882,2.880346509144882,1.8690124500921423,1.8690124500921423,-1.26,16948.161225327076,16.793361792956244,6.952511517037943,3.869078663123573,114.63794482416414,35.006362881803625,39.800900065875446,75.6477752856616,14.26826309167192,151.87,0.8181818181818182,20,9,8,9,5,-2.9375999999999967,62.84020000000004
uagmda,MNXM732761,13.579487909738043,-5.796731874997633,13.579487909738043,0.1159635811583448,0.0116976044733005,1713.0430000000006,1572.9309999999998,1711.9419512876375,674,0.4830400849965756,-0.8621744406768972,0.8621744406768972,0.4830400849965756,0.4621848739495798,0.8235294117647058,1.184873949579832,31.270386186306883,9.96632813636333,2.5076981184312404,-2.431098481283615,2.613087828356875,-2.6022105382071707,7.607807242414099,-0.305449441283774,2.878846928573452,3832.9836270919945,90.12344089220876,73.26639674258107,75.0552511245809,55.74052184505075,41.15982715731873,44.15071738733938,31.271299916938897,34.26773767021932,19.509001859436687,22.109461601586748,12.016552774963216,14.10209827720166,-7.569999999999997,1.5635104911709858e+33,109.43897424391994,59.222164692807176,51.07941273785888,705.7211865457189,85.96055511758684,112.30418427147816,185.03944491278105,46.34555972272545,505.9900000000002,0.6436781609195402,119,30,23,32,60,13.953999999999985,462.4616000000021
ctbtcoa,MNXM732837,12.617749526961308,-5.773108278297202,12.617749526961308,0.0026491226073288,0.0195697051569189,889.6880000000008,845.3360000000007,889.1774435777304,322,0.4782931693351808,-0.8619479510292422,0.8619479510292422,0.4782931693351808,1.1403508771929824,1.824561403508772,2.473684210526316,32.16658027221005,9.872606037084976,2.4849027317633245,-2.3537665199935094,2.5870394053458594,-2.453217174764938,8.135746944710641,-0.8637837655682142,1.5186189154878604,1937.483464327905,42.98455241637954,31.19971656369557,34.69949471762305,26.201544926582365,16.56636495735651,22.003447233711128,13.923155217677271,19.17151140382564,7.523644310177668,11.386927951275736,4.680649043002198,8.039195508123413,-2.740000000000001,444571991069.8496,48.62758010804793,20.0101026375752,15.750831842384752,329.84477908655805,73.98562106772454,85.59120469549222,145.07247993495002,41.108417847424896,381.93000000000006,0.6428571428571429,57,25,23,29,22,-3.051699999999996,193.28449999999955
3mob,MNXM732866,10.180555555555555,-1.5972222222222217,10.180555555555555,0.4583333333333337,0.4318230937903889,115.108,108.05199999999998,115.04006766391,46,0.1802816082987375,-0.5417017271604566,0.5417017271604566,0.1802816082987375,1.375,1.75,1.75,16.375657022775812,10.119566535421182,2.0535864457136217,-2.0108128449555336,1.9018686156976528,-2.33873394536146,6.317730484464339,-0.2999485826047104,3.842578125733779,114.84218989165528,6.732050807568877,4.802095140581215,4.802095140581215,3.553418012614795,2.3057481086698592,2.3057481086698592,1.806408787055647,1.806408787055647,0.7255618585214199,0.7255618585214199,0.2357022603955159,0.2357022603955159,-0.8600000000000001,39.36806555425064,7.140000000000001,2.448193831535354,1.728094061153873,47.31629743769951,9.901064578912528,14.69560176298435,11.75255023431679,9.589074368143644,57.2,0.6,8,3,3,3,2,-1.0386000000000002,24.85199999999999
lald__L,MNXM732880,9.25462962962963,-0.7962962962962965,9.25462962962963,0.4722222222222223,0.4282199405921814,74.079,68.031,74.036779432,30,0.1476783326277587,-0.3859339672822644,0.3859339672822644,0.1476783326277587,2.0,2.2,2.2,16.276075700057426,10.481956719796496,1.8095402261403293,-1.792882689814131,1.619184447279394,-1.9732599633830643,5.539120928185811,-0.1135723771033191,2.825749368745867,31.87430298092722,4.284457050376173,3.0101624243430725,3.0101624243430725,2.270055610029662,1.4045847526656363,1.4045847526656363,0.8766861850684351,0.8766861850684351,0.1969408254329728,0.1969408254329728,0.0,0.0,-0.37,9.65148445440323,4.63,1.9054820936639116,3.63,30.42489110886254,9.901064578912528,9.901064578912528,17.496654305718565,4.794537184071822,37.3,0.6666666666666666,5,2,2,2,1,-0.4339,17.7448
dxyl,MNXM732961,9.001157407407408,-1.570023148148148,9.001157407407408,0.0057870370370369,0.3747794235197197,134.13099999999997,124.05099999999996,134.0579088,54,0.1912985525135596,-0.3877855567473158,0.3877855567473158,0.1912985525135596,1.5555555555555556,2.111111111111111,2.2222222222222223,16.653589685877,10.123301633260477,2.4290559889286985,-2.190645068315674,2.2177405001133472,-2.393841882055189,4.847896147441275,-0.2009437270607705,2.6200292146330626,111.52562235615692,7.068914100752346,5.111696396529537,5.111696396529537,4.038510687364535,2.7630606154630555,2.7630606154630555,2.3778329343004536,2.3778329343004536,1.4595599990918104,1.4595599990918104,0.7875862140849269,0.7875862140849269,-0.16,98.25301995692844,6.953122171945702,1.9149440342143071,1.0656912559942864,52.689434817981656,20.056445138322168,20.056445138322168,39.92150807710223,4.736862953800049,69.92,1.0,9,4,4,4,0,-1.5531,28.58939999999999
1hdecg3p,MNXM732965,11.497618182327171,-5.111428816528546,11.497618182327171,0.2707751086545729,0.1979208932413887,408.472,371.176,408.2287873138199,162,0.3053741035181414,-0.7898733836825853,0.7898733836825853,0.3053741035181414,0.8518518518518519,1.2962962962962965,1.7407407407407407,31.20446224795312,10.044539073745105,2.094455280788447,-2.2894993834014787,2.2384553538718004,-2.2631294403054283,7.4272986904585085,-0.3423932318172908,3.327180611730548,397.5194044051247,20.38262259973711,16.734975701957485,17.6294028929574,12.848353872014526,10.351250945448417,11.81184443212886,7.072456602316632,8.225082683063711,4.346198143323933,4.811497107840759,2.773850500960024,3.128500608800692,-0.4599999999999999,453595.1061861097,26.540000000000003,17.625807706429757,21.696617071260768,163.6291335770892,28.71900900078885,33.51354618486067,30.39356299956669,18.620195584515017,118.95000000000002,0.9473684210526316,27,7,7,8,19,3.2171000000000016,100.83630000000008
unagamu,MNXM733023,13.109628022401877,-5.704041638991612,13.109628022401877,0.5125898035260192,0.0142946711959637,1344.629,1230.7249999999997,1343.7480087757292,528,0.4830400836610485,-0.8621744426869722,0.8621744426869722,0.4830400836610485,0.4408602150537634,0.7526881720430108,1.053763440860215,31.27038124811504,9.947053103408669,2.532697191187049,-2.4673820064694056,2.612559290394969,-2.6543420842258234,7.607747485883166,-0.3518598920274959,1.7272130311665743,2826.976482153046,69.84778448919938,58.05182027965204,59.84067466165187,43.71786958184925,32.870250136857564,35.86114036687823,25.412434962430776,28.408872715711208,16.063027696449577,18.663487438599645,10.415543419246704,12.501088921485144,-4.470000000000001,1.3898845228815895e+22,84.61885649769191,45.11282489292414,37.01214307318157,555.5686669420263,64.53764101486185,87.02586327777175,122.47902613401686,41.49334830838185,321.87000000000006,0.647887323943662,93,20,18,22,43,12.42269999999998,363.21580000000137
udcpp,MNXM733031,10.66328305563912,-4.6472940400384015,10.66328305563912,0.1174624823578553,0.0527632944602039,846.2950000000001,755.5750000000002,845.6582215699101,340,0.2650500620304783,-0.7562481195736789,0.7562481195736789,0.2650500620304783,0.35,0.5166666666666667,0.6833333333333333,31.20446506287937,10.022634174561189,2.00517178824669,-2.1341917783960134,2.297109816445323,-2.027810790195529,7.442941420907115,-0.2183254754864825,4.277094632586239,1604.0923944386996,45.185376740241885,40.81926742839487,41.71369461939478,28.35497072060991,23.238089273678128,24.73353438868847,17.93731580045773,19.132626234261487,11.044005649520656,11.51936541253646,6.7990075561048045,7.061925945911501,-2.7499999999999987,1446516272459.587,57.25,35.805318067484265,39.38995669881452,371.1121152595933,14.310570367216767,18.8756186521481,11.500293567265391,9.088795446643148,69.59,0.6,60,4,3,5,33,17.694899999999972,265.11829999999924
gua,MNXM733114,9.107314814814815,-0.2314814814814811,9.107314814814815,0.0979166666666664,0.4067456848734404,151.129,146.089,151.04940978,56,0.2441722915221364,-0.4915604386238548,0.4915604386238548,0.2441722915221364,1.5454545454545454,2.363636363636364,3.1818181818181817,16.266036585518332,10.52603487186908,2.019209869784344,-1.898604012752684,2.115143322525928,-2.088388339182705,5.737545436781559,0.454376037687993,3.019656121053272,441.3146575841347,7.844934982691242,5.4189910556895,5.4189910556895,5.270856947829097,2.9413012153418903,2.9413012153418903,2.0351602491694942,2.0351602491694942,1.312250052544526,1.312250052544526,0.8643120472210484,0.8643120472210484,-1.85,514.325039405107,5.899350869955592,1.815283360019171,0.7592026919690413,60.46075676654682,15.074484436735125,5.106527394840706,25.04244147862954,0.0,101.44,0.0,11,6,4,6,0,-0.5289300000000001,35.7589
cd2,MNXM733186,0.0,0.0,0.0,0.0,0.3870393102764254,112.412,112.412,113.90226134018,0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,4.743416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922077922077922,0.0,1.922077922077922,0.0065849643314432,1.2601060910920068,27.651029333465317,0.0,27.298785494994465,0.0,27.298785494994465,0.0,0.0,1,0,0,1,0,-0.0025,0.0
ascb6p,MNXM733261,10.976695011337869,-4.806830829554044,10.976695011337869,0.94320987654321,0.3386152250699379,254.087,247.03099999999995,253.98386559382,92,0.4691714488159654,-0.873143948936879,0.873143948936879,0.4691714488159654,1.5,2.0625,2.4375,31.204461322020133,10.16535701793637,2.3050942371759144,-2.2336479087084657,2.358081597164354,-2.357212288802289,7.458292005561095,-0.3558731397273487,2.60537486726046,368.19550008653874,12.508071689507773,7.60015144434881,8.494578635348725,7.2210326720767,3.894477995727337,5.424774739067558,2.872974791450344,4.112327582639655,1.6645460557844225,2.149966617299204,0.9662891163125854,1.313213474839991,-1.12,2477.234827314159,12.947204301075269,4.39854613917551,2.9366216230187856,88.77791940861177,29.84326834382712,43.72660097454209,39.67747062830702,18.620195584515017,159.40999999999997,0.5,16,9,7,10,4,-3.685799999999998,40.90890000000001
s7p,MNXM733314,10.768907776588,-5.360265556325411,10.768907776588,1.1033096427871567,0.269611261328507,288.145,275.04099999999994,288.02573040582007,108,0.1887705535602123,-0.7898733877845938,0.7898733877845938,0.1887705535602123,1.1666666666666667,1.6666666666666667,2.055555555555556,31.204461514831028,10.007170461510592,2.3351827052606127,-2.3143180970942745,2.2458930604789136,-2.4916681121198896,7.4272942690044115,-0.3428645636821826,4.401427842947245,313.348055866671,14.508071689507773,8.948137664450662,9.842564855450576,8.097241431989008,4.622596163824398,6.08318965050484,3.3607763610062067,4.513402441753283,1.9567601346388868,2.422059099155712,0.9646055063720888,1.2999126554561982,-0.4200000000000001,4312.979849443497,17.58,7.23822087262174,5.9565514830138095,101.31321798360702,44.408255626351625,49.20279281042344,68.9455114005875,13.883332630714968,190.64,0.8571428571428571,18,10,10,11,8,-5.163299999999996,49.67850000000002
2tpr3dpcoa,MNXM733374,12.76118812987053,-6.259534133922186,12.76118812987053,0.0294661933377582,0.0198449464071352,1053.5660000000012,1013.2460000000008,1053.0464700294606,372,0.4820789163458642,-0.8619479531882883,0.8619479531882883,0.4820789163458642,0.8769230769230769,1.476923076923077,2.076923076923077,32.11687957408827,9.872606090769102,2.5214144002283163,-2.340815562785353,2.630000975862336,-2.451612972790858,7.797915485435644,-0.3342530619595645,1.4335903316495584,2269.5164814344826,48.92371000513497,33.09276122685784,38.45932437285733,29.86315872966609,17.878565459825936,25.883691681921643,14.01227363793478,21.751180358015723,8.542554282052919,15.004896312484236,5.459789509433291,10.700840333888936,-1.970000000000001,19034681899745.348,55.624775976087314,22.193855176744396,16.04551473295945,370.4296333933755,103.54124239774774,123.5385998656221,149.20826243989995,63.538965880063,522.5000000000001,0.7307692307692307,65,33,32,39,25,-6.2108,201.6426999999996
